Stock,Prediction
600499,0.28397992
600500,0.2896752
600501,-1.0529038
600502,-0.49340424
600503,-1.3826486
600505,-0.48131955
600507,-0.007090485
600508,0.070300125
600509,-0.13721585
600510,-0.60704565
600511,0.0794613
600512,-0.8580861
600513,0.13646385
600516,0.21148357
600517,0.28399578
600519,-0.16384153
600521,-0.12748685
600522,-0.07048831
600523,-0.1165267
600525,0.28162298
600527,-0.6824788
600528,0.28397992
600529,-0.30827972
600531,-0.3419459
600533,-0.9895276
600536,-0.676677
600537,-1.3688391
600545,-1.2682214
600546,0.07311063
600548,0.23651692
600549,-0.12748685
600550,-1.3615174
600551,0.16180757
600552,-1.1875602
600557,-0.078912295
600558,-0.6256399
600559,-0.5084466
600560,-0.027026271
600561,-0.17795837
600562,0.024331803
600563,-0.19604215
600566,-0.09083981
600567,-0.78401095
600569,-1.0931554
600570,0.21158618
600571,-0.83029556
600572,-0.15898246
600573,0.10576936
600577,-0.16739625
600578,0.2896752
600579,-0.09515736
600580,0.09489449
600581,-0.3726577
600582,0.28397992
600583,0.2896752
600585,0.050494276
600586,0.14710203
600587,-0.12748685
600588,0.27151266
600590,-0.47749493
600592,0.12880048
600594,-0.4025395
600597,0.118497156
600598,-0.03610567
600600,-0.13118443
600602,-0.13895258
600604,-0.1672453
600608,-0.4065855
600609,0.21148357
600611,-0.5258587
600612,-0.13118443
600613,0.051724277
600616,0.07876482
600617,-0.3135431
600618,0.23651692
600619,-0.96648437
600620,0.28162298
600621,-0.65501845
600622,-1.0449072
600623,0.124844216
600624,-0.08593378
600626,-0.070290245
600628,0.15098873
600629,-0.49340424
600630,-0.38298383
600633,0.14452901
600635,-0.60762596
600636,-0.1878401
600637,0.28397992
600638,-0.37106
600639,-0.054850258
600640,0.07035258
600642,0.27151266
600643,-0.6421519
600644,-0.09515736
600645,-0.63906395
600648,0.116381966
600649,-0.62328184
600650,-0.6649465
600653,-1.2298292
600655,0.28397992
600657,-0.29143995
600658,-0.6280528
600660,-0.13118443
600661,-1.1592591
600664,0.07868805
600665,-1.3151563
600667,0.14710203
600668,0.12805256
600674,0.024331803
600675,0.2048684
600676,-0.1656279
600678,-0.74843925
600681,0.17848346
600682,-0.18555507
600683,-0.35935965
600684,-0.6976375
600685,0.030902052
600686,-0.9273492
600688,0.15046236
600689,-0.8238305
600691,-0.85184693
600692,-0.7265516
600693,0.1782786
600694,-0.17393126
600697,-0.1587916
600699,-0.059117474
600703,0.14162621
600704,0.21148357
600705,-0.615273
600706,-0.36926427
600708,-1.1014704
600710,0.16709134
600712,-0.19208997
600713,-0.18555507
600714,0.10169049
600716,-0.46013963
600717,0.28162298
600722,-0.08211277
600724,0.2896752
600728,-0.040999867
600730,-0.094452955
600731,0.2928023
600733,-0.41402528
600735,-0.3579627
600736,-0.49340424
600737,0.15210798
600739,0.11937418
600740,0.221894
600741,0.024331803
600742,0.14409861
600743,-1.0355842
600744,-0.4773773
600746,0.23357546
600750,-0.17393126
600751,-0.22628084
600753,-0.25101754
600754,-0.07576231
600756,-0.7743973
600757,0.14452901
600760,-0.16384153
600761,-0.13884649
600763,-0.6467835
600764,-0.16384153
600765,0.024331803
600768,-0.6818465
600769,0.1289036
600770,-0.6450126
600771,-0.29390174
600773,-0.03949181
600775,-0.72985077
600776,-0.069465436
600778,-0.67521465
600779,-0.37934253
600780,0.28397992
600782,-0.49782008
600783,0.08080646
600784,-0.17394504
600785,-0.3813065
600787,0.28162298
600789,-0.78004456
600790,0.221894
600791,-0.49060073
600792,-0.4714677
600793,0.08131506
600794,0.07868805
600795,0.2896752
600797,-0.13721585
600798,-0.36493728
600800,-0.15336016
600802,-0.9705874
600805,-0.040999867
600808,-0.2715315
600809,-0.16384153
600814,0.1237677
600818,-0.33692196
600819,-0.2135934
600820,0.2928023
600822,-0.2113238
600825,-0.33859202
600827,0.14476696
600828,0.4177545
600829,-0.22886232
600830,-1.2473894
600833,0.07846614
600834,-0.18970701
600835,-0.007587409
600838,-0.8923278
600839,-0.21687794
600848,0.27151266
600851,-0.13796449
600853,-0.4502364
600854,-0.49340424
600855,0.13026306
600857,-0.16228792
600858,-0.25960582
600862,0.024331803
600863,0.18543491
600864,-0.3765484
600867,0.14162621
600868,-0.6183345
600869,0.050359808
600871,-0.2927185
600872,-0.6823029
600873,0.14162621
600874,0.124844216
600875,0.088846706
600876,0.0794613
600879,0.14409861
600880,-0.4025395
600881,0.49331918
600883,0.1237677
600884,0.08658507
600885,-0.16384153
600886,0.113439105
600887,-0.22486025
600894,0.119145356
600895,-0.9002455
600897,0.070300125
600901,0.27002117
600903,0.28483906
600908,0.07876482
600926,0.113439105
600928,0.2896752
600933,0.113439105
600936,0.1343584
600939,-0.24093625
600959,-0.041711845
600960,-0.15336016
600962,0.14162621
600963,-0.08211277
600965,0.18543491
600967,0.28397992
600968,0.2746533
600969,-0.29276344
600971,0.14162621
600973,0.050359808
600976,-0.6424078
600977,0.070300125
600979,-0.3817198
600981,-0.8843241
600982,0.20826909
600984,-0.41774872
600985,0.024331803
600986,-0.10197637
600987,0.28397992
600988,-1.1417527
600989,0.23351717
600990,-0.48847505
600992,-1.151343
600993,-0.20731029
600996,0.14162621
600997,0.28397992
600998,0.28397992
601000,0.28162298
601001,0.024331803
601002,0.06386902
601003,0.20306459
601005,-0.7819842
601006,0.28397992
601007,-0.5444451
601008,0.050359808
601009,0.113439105
601010,-0.8123761
601011,-0.58138955
601012,-0.044832923
601018,0.27408537
601019,0.23351717
601021,-0.27793288
601028,-0.63895863
601038,0.0794613
601058,-0.059117474
601066,-0.13118443
601068,0.2746533
601077,0.124844216
601086,-0.5501695
601088,-0.04190985
601098,0.23351717
601099,-0.5469457
601100,-0.16384153
601101,0.14162621
601106,0.3239834
601116,0.14162621
601117,0.1469777
601118,0.2896752
601126,-0.17393126
601128,0.17026934
601137,-0.055520274
601138,-0.16384153
601139,0.23357546
601155,0.14162609
601158,0.3535913
601163,0.024331803
601166,0.03946545
601168,0.10493376
601169,0.28397992
601179,0.1469777
601186,0.116381966
601188,-0.29144907
601198,0.15195486
601199,0.27002117
601200,0.14162621
601208,-0.18790665
601212,0.15832123
601216,0.2896752
601218,-0.36413303
601222,0.17107901
601225,-0.16384153
601226,0.28162298
601228,0.30787042
601229,0.27151266
601233,-0.07048831
601238,0.23358026
601288,0.3535913
601311,0.16180757
601318,-0.13118443
601319,0.109780215
601326,0.21009842
601328,0.0794613
601330,0.124844216
601333,-0.07491783
601336,-0.13118443
601339,0.2746533
601360,0.12940714
601366,0.2896752
601368,0.221894
601369,0.28397992
601375,-0.615299
601388,-0.41784164
601390,0.2746533
601398,0.3398126
601500,-0.3778133
601512,0.23351717
601518,-0.15336016
601519,0.23344651
601566,0.2715126
601567,-0.16384153
601577,0.27151266
601579,0.16790119
601588,-1.0847772
601595,-0.6081835
601598,0.124844216
601600,0.124844216
601601,-0.13118443
601606,0.12683019
601607,-0.13118443
601608,0.21913931
601611,0.28397992
601615,0.15511975
601616,-0.3641244
601618,0.13846597
601619,-0.056432523
601628,0.048343323
601633,-0.13118443
601636,-0.13721585
601658,0.23358026
601666,0.1521323
601668,0.28397992
601669,0.03815981
601677,-0.07048831
601678,0.08353134
601688,-0.054850258
601689,-0.16384153
601698,0.024331803
601699,0.024331803
601718,-0.36493728
601727,0.2896752
601766,0.116381966
601788,-0.04361985
601789,-0.41701615
601799,-0.16384153
601800,0.23358026
601801,0.27151266
601808,-0.13118443
601811,-0.13118443
601818,0.20996949
601838,0.024331803
601857,0.27151266
601858,0.024331803
601860,-0.41836712
601865,-0.007905996
601869,-0.13118443
601872,0.27151266
601877,0.024331803
601878,-0.07584766
601881,0.0794613
601882,0.024331803
601886,0.2896752
601888,-0.23344587
601890,-0.20020059
601898,0.048343323
601899,0.07703813
601900,0.024331803
601901,0.16790119
601908,-0.55276734
601918,0.28645292
601919,-0.007905996
601928,0.024331803
601929,-0.7709105
601933,0.41213003
601939,0.011583739
601949,0.124844216
601952,0.070300125
601958,0.23351717
601965,0.024331803
601975,-0.31602317
601985,0.14162615
601988,0.3398126
601990,0.12683019
601991,-0.07491783
601992,-0.0472273
601996,-0.8580745
601997,-0.16790077
601998,0.23358026
601999,0.1237677
603000,-0.5795294
603005,-0.7514409
603008,0.11156943
603009,-0.50667024
603011,-0.57867646
603012,0.0045191883
603013,0.024331803
603015,0.16498575
603016,-0.6577073
603017,0.13646385
603018,-0.20010167
603019,-0.7516299
603020,0.1237677
603022,0.14490822
603026,-0.22701573
603027,-0.07047925
603028,-0.12869486
603033,0.024331803
603035,-0.030688142
603037,-1.0932922
603040,-0.12748685
603041,0.1469777
603043,0.024331803
603053,0.23351717
603055,0.23351717
603058,0.1453692
603059,0.024331803
603060,0.0887545
603063,-0.054086246
603068,-0.655279
603076,-0.170203
603077,-0.61332583
603079,-0.07888333
603080,-0.13767555
603081,0.28397992
603083,-1.2837136
603085,-0.022157049
603086,0.050359808
603089,0.14162621
603090,-0.14735255
603093,-0.11652718
603096,0.024331803
603098,0.16180757
603099,-0.676677
603100,0.024331803
603101,0.24959323
603103,0.024331803
603105,0.12880048
603106,0.30132297
603108,-0.8042837
603109,0.070300125
603111,0.07876482
603113,0.06444218
603115,0.024331803
603116,0.24959323
603118,-0.90651715
603121,-0.7396771
603126,-0.13721585
603127,-0.08706526
603128,0.06444218
603129,-0.27793288
603131,-0.63916945
603136,-0.06210337
603138,-0.5532382
603139,0.12030896
603156,0.03946545
603158,-0.67098284
603165,0.14162621
603166,0.051724277
603167,0.14490822
603168,-0.16228792
603169,0.27002117
603177,0.14409861
603178,-0.29390174
603179,-0.16384153
603180,0.024331803
603181,0.27151266
603183,-0.18592575
603185,-0.14631048
603186,-0.604626
603187,0.12441649
603189,-1.2046355
603192,0.01217904
603197,-0.65249157
603198,-0.16384153
603199,-0.7632513
603200,-0.585145
603203,-0.009026504
603208,0.024331803
603214,-1.1877718
603217,0.024331803
603218,0.14730647
603220,-0.75856966
603222,-0.5731611
603225,0.113439165
603226,-0.17357847
603228,-0.14052966
603229,0.14162621
603232,-0.8165617
603233,0.024331743
603236,-0.6612984
603238,0.16180757
603239,0.070300184
603256,0.27151266
603258,-0.2082688
603259,-0.20540896
603260,-0.16384153
603266,-0.2839425
603267,-0.6074631
603277,0.024331803
603278,-0.21891424
603279,0.024331803
603283,-0.56779116
603288,-0.16384153
603289,0.16180757
603297,-0.4951788
603298,-0.16384153
603299,0.07846614
603301,0.024331803
603303,0.23351717
603308,0.077137135
603309,0.10466143
603311,0.16180757
603313,0.14710203
603316,-0.73025095
603317,0.14770427
603319,-0.50959796
603320,-0.12676135
603321,0.28397992
603323,-0.18555507
603326,-0.37673923
603327,0.0808075
603328,0.12729326
603330,-0.15898246
603331,0.12683019
603332,0.13881484
603335,-0.36453417
603336,-0.08984385
603337,0.024331803
603338,-0.35705572
603339,0.14162621
603345,-0.3147991
603348,-0.091768004
603351,-0.16384153
603355,-0.16384153
603357,0.13535246
603359,-0.2634445
603360,-0.12977977
603365,0.14730594
603366,0.050359808
603367,0.024331803
603368,-0.088672616
603369,-0.16384153
603378,-0.19447336
603379,-0.170203
603380,0.024331803
603383,-0.31662083
603385,0.29181978
603386,0.07753261
603387,0.13881484
603390,-0.41057405
603393,-0.011081911
603396,-0.676701
603398,-0.12529436
603416,-0.170203
603421,-0.34873244
603429,0.09831383
603444,-0.82431185
603456,-0.07576231
603466,-0.047188915
603486,-0.35705572
603489,0.024331803
603496,-0.7142044
603499,-0.5710777
603500,0.051724277
603501,-0.38590002
603505,0.024331803
603506,-0.36946753
603508,-0.19803254
603515,0.23351717
603516,-0.714201
603517,-0.14368066
603519,0.08250835
603520,0.07700064
603527,-0.18790665
603528,-0.76067543
603530,0.024331803
603533,-0.50961363
603535,0.14162621
603536,-0.8533112
603538,0.07846614
603556,-0.27793288
603558,0.1469777
603566,0.14162621
603567,0.23351717
603568,0.23351717
603569,0.051724277
603577,0.10169049
603579,-0.027034437
603580,-1.1425947
603583,-0.21516989
603585,-0.11317126
603586,-1.0915645
603587,0.024331803
603589,-0.37636545
603590,-0.09083981
603595,0.024331803
603596,-0.27793288
603598,-0.9713007
603599,0.113439105
603600,0.14162621
603601,-0.36413303
603602,-0.060849108
603605,-0.16384153
603606,-0.27793288
603609,0.27151266
603610,0.16180757
603611,-0.17393126
603613,-0.64003944
603615,-0.02464006
603616,0.096504115
603617,-0.4838293
603618,-0.10801432
603619,-0.07103071
603626,-1.2202337
603628,-0.97639
603629,-0.48835775
603630,0.14162621
603638,0.23351717
603639,0.070300125
603648,0.12810221
603650,-0.170203
603656,0.07846614
603657,0.07688125
603658,-0.16384153
603659,0.14162621
603660,-0.37080655
603662,-0.75146514
603663,-0.68091
603665,-0.027024304
603666,-1.2893456
603667,-0.48888084
603668,0.08842751
603669,0.2896752
603676,0.27152148
603678,-0.09083981
603679,-0.70974386
603680,0.23351717
603681,-0.06650332
603683,-0.9019786
603686,-0.18784007
603687,0.1237677
603688,-0.32150647
603689,0.14162621
603690,-0.17393126
603696,0.14409861
603697,0.14176068
603698,0.024331803
603699,0.024331803
603700,0.065849505
603706,0.024331803
603707,0.23351717
603708,0.14162621
603709,0.14452901
603711,0.024331803
603712,-0.11635586
603713,-0.35705572
603716,-0.5161669
603717,0.2928023
603718,-0.19447336
603721,-0.90215564
603722,-0.33421162
603725,-0.16228792
603726,-0.14309818
603727,0.13014361
603728,-0.63827735
603730,0.23351717
603733,0.024331803
603737,0.23351717
603738,-0.62091243
603739,-0.062115587
603755,-0.170203
603757,0.024331803
603758,0.14162621
603766,0.16790119
603767,0.06213554
603768,-0.04925791
603773,-0.48847458
603777,0.14162621
603786,-0.16384153
603787,0.07007297
603788,0.1421
603789,-0.15712413
603797,-0.3153539
603798,0.12683019
603799,-0.65379137
603801,-0.071460284
603803,-0.13721585
603806,0.024331803
603808,0.28397992
603809,0.16790119
603810,-0.89965844
603811,-0.1282107
603813,0.124844216
603817,-0.15898246
603818,-1.300748
603822,-0.14704712
603823,0.06036713
603825,-1.0720882
603826,-0.29478684
603829,-0.042568274
603833,-0.35705572
603839,0.25870284
603843,-0.3641331
603848,0.024331803
603855,-0.12748615
603856,0.070300125
603858,0.024331803
603859,-0.12358204
603860,-0.7143876
603861,0.14162621
603866,0.29181984
603867,-0.170203
603868,0.024331803
603871,0.024331803
603876,0.14162621
603877,0.23351717
603878,-0.16228792
603881,-0.07576249
603882,-0.170203
603883,-0.975347
603885,0.024332756
603886,0.070300125
603888,-0.57221645
603889,0.28397992
603890,-0.8511115
603895,0.024331803
603896,-0.12748685
603897,-0.28485993
603898,0.14730647
603899,-0.16384153
603901,0.12022998
603906,0.12810221
603908,-0.28485993
603912,-0.15712413
603915,0.14162621
603916,0.1237677
603917,-0.09385494
603918,-0.8250698
603926,0.14162621
603927,-0.28485993
603928,0.12683019
603929,-0.25968876
603933,-0.12978025
603936,-0.67850137
603937,0.16709134
603938,0.23351717
603939,0.024331803
603956,0.33886477
603966,-0.18790665
603967,0.14162621
603968,0.14162621
603969,-0.10801432
603970,0.024331803
603976,0.024331803
603977,0.16180757
603978,-0.21268639
603979,-0.64003944
603980,0.0045191883
603982,0.12810221
603983,0.024331803
603986,-0.68537766
603987,0.16498575
603989,0.024331803
603992,0.024331803
603993,0.124844216
603995,0.024331803
603997,0.113439105
603998,0.124503694
603999,-0.13721585
688001,-0.16384153
688002,-0.6264662
688003,-0.16384153
688005,-0.010812915
688006,0.024331803
688007,-0.07103071
688008,-0.6592213
688009,0.2746533
688010,0.024331803
688011,0.024331803
688012,-0.19604215
688015,0.024331803
688016,-0.66472155
688018,-0.31117675
688019,-0.19604215
688020,-0.25368667
688021,0.15084311
688022,0.12627915
688023,-0.76003546
688025,-0.6608575
688030,0.113439105
688033,-0.37080655
688036,-0.16384153
688037,-0.68537766
688058,-0.12748685
688066,-0.62233746
688078,-0.22486025
688088,-0.170203
688098,0.2896752
688099,-0.35705572
688101,0.024331803
688108,0.13348004
688111,-0.19604215
688116,-0.6522091
688118,-0.12635139
688122,-0.170203
688123,-0.64367807
688128,0.024331803
688138,0.024331803
688139,-0.170203
688166,-0.6612975
688168,-0.170203
688188,-0.16384153
688196,0.024331803
688198,0.024331803
688199,0.14162621
688202,-0.64953
688218,-0.13753667
688258,-0.68950343
688268,-0.3048397
688288,-0.078938104
688299,-0.058485664
688300,-0.3569792
688310,0.14730647
688321,0.024331803
688333,-0.6236051
688357,-0.17393126
688358,0.024331803
688363,-0.10053567
688366,-0.17713684
688369,-0.48827407
688388,0.07754513
688389,0.104925714
688399,-0.66866004
