Stock,Prediction
600230,0.015524529
600231,0.21255845
600232,0.30852038
600233,0.015524529
600235,0.30852038
600236,0.2314074
600237,-0.86759007
600249,0.330885
600251,0.16968638
600252,0.14808357
600256,0.17359263
600257,-0.4900551
600258,0.015524529
600259,0.015524529
600261,0.30852038
600262,-0.14287563
600266,0.17370886
600268,0.014158018
600269,0.28448188
600271,0.015524529
600272,0.11141486
600273,0.16978294
600276,0.015524529
600279,0.26998585
600281,0.26998585
600285,0.015524529
600288,0.015524529
600293,0.6801556
600295,0.11319161
600298,0.015524529
600299,0.19675657
600302,0.30852038
600305,0.30852038
600307,0.19380614
600308,0.30852038
600309,0.015524529
600312,-0.10679423
600313,0.16968638
600315,0.015524529
600316,0.015524529
600320,0.17117435
600322,-0.34011978
600323,0.015524529
600325,0.16968626
600326,-0.23742884
600327,0.28681415
600328,0.11141486
600330,-0.5239194
600332,0.10123689
600333,0.26541346
600335,0.07397885
600336,0.30852038
600337,0.36860055
600338,-0.17620064
600339,0.30852038
600343,0.036840506
600346,0.023899846
600348,0.015609883
600350,0.19675657
600351,0.2767182
600352,0.23201217
600353,0.20072347
600355,-0.33196533
600359,0.17359275
600362,0.050420173
600363,0.015524529
600366,-0.21200177
600367,-0.5849004
600368,0.30852038
600369,0.31444758
600371,0.015524529
600376,0.28448188
600377,0.20879436
600379,0.24262142
600380,0.015524529
600383,0.17359263
600386,0.25668186
600390,0.2868057
600391,-0.5840024
600392,0.015524529
600395,0.20394635
600397,0.17099702
600398,0.23201089
600400,0.31190032
600405,0.2643262
600406,0.015524529
600409,0.2868057
600410,-0.27459404
600415,-0.013329081
600418,0.2570395
600420,0.2116288
600425,0.30302
600426,0.015524529
600428,0.2116288
600429,0.28448188
600435,0.2457012
600436,0.015524529
600438,0.015524529
600439,0.3499602
600444,0.015524529
600448,0.36860055
600452,0.015524529
600456,0.015524529
600458,0.17087203
600467,0.29001546
600468,0.17100817
600469,-0.21475297
600475,-0.20973021
600476,0.1257434
600477,0.30852038
600478,0.2868057
600480,0.30852038
600481,0.015524529
600483,0.023899935
600487,-0.14277427
600489,0.015524529
600490,0.2775799
600493,0.18715513
600495,0.184021
600496,0.30852038
600497,0.30852038
600498,-0.17620064
600499,0.015545882
600500,0.31444758
600501,-0.09692211
600502,0.2116288
600503,0.42483023
600505,-0.10645761
600507,0.30852038
600508,0.015524529
600509,-0.09973069
600510,0.2868057
600511,-0.0017401504
600512,0.33124244
600513,0.16968626
600516,0.2868057
600517,0.19675699
600519,0.015524529
600521,0.015524529
600522,0.15823503
600523,0.015524529
600525,0.30852038
600527,0.12804455
600528,0.016675912
600529,0.015524529
600531,0.2116288
600533,0.17475373
600536,-0.17620064
600537,-0.7352668
600545,0.21245116
600546,0.015524529
600548,0.11141486
600549,0.015524529
600550,0.2544965
600551,0.015524529
600552,0.17084557
600557,0.015524529
600558,0.3686005
600559,-0.06276668
600560,-0.5179845
600561,0.30852038
600562,0.015527688
600563,0.015524529
600566,0.015524529
600567,0.3512494
600569,0.21255845
600570,0.015524529
600571,0.17359263
600572,0.17418116
600573,-0.34481353
600577,0.30852038
600578,0.30852038
600579,0.17359263
600580,-0.39659798
600581,0.30852038
600582,0.2868057
600583,0.26460093
600585,0.11141486
600586,0.3309434
600587,0.10123665
600588,0.015524529
600590,0.2116288
600592,-1.0179541
600594,0.17359275
600597,0.20394635
600598,0.016675912
600600,-0.017057173
600602,-0.8700376
600604,0.20879436
600608,0.30852038
600609,0.1186961
600611,0.07019246
600612,-0.017057173
600613,0.30852038
600616,0.051371403
600617,0.20879436
600618,0.11141486
600619,0.20879436
600620,0.015524529
600621,0.023899846
600622,0.31190032
600623,0.31444758
600624,0.17359471
600626,0.22416961
600628,0.28686327
600629,0.19670278
600630,0.26432627
600633,-0.6313934
600635,0.30852038
600636,-0.11634933
600637,0.16969919
600638,0.26460093
600639,0.11141486
600640,0.015524529
600642,0.23201089
600643,0.26460093
600644,0.17359263
600645,0.015524529
600648,0.20879436
600649,0.28448188
600650,0.11141486
600653,0.2563544
600655,0.19675657
600657,0.28448188
600658,0.17370886
600660,0.11141486
600661,0.20559496
600664,0.30852038
600665,0.36047226
600667,-0.020219676
600668,0.015524529
600674,0.023899846
600675,0.28428417
600676,0.076360114
600678,0.30852038
600681,0.29008216
600682,0.31444758
600683,-0.70510226
600684,0.31190032
600685,-0.03390693
600686,0.037854858
600688,0.17117435
600689,0.098246165
600691,0.31190032
600692,0.22416961
600693,0.28448188
600694,0.015524529
600697,0.16968626
600699,0.015524544
600703,0.16968626
600704,0.30852038
600705,0.30852038
600706,-1.433304
600708,0.34996367
600710,0.03226573
600712,0.30852038
600713,0.31444758
600714,0.0710307
600716,0.37587553
600717,0.26471275
600722,0.14258748
600724,0.28448188
600728,-0.06658452
600730,0.027975745
600731,0.30852038
600733,0.20879436
600735,0.30852038
600736,0.20065486
600737,0.17485589
600739,0.015524529
600740,0.26471275
600741,0.015524529
600742,0.30852038
600743,0.62478584
600744,0.36906427
600746,0.19675657
600750,0.015524529
600751,0.14808252
600753,0.17982882
600754,0.10123665
600756,0.15334295
600757,-0.11601245
600760,0.015524529
600761,0.015524529
600763,0.015524529
600764,0.015524529
600765,0.015524529
600768,0.16968662
600769,0.17222363
600770,0.087881334
600771,0.015524529
600773,0.015524529
600775,0.019608505
600776,-0.89770615
600778,0.30852038
600779,0.015524529
600780,0.015524633
600782,0.28448188
600783,0.0710307
600784,0.30852038
600785,0.015524529
600787,0.26461643
600789,0.17360818
600790,0.28681415
600791,0.5871873
600792,0.2508434
600793,0.015524529
600794,0.28448188
600795,0.26998585
600797,0.1673652
600798,0.28428024
600800,0.20319188
600802,0.26998585
600805,0.37033492
600808,0.10266311
600809,0.015524529
600814,0.14273405
600818,-0.0017158913
600819,0.31444758
600820,0.2868057
600822,-0.5446466
600825,0.16133362
600827,0.30852038
600828,0.28448188
600829,0.23201096
600830,0.17359471
600833,-0.096841075
600834,0.19675657
600835,-0.068952374
600838,0.17359263
600839,-0.4794401
600848,0.23201089
600851,0.20879436
600853,0.29850322
600854,-0.54329944
600855,0.17359263
600857,0.015524529
600858,0.29008216
600862,-0.17620064
600863,0.30852038
600864,0.28681415
600867,0.015526049
600868,0.36988223
600869,0.2868057
600871,0.06159211
600872,0.015524529
600873,0.23201089
600874,0.20879436
600875,0.11141486
600876,0.050420173
600879,0.2639808
600880,0.17359263
600881,0.23377603
600883,0.2868057
600884,0.12827432
600885,0.015524529
600886,0.23201089
600887,0.015524529
600894,0.20510542
600895,0.015524529
600897,0.015524529
600901,0.26998585
600903,0.04581494
600908,0.30852038
600926,0.2927937
600928,0.22416961
600933,0.015524529
600936,0.30852038
600939,0.28448188
600959,0.30852038
600960,0.30852038
600962,0.1257434
600963,0.33212703
600965,0.19675657
600967,0.015524723
600968,0.28427988
600969,0.03226573
600971,0.1698454
600973,0.28681415
600976,0.015524529
600977,0.1257434
600979,-0.3210259
600981,0.28431034
600982,-0.73919487
600984,0.30852038
600985,0.015680797
600986,0.33077574
600987,0.20394695
600988,0.1257434
600989,0.23201089
600990,0.015524529
600992,-0.5791247
600993,-0.14287563
600996,0.16968626
600997,0.19675657
600998,0.015524529
601000,0.30852038
601001,0.0710307
601002,0.30852038
601003,0.28448188
601005,0.285359
601006,0.19675657
601007,0.16970807
601008,0.26998585
601009,0.31444758
601010,0.2125561
601011,0.30852038
601012,0.015524529
601018,0.17117435
601019,0.015524738
601021,0.015524529
601028,0.24560487
601038,0.050420173
601058,0.015524529
601066,-0.017057173
601068,0.31444758
601077,0.22416961
601086,0.021751292
601088,0.11141486
601098,0.015524529
601099,0.37707686
601100,0.015524529
601101,0.23201089
601106,0.28448188
601116,-0.07809519
601117,0.2868057
601118,0.2646013
601126,0.015524529
601128,0.30852038
601137,0.015526049
601138,0.015524529
601139,0.19675657
601155,0.015524529
601158,0.2314074
601163,0.015524529
601166,0.015524529
601168,0.16968626
601169,0.26460093
601179,0.28680557
601186,0.31444758
601188,0.28448188
601198,0.23201089
601199,0.16970807
601200,0.0710307
601208,-0.16780427
601212,0.28427988
601216,0.26998585
601218,0.30852038
601222,0.1703971
601225,0.015524529
601226,0.03053648
601228,0.3906206
601229,0.2868057
601233,0.16969919
601238,0.11141486
601288,0.3906206
601311,0.023984961
601318,-0.017057173
601319,0.20879436
601326,0.36371922
601328,0.11141486
601330,0.20879436
601333,0.3085205
601336,0.050420173
601339,0.1974754
601360,-0.16329518
601366,0.26460093
601368,0.26460093
601369,0.28725606
601375,0.22416961
601388,0.31190032
601390,0.31444758
601398,0.20879436
601500,0.31444758
601512,0.19675657
601518,0.11055369
601519,0.17359275
601566,0.015545882
601567,0.071031325
601577,0.11141486
601579,-0.19074558
601588,0.52887064
601595,-0.3458811
601598,0.20879436
601600,0.20879436
601601,0.047897644
601606,0.1257434
601607,-0.017057173
601608,0.30852038
601611,0.31444758
601615,0.16968626
601616,0.30852038
601618,0.31444758
601619,0.30852038
601628,0.047897644
601633,0.047897644
601636,0.16968638
601658,0.20879722
601666,0.20394635
601668,0.2868057
601669,0.20879436
601677,0.07464827
601678,0.30852038
601688,0.20879436
601689,-0.17620064
601698,0.015524529
601699,0.015524529
601718,0.31190032
601727,0.20879436
601766,0.31444758
601788,0.101782866
601789,0.06883956
601799,0.015524529
601800,0.11141486
601801,0.04581494
601808,0.047897644
601811,0.11141486
601818,0.27398682
601838,0.0710307
601857,0.3281191
601858,0.015524529
601860,0.37572324
601865,0.11141486
601869,-0.017057173
601872,0.3119002
601877,0.015524529
601878,0.23201089
601881,0.11141486
601882,0.015524529
601886,0.23201089
601888,-0.17620064
601890,-0.3059055
601898,0.11141486
601899,0.20879436
601900,-0.3448417
601901,0.26460093
601908,0.29008216
601918,0.30852038
601919,0.20879436
601928,0.015524529
601929,0.44987658
601933,0.28427988
601939,-0.44780806
601949,-0.51877314
601952,0.23201089
601958,0.0710307
601965,0.015524529
601975,-0.07450461
601985,0.19675657
601988,0.20879436
601990,0.23201096
601991,0.17117435
601992,0.10886604
601996,0.33209944
601997,0.28686708
601998,0.20879436
601999,0.027975745
603000,-0.9574596
603005,-0.13901068
603008,-0.17620064
603009,-0.17784405
603011,-0.73345345
603012,0.2116288
603013,0.015524529
603015,-0.42265907
603016,0.015524529
603017,0.015526049
603018,0.17084545
603019,-0.654251
603020,0.28686708
603022,0.23201089
603026,0.015524529
603027,0.015524529
603028,0.015524529
603033,0.016675912
603035,0.015524529
603037,0.015524529
603040,-0.2628482
603041,0.015524529
603043,0.015524529
603053,0.23201089
603055,0.0710307
603058,0.015545882
603059,0.015524529
603060,0.23201089
603063,-0.24048638
603068,0.015524529
603076,0.1257434
603077,0.33271462
603079,0.015524708
603080,0.015524529
603081,0.015524529
603083,-1.1562098
603085,0.2868057
603086,0.16980428
603089,0.23201089
603090,-1.4829897
603093,0.23201089
603096,0.1257434
603098,0.015524529
603099,-0.37540898
603100,0.015524529
603101,0.17601484
603103,0.015524529
603105,-0.4278702
603106,0.30852038
603108,-1.3577886
603109,-0.1762006
603111,0.30852038
603113,0.28680676
603115,0.015524529
603116,0.30852038
603118,-1.1584774
603121,0.07638592
603126,0.16978306
603127,0.10123665
603128,0.015680797
603129,0.015524529
603131,0.015524529
603136,0.015524529
603138,-0.33709067
603139,0.015524529
603156,0.015524529
603158,0.26202196
603165,-0.096922226
603166,0.23577458
603167,0.28681415
603168,0.17982882
603169,-0.06061595
603177,0.057033546
603178,-0.85005695
603179,0.015524529
603180,-0.01487197
603181,0.015545882
603183,0.30852038
603185,-0.17620064
603186,-0.17620064
603187,0.015524529
603189,0.1257434
603192,0.015524529
603197,-0.17620064
603198,0.015524529
603199,-0.5474992
603200,-0.7310317
603203,0.015524529
603208,-0.17620064
603214,0.015524529
603217,0.015524529
603218,0.015524529
603220,-0.970595
603222,0.17370886
603225,0.023899846
603226,0.28725606
603228,-0.19084714
603229,0.015524529
603232,0.1257434
603233,0.015524529
603236,-0.29863107
603238,0.015545882
603239,0.015524529
603256,0.023271717
603258,0.08884601
603259,0.10123665
603260,-0.025778212
603266,0.1257434
603267,-0.60614705
603277,0.015524529
603278,-0.052026026
603279,0.015524529
603283,-0.24048638
603288,0.015524529
603289,0.2116288
603297,0.015524529
603298,0.015524529
603299,0.16968662
603301,0.10521013
603303,0.23201089
603308,0.015524529
603309,0.015524529
603311,0.17445004
603313,0.015680797
603316,0.30852038
603317,0.0710307
603319,-0.7601057
603320,0.015524529
603321,0.29008216
603323,0.30852038
603326,0.23201089
603327,0.015545882
603328,0.17084587
603330,0.12531191
603331,0.015524529
603332,0.015527509
603335,-0.23721027
603336,0.068977065
603337,0.0155458525
603338,0.015524529
603339,0.015524529
603345,0.08884601
603348,-0.17620064
603351,0.015524529
603355,0.015525006
603357,-0.0047076866
603359,0.015524529
603360,0.015524857
603365,0.015524529
603366,0.30852038
603367,0.015524529
603368,-1.2707725
603369,0.015524529
603378,0.015612774
603379,0.015524529
603380,0.015524544
603383,0.015524529
603385,0.2868057
603386,0.015536137
603387,0.015524529
603390,0.20510554
603393,0.057797857
603396,0.08884601
603398,0.015524529
603416,-0.17620064
603421,0.23201089
603429,0.23201096
603444,-0.109906696
603456,0.01526358
603466,0.15334295
603486,0.015524529
603489,-0.109906696
603496,-1.1746861
603499,0.023899846
603500,-0.33709067
603501,0.015524529
603505,0.015524529
603506,0.015524529
603508,0.015524529
603515,0.016675912
603516,-0.06276668
603517,0.015524529
603519,-0.14287563
603520,0.015524529
603527,0.015526108
603528,0.17485946
603530,0.015524529
603533,-0.87206495
603535,0.015680797
603536,0.28725594
603538,0.015524529
603556,0.015524529
603558,0.2868057
603566,0.015524529
603567,0.015524529
603568,0.0710307
603569,-0.029932313
603577,0.31444758
603579,0.015524529
603580,0.015524529
603583,-0.37776473
603585,0.015545882
603586,0.015524529
603587,0.016675912
603589,0.015524529
603590,0.015524529
603595,0.02765102
603596,0.015524529
603598,-0.38169122
603599,0.015524529
603600,0.016675912
603601,0.30852038
603602,0.015524529
603605,0.015524529
603606,0.015524529
603609,0.23201089
603610,0.015524857
603611,0.015524529
603613,0.015524529
603615,0.2421363
603616,0.07636029
603617,0.24262118
603618,0.2100411
603619,0.015524529
603626,0.29008216
603628,0.015524529
603629,-0.7248862
603630,-0.34377828
603638,0.015524529
603639,0.015524529
603648,0.24262142
603650,0.015524529
603656,0.042621084
603657,0.015524529
603658,0.015524529
603659,0.015524529
603660,0.26433784
603662,-1.4503362
603663,0.015524529
603665,0.015524529
603666,-0.47171834
603667,-0.46518487
603668,0.015524529
603669,0.26460093
603676,0.015545882
603678,-0.17620064
603679,-0.37551516
603680,0.015524738
603681,0.015524529
603683,-0.35645208
603686,0.16968626
603687,0.23201089
603688,-0.17620064
603689,0.23201089
603690,-0.17620064
603696,0.015524961
603697,0.0710307
603698,0.1257434
603699,0.015524857
603700,0.015524529
603706,0.015524529
603707,0.023899846
603708,0.0710307
603709,-0.17620064
603711,0.015524529
603712,0.015524529
603713,0.015524529
603716,-0.025561206
603717,0.015073724
603718,0.0710307
603721,-0.9641334
603722,0.015524529
603725,0.17359263
603726,0.015524738
603727,-0.005626194
603728,0.08884601
603730,0.015524529
603733,0.015524529
603737,0.015524529
603738,-0.452352
603739,0.0710307
603755,0.015524529
603757,0.015524529
603758,0.015545882
603766,0.28725606
603767,-1.4193889
603768,0.015524529
603773,-0.085851155
603777,-0.5455818
603786,0.015524529
603787,0.20022559
603788,-0.32838324
603789,-0.29677707
603797,0.26460093
603798,-0.8681595
603799,-0.17620064
603801,-0.17620064
603803,-0.41974136
603806,0.015524529
603808,0.015524529
603809,0.07749874
603810,0.015524529
603811,0.015524529
603813,0.21534592
603817,0.28686708
603818,0.30852038
603822,-0.17620064
603823,0.015524529
603825,-0.13988689
603826,0.015524529
603829,-0.6396039
603833,-0.17620064
603839,0.23201089
603843,0.37587553
603848,-0.24083354
603855,0.015524529
603856,0.015524529
603858,0.015524529
603859,-0.17620064
603860,-0.6441451
603861,-0.34386826
603866,0.23201089
603867,-0.17620064
603868,0.015524529
603871,0.015524529
603876,0.015524529
603877,0.015524529
603878,0.2868057
603881,0.1257434
603882,0.015524529
603883,0.015524529
603885,0.015524529
603886,0.015524529
603888,-0.65425384
603889,0.16968626
603890,0.34803468
603895,0.015524529
603896,-0.17620064
603897,-0.17620064
603898,0.23201089
603899,0.015524529
603901,0.015680797
603906,0.015524529
603908,-0.01487197
603912,0.019284613
603915,-0.17620064
603916,0.015524529
603917,-0.29301912
603918,-1.2067608
603926,-0.48578498
603927,0.015524529
603928,0.23201089
603929,0.015524529
603933,-0.6757843
603936,0.042616732
603937,0.016675912
603938,0.015524529
603939,0.015524529
603956,0.17485589
603966,-0.13743192
603967,0.23201089
603968,0.015524529
603969,0.30852038
603970,0.015524529
603976,0.015524529
603977,0.23201089
603978,0.015524529
603979,0.015524529
603980,0.2868057
603982,-0.36072177
603983,0.015524529
603986,-0.17620064
603987,0.015524529
603989,0.015524529
603992,0.0710307
603993,0.22416961
603995,0.21534592
603997,0.015524529
603998,0.17084569
603999,0.020849831
688001,0.015524529
688002,0.015524529
688003,0.015524529
688005,-0.07152622
688006,0.015524529
688007,0.015524529
688008,-0.17620064
688009,0.20879436
688010,0.015524529
688011,0.08385462
688012,-0.17620064
688015,0.015524529
688016,-0.17620064
688018,-0.17620064
688019,-0.17620064
688020,0.015524529
688021,0.015524529
688022,-0.20820908
688023,0.015524529
688025,-0.6542354
688030,0.015524529
688033,0.015524529
688036,0.015524529
688037,-0.17620064
688058,0.015524529
688066,0.015524529
688078,0.015524529
688088,0.1257434
688098,0.29135054
688099,0.015524529
688101,0.015680797
688108,0.15153992
688111,-0.17620064
688116,-0.47171837
688118,-1.239817
688122,0.015524529
688123,-0.17620064
688128,0.015524529
688138,0.015524529
688139,0.015524529
688166,0.015524529
688168,0.015524529
688188,0.015524529
688196,0.015524529
688198,0.015524529
688199,0.015524529
688202,-0.17620064
688218,-0.9199116
688258,-0.17620064
688268,-0.17620064
688288,0.015524529
688299,0.015524529
688300,0.015524529
688310,0.015524529
688321,0.015524529
688333,-0.17620064
688357,0.015524529
688358,0.015524529
688363,-0.11162799
688366,-0.032661073
688369,-0.6273392
688388,-0.17620064
688389,0.015524529
688399,0.015524529
