Stock,Prediction
601008,0.09653427
601009,-0.0044742688
601010,0.13035788
601011,0.09653427
601012,-0.106701836
601018,0.00037027738
601019,0.047048777
601021,-0.27205142
601028,0.035249308
601038,-0.30558097
601058,-0.07005547
601066,-0.08900826
601068,0.13616498
601077,0.13616498
601086,-0.24152206
601088,-0.3753356
601098,0.047048777
601099,-0.6062634
601100,-0.27205142
601101,0.03524925
601106,0.052349195
601116,-0.18187861
601117,0.035249308
601118,0.035249308
601126,-0.1667987
601128,0.035249308
601137,-0.18013392
601138,-0.039057642
601139,0.051918283
601155,-0.039057642
601158,0.051918283
601163,-0.039057642
601166,-0.060518876
601168,-0.18089692
601169,-0.1109467
601179,0.043498054
601186,0.08900668
601188,-0.5126436
601198,0.035249308
601199,0.08532746
601200,0.035249308
601208,-0.13547365
601212,0.052349195
601216,-0.064933345
601218,0.09653427
601222,0.035249308
601225,-0.039057642
601226,0.035249308
601228,0.24123265
601229,-0.1109467
601233,0.006305112
601238,-0.3753356
601288,0.13164623
601311,0.035249308
601318,-0.30558097
601319,-0.052891478
601326,0.24123265
601328,-0.39441997
601330,-0.285756
601333,0.025192631
601336,-0.32653767
601339,0.051918283
601360,-0.07005535
601366,0.035249308
601368,0.035249308
601369,0.035249308
601375,0.16485019
601388,0.13035919
601390,-0.052891478
601398,-0.052891478
601500,-0.0013638006
601512,0.047048777
601518,0.1988645
601519,-0.106760845
601566,0.047048777
601567,-0.039057642
601577,0.006310834
601579,0.03526278
601588,-0.03673576
601595,-0.38997814
601598,0.08900668
601600,0.08900668
601601,-0.3753356
601606,-0.18187602
601607,-0.101693496
601608,0.043502703
601611,0.035249308
601615,0.006305112
601616,0.09653427
601618,0.0649776
601619,0.046456352
601628,-0.32653767
601633,-0.3753356
601636,0.035249308
601658,-0.30541974
601666,-0.1818787
601668,0.035249308
601669,0.16083224
601677,-0.18186419
601678,-0.1109467
601688,-0.0034670697
601689,-0.37587297
601698,-0.2066736
601699,-0.20595667
601718,0.062699065
601727,0.13616498
601766,-0.052890643
601788,-0.21094386
601789,0.087018445
601799,-0.27205142
601800,-0.3753356
601801,0.035249308
601808,-0.32653767
601811,-0.32653767
601818,0.00037027738
601838,0.047048777
601857,-0.060671136
601858,-0.10194169
601860,0.09653427
601865,-0.3753356
601869,-0.101693496
601872,0.035249308
601877,-0.039057642
601878,0.035249308
601881,-0.17210393
601882,-0.27205142
601886,0.047057763
601888,-0.5201388
601890,0.08532746
601898,-0.3753356
601899,-0.21094386
601900,-0.20678616
601901,0.035249308
601908,0.035249308
601918,0.09653427
601919,-0.12961935
601928,0.047048777
601929,0.1697167
601933,0.04596503
601939,-0.5127289
601949,-0.13547312
601952,0.11087617
601958,0.047048777
601965,-0.039057642
601975,0.15729363
601985,0.035249308
601988,-0.052891478
601990,0.035249308
601991,-0.086248025
601992,-0.043959424
601996,0.09713115
601997,0.08532746
601998,-0.285756
601999,0.035249308
603000,-0.9411232
603005,-0.9412767
603008,-0.20677085
603009,-0.6694187
603011,-0.18950896
603012,0.09653427
603013,-0.039057642
603015,0.035249308
603016,-0.039057642
603017,0.035249308
603018,0.035249308
603019,-0.09884307
603020,-0.07005535
603022,0.035249308
603026,-0.43220592
603027,-0.2766475
603028,-0.18186055
603033,-0.039057642
603035,-0.2067839
603037,-0.13566254
603040,-0.12970686
603041,0.035249606
603043,-0.1667987
603053,0.047048777
603055,0.047048777
603058,0.035249308
603059,-0.2737101
603060,0.047048777
603063,-0.20677085
603068,-0.33345115
603076,-0.4373535
603077,0.09653427
603079,0.047048897
603080,-0.88623667
603081,-0.13547365
603083,-1.233906
603085,-0.09514417
603086,0.035249308
603089,0.035249308
603090,-0.2066736
603093,0.005343838
603096,-0.20678616
603098,-0.039057642
603099,-0.4036977
603100,-0.27205142
603101,-1.1049858
603103,-0.039057642
603105,0.006305112
603106,-0.5350674
603108,-0.9005742
603109,-0.039057642
603111,0.00037027738
603113,0.035249308
603115,0.047048777
603116,0.03524919
603118,-0.5642066
603121,0.08532746
603126,0.035249308
603127,-0.14109312
603128,-0.07005535
603129,-0.27205142
603131,-0.27133608
603136,-0.14270626
603138,-0.27659845
603139,-0.12798524
603156,-0.039057642
603158,0.09653427
603165,-0.09891872
603166,0.035249308
603167,0.035249308
603168,-0.3872164
603169,0.035249308
603177,-0.17473833
603178,-0.72417724
603179,-0.40128458
603180,-0.20677085
603181,0.035249308
603183,0.09653427
603185,-0.40128458
603186,-0.12798524
603187,0.006305112
603189,-0.2259702
603192,-0.039057642
603197,-0.5233008
603198,-0.27205142
603199,-0.38709623
603200,-0.16976339
603203,-0.27205142
603208,-0.12222239
603214,-0.20075248
603217,-0.039057642
603218,0.006305112
603220,-1.2813807
603222,0.035249308
603225,0.047048777
603226,-0.2422211
603228,-0.039057642
603229,0.0053437487
603232,-0.08401005
603233,-0.039057642
603236,-0.33345115
603238,0.006305112
603239,-0.039056867
603256,-0.18185492
603258,-0.4624154
603259,-0.18636398
603260,-0.18636398
603266,-0.2066736
603267,-0.099241525
603277,-0.27205142
603278,-0.17473827
603279,-0.27205142
603283,-0.45598698
603288,-0.27205142
603289,0.008309675
603297,-0.40917274
603298,-0.1667987
603299,-0.07005535
603301,-0.21094386
603303,0.047048777
603308,0.035249308
603309,-0.17473833
603311,0.035249308
603313,0.035249308
603316,0.09653427
603317,0.047048777
603319,-0.18187861
603320,-0.039057642
603321,0.035249308
603323,0.09653427
603326,-0.5868703
603327,0.047048777
603328,0.035249308
603330,-0.3349893
603331,0.0063051716
603332,0.035249308
603335,0.08532734
603336,0.09653427
603337,-0.039057642
603338,-0.27205142
603339,0.030932022
603345,-0.36525837
603348,-0.3539617
603351,-0.27205142
603355,-0.27205142
603357,0.035249308
603359,-0.07005541
603360,0.035249308
603365,-0.039057642
603366,0.00030077837
603367,-0.039053127
603368,-0.1667987
603369,-0.40128458
603378,-0.25819162
603379,-0.43221158
603380,-0.039057642
603383,-0.5233008
603385,0.035249308
603386,-0.07006024
603387,0.035249308
603390,0.035249308
603393,-0.35071617
603396,-0.4770385
603398,-0.039057642
603416,-0.33345115
603421,0.03528066
603429,0.035249308
603444,-0.5233008
603456,-0.40128458
603466,-0.18186055
603486,-0.43727046
603489,-0.27205142
603496,-0.862321
603499,0.035249308
603500,0.047048777
603501,-0.27205142
603505,-0.40128458
603506,0.0066241757
603508,-0.039057642
603515,-0.039057642
603516,-0.21742927
603517,-0.40128458
603519,-0.17788611
603520,-0.08751266
603527,-0.21094318
603528,0.08532746
603530,0.047048777
603533,-0.14270666
603535,-0.26867402
603536,-0.110939756
603538,-0.82464457
603556,-0.039057642
603558,0.035249308
603566,-0.039057642
603567,0.047048777
603568,-0.039056867
603569,-0.21743308
603577,-0.1296192
603579,-0.20595667
603580,-0.039057642
603583,-0.1667987
603585,0.047023743
603586,-0.039057642
603587,0.047048897
603589,-0.43736476
603590,-0.27205142
603595,-0.43221158
603596,-0.4823663
603598,-0.112391636
603599,-0.039057642
603600,0.006305112
603601,0.087018445
603602,-0.18187837
603605,-0.43221158
603606,-0.56605333
603609,0.047048777
603610,-0.11084716
603611,-0.20075248
603613,-0.3758582
603615,0.035249308
603616,-1.0396881
603617,-1.2564713
603618,0.035249308
603619,-0.3870964
603626,-0.35689765
603628,-0.1261655
603629,-0.79987943
603630,-0.20678155
603638,-0.039057642
603639,-0.039057642
603648,0.035249308
603650,-0.38749245
603656,-1.1905042
603657,-0.039057642
603658,-0.27205142
603659,-0.27205142
603660,0.09653427
603662,-0.42471713
603663,-0.10676102
603665,-0.27205142
603666,-0.2457637
603667,-0.93980074
603668,-0.18089686
603669,0.035249308
603676,0.047048762
603678,-0.43727046
603679,-0.19287454
603680,0.051918283
603681,-0.13547365
603683,-0.2252834
603686,0.035249308
603687,-0.091803476
603688,-0.36525837
603689,0.035249308
603690,-0.28693664
603696,0.035249308
603697,0.047048777
603698,0.047048777
603699,0.047023743
603700,-0.17473833
603706,-0.1667987
603707,0.047048777
603708,0.006305112
603709,-0.20678619
603711,-0.037446916
603712,-0.039057642
603713,-0.27205142
603716,-0.5838655
603717,-0.124497995
603718,-0.07005535
603721,-0.20678568
603722,-0.37587297
603725,-0.054963455
603726,-0.1808969
603727,-0.1353433
603728,-0.45598698
603730,-0.039057583
603733,-0.039057642
603737,-0.27205142
603738,-0.08401124
603739,0.047023743
603755,-0.27205142
603757,-0.20075248
603758,-0.07005535
603766,0.08535905
603767,-1.3923554
603768,-0.10359509
603773,-0.24599378
603777,-0.03902766
603786,-0.27205142
603787,-0.087608084
603788,-0.18089692
603789,0.035249308
603797,0.035249308
603798,-0.07005535
603799,-0.43736666
603801,-0.2066736
603803,-0.11701988
603806,-0.27205142
603808,0.047048777
603809,0.035249308
603810,0.047057763
603811,0.035249308
603813,-0.1855586
603817,-0.2315266
603818,0.035249308
603822,-0.43221158
603823,0.047048792
603825,-0.18089692
603826,-0.27205142
603829,-0.118832126
603833,-0.40128458
603839,0.035249308
603843,0.09653427
603848,-0.039057642
603855,-0.1667987
603856,0.04614535
603858,-0.039057642
603859,-0.3758732
603860,-0.27398378
603861,0.035249308
603866,0.035249308
603867,-0.43727046
603868,-0.27205142
603871,-0.039057642
603876,-0.039057642
603877,-0.039057642
603878,0.035249308
603881,-0.20678598
603882,-0.43221158
603883,-0.2066736
603885,-0.039056867
603886,-0.039057642
603888,-0.17283018
603889,0.035249308
603890,-0.14518277
603895,-0.39716578
603896,-0.40128458
603897,-0.039057642
603898,0.047048777
603899,-0.27205142
603901,0.035958663
603906,-0.18186055
603908,-0.3758732
603912,-0.94483024
603915,-0.039057642
603916,0.06631155
603917,-0.27371454
603918,-0.94144714
603926,0.087307885
603927,-0.40128458
603928,0.047048777
603929,-0.3334511
603933,-0.77289736
603936,-0.091803476
603937,-0.03902766
603938,-0.039057642
603939,-0.27205142
603956,-0.10676102
603966,0.035249308
603967,0.035249308
603968,-0.039057642
603969,0.03694047
603970,-0.039056867
603976,-0.039057642
603977,0.035249308
603978,-0.1667987
603979,-0.43221158
603980,0.035249308
603982,-0.2589778
603983,-0.1667987
603986,-0.5233008
603987,-0.435414
603989,-0.039057642
603992,0.047048777
603993,0.08900668
603995,-0.31154507
603997,0.047048777
603998,-1.2182467
603999,-0.10676102
688001,-0.27205142
688002,-0.43727046
688003,-0.43221158
688005,-0.30919504
688006,-0.039057642
688007,-0.12798524
688008,-0.43727046
688009,-0.052891478
688010,-0.2066736
688011,-0.039057642
688012,-0.36525837
688015,-0.039057642
688016,-0.5233008
688018,-0.5233008
688019,-0.36525837
688020,-0.43221158
688021,-0.20059064
688022,-0.18636398
688023,-0.43727046
688025,-0.5233008
688030,-0.1667987
688033,-0.13547353
688036,-0.27205142
688037,0.028692467
688058,-0.4770385
688066,-0.43736666
688078,-0.43727046
688088,-0.3758732
688098,0.035249308
688099,-0.4770385
688101,-0.20592652
688108,-0.048788175
688111,-0.40128458
688116,-0.20678586
688118,-0.27374667
688122,-0.43221158
688123,-0.3673473
688128,-0.039057642
688138,-0.30565912
688139,-0.40128458
688166,-1.0994788
688168,-0.43736666
688188,-0.27205142
688196,-0.27205142
688198,-0.27205142
688199,-0.12798524
688202,-0.34401304
688218,-0.3612727
688258,-0.09883578
688268,-0.5233008
688288,-0.14270666
688299,-0.13547365
688300,-0.27205142
688310,-0.40128458
688321,-0.20075248
688333,-0.43736643
688357,-0.35721543
688358,-0.47702593
688363,-0.2454916
688366,-0.21094386
688369,-0.43727046
688388,0.006305112
688389,-0.039057642
688399,-0.43736476
