Stock,Prediction
600960,0.20942713
600962,-0.014266859
600963,-0.013076703
600965,-0.013076703
600967,-0.027488004
600968,-0.013076703
600969,-0.013449679
600971,-0.08061794
600973,-0.43506682
600976,-0.48067775
600977,-0.08061794
600979,0.017527211
600981,0.040621746
600982,-0.013076703
600984,-0.8215635
600985,-0.31114474
600986,-0.55141723
600987,-0.014266859
600988,-0.6782596
600989,-0.08061794
600990,-0.81923246
600992,-0.31575134
600993,-0.31114474
600996,-0.014266859
600997,-0.013076703
600998,-0.027488004
601000,-0.081683524
601001,-0.4476523
601002,-0.013076703
601003,0.10510256
601005,0.21569513
601006,-0.027487647
601007,-0.014266859
601008,-0.013076703
601009,-0.014266859
601010,0.04144161
601011,-0.028548103
601012,-0.43984228
601018,-0.08674944
601019,-0.08061794
601021,-0.5794611
601028,-0.41914314
601038,-0.13782798
601058,-0.08061794
601066,-0.5846523
601068,-0.013076703
601077,-0.075907536
601086,-0.39555874
601088,-0.36586863
601098,-0.08061794
601099,-0.1892433
601100,-0.5794611
601101,-0.014266859
601106,0.10510256
601116,-0.08061726
601117,-0.014266859
601118,-0.013076703
601126,-0.3111447
601128,-0.014266859
601137,-0.73195714
601138,-0.4745165
601139,-0.013076643
601155,-0.08061794
601158,-0.006683211
601163,-0.08061794
601166,-0.08061794
601168,-0.44660133
601169,-0.013076703
601179,-0.013076703
601186,-0.20018272
601188,-0.22611971
601198,-0.027483296
601199,-0.013076703
601200,-0.08061794
601208,-0.38024366
601212,0.0698806
601216,0.0027104216
601218,-0.01318569
601222,-0.014217149
601225,-0.08061794
601226,-0.10447843
601228,-0.013076703
601229,-0.013076703
601233,-0.014266859
601238,-0.36586863
601288,-0.006683211
601311,-0.025493156
601318,-0.26007962
601319,0.0117644565
601326,-0.013076703
601328,-0.4278761
601330,-0.17751063
601333,-0.16355075
601336,-0.39429328
601339,-0.009821664
601360,-0.12885518
601366,-0.013076703
601368,-0.013076703
601369,-0.025493156
601375,-0.075907536
601388,-0.40269116
601390,-0.075907536
601398,-0.09811247
601500,-0.37678584
601512,-0.006683211
601518,-0.095794536
601519,-0.10447843
601566,-0.08061794
601567,-0.31114474
601577,-0.027488004
601579,-0.08061687
601588,0.25273418
601595,-0.47581354
601598,-0.17751063
601600,-0.27418643
601601,-0.39429328
601606,-0.027214002
601607,-0.27695015
601608,-0.013076703
601611,-0.014266859
601615,-0.025493156
601616,-0.01318569
601618,-0.0755424
601619,-0.013076703
601628,-0.36143962
601633,-0.38564274
601636,-0.014266859
601658,-0.33030576
601666,-0.31575114
601668,-0.013076703
601669,-0.075907536
601677,-0.014266859
601678,-0.008827816
601688,-0.27418643
601689,-0.30342942
601698,-0.08061794
601699,-0.31114474
601718,0.07228466
601727,-0.10253359
601766,-0.014266859
601788,-0.4572131
601789,0.016628224
601799,-0.5794611
601800,-0.17751063
601801,-0.014266859
601808,-0.39429328
601811,-0.39429328
601818,-0.10253359
601838,-0.08061794
601857,-0.014266859
601858,-0.44743937
601860,0.0012893574
601865,-0.39429328
601869,-0.27695015
601872,-0.027483296
601877,-0.08061794
601878,-0.289253
601881,-0.39429328
601882,-0.47377482
601886,-0.014266859
601888,-0.5794611
601890,-0.013449679
601898,-0.36586863
601899,-0.23966558
601900,-0.44667852
601901,-0.3591259
601908,-0.013076703
601918,-0.014266859
601919,-0.17751063
601928,-0.08061794
601929,-0.21142714
601933,0.041315842
601939,-0.4676818
601949,-0.29600084
601952,-0.08061794
601958,-0.08061794
601965,-0.31114474
601975,-0.9251345
601985,-0.08061687
601988,-0.08674944
601990,-0.027483296
601991,-0.07410026
601992,-0.042636346
601996,0.23713069
601997,-0.014266859
601998,-0.5011675
601999,-0.39528567
603000,-0.69652754
603005,-0.44666386
603008,-0.08061794
603009,-0.5041266
603011,-0.64129424
603012,-0.013449679
603013,-0.47983104
603015,-0.16993119
603016,-0.08061794
603017,-0.014266859
603018,-1.091679
603019,-0.789291
603020,-0.20367868
603022,-0.027483296
603026,-0.43984228
603027,-0.20018272
603028,-0.12885518
603033,-0.08061794
603035,-0.44498867
603037,-1.3055314
603040,-0.43984228
603041,-0.027487647
603043,-0.08061794
603053,-0.08014751
603055,-0.20668527
603058,-0.7643676
603059,-0.4129783
603060,-0.025493156
603063,-0.45379835
603068,-0.6293164
603076,-0.31114474
603077,0.04144161
603079,-1.1743305
603080,-0.44077885
603081,-0.1178307
603083,-0.9197155
603085,-0.8167429
603086,-0.013449679
603089,-0.38963872
603090,-0.31114474
603093,-0.08061797
603096,-0.6841862
603098,-0.025493156
603099,-0.8634887
603100,-0.31114474
603101,-0.014266859
603103,-0.08061794
603105,-0.014266859
603106,-0.6206325
603108,-0.8755504
603109,-0.7823728
603111,-0.1871158
603113,-0.025493156
603115,-0.08061794
603116,-0.014266859
603118,-0.45797595
603121,-0.52019364
603126,-0.013449679
603127,-0.32488406
603128,-0.014266859
603129,-0.7073594
603131,-0.7676346
603136,-0.45296714
603138,-0.4202693
603139,-0.61643046
603156,-0.08061794
603158,-0.15994476
603165,-0.3591259
603166,-0.013076703
603167,-0.014266859
603168,-0.49975014
603169,-0.014266859
603177,-0.014266859
603178,-0.7359776
603179,-0.7073594
603180,-0.08061794
603181,-0.08061794
603183,-0.013449679
603185,-0.49978185
603186,-0.8758148
603187,-0.19055901
603189,-0.45853537
603192,-0.7026639
603197,-0.5793735
603198,-0.5794611
603199,-0.6660277
603200,-0.7760916
603203,-0.24571985
603208,-0.31114474
603214,-0.13689683
603217,-0.08061794
603218,-0.43722647
603220,-1.0770873
603222,-0.014266859
603225,-0.08061794
603226,-0.5531943
603228,-0.08061794
603229,-0.08061794
603232,-0.613564
603233,-0.1905602
603236,-0.57938504
603238,-0.33178565
603239,-0.1905602
603256,-0.20018272
603258,-0.64574707
603259,-0.42448395
603260,-0.4572131
603266,-0.62794393
603267,-0.48066255
603277,-0.31114474
603278,-0.15718992
603279,-0.31114474
603283,-0.71721303
603288,-0.5794611
603289,-0.20018272
603297,-0.7073594
603298,-0.31114474
603299,-0.20367868
603301,-0.31068793
603303,-0.08060951
603308,-0.66167265
603309,-0.025493156
603311,-0.10447843
603313,-0.20018272
603316,-0.5796234
603317,-0.08061794
603319,-0.7155721
603320,-0.4398342
603321,-0.014266859
603323,-0.013449679
603326,-1.2181269
603327,-0.86553794
603328,-0.013449679
603330,-0.014266859
603331,-0.4585167
603332,-0.46460313
603335,-0.013449679
603336,-0.013449679
603337,-0.08061794
603338,-0.5794611
603339,-0.35124096
603345,-0.7435208
603348,-0.31114474
603351,-0.08061794
603355,-0.31114474
603357,-0.835412
603359,-0.12505509
603360,-0.38097236
603365,-0.31114474
603366,-0.014266859
603367,-0.08061794
603368,-0.4744772
603369,-0.5794611
603378,-0.15469186
603379,-0.47581145
603380,-0.53184545
603383,-0.600141
603385,-0.014266859
603386,-0.08061794
603387,-0.20018269
603390,-0.32870144
603393,-0.4572131
603396,-0.65574336
603398,-0.23966558
603416,-0.47983092
603421,-0.027203094
603429,-0.014266859
603444,-0.67595834
603456,-0.43984228
603466,-0.35949412
603486,-0.5794611
603489,-0.5794611
603496,-0.9249075
603499,-0.79282224
603500,-0.027488004
603501,-0.5794611
603505,-0.31114474
603506,-0.025493156
603508,-0.7430123
603515,-0.08061794
603516,-0.8760283
603517,-0.43984228
603519,-0.08061794
603520,-0.33253923
603527,-1.087788
603528,-0.593593
603530,-0.4745165
603533,-1.0496665
603535,-0.20018272
603536,-0.88836396
603538,-0.13389458
603556,-0.5794611
603558,-0.027488124
603566,-0.31114474
603567,-0.08061794
603568,-0.08061794
603569,-0.014266859
603577,-0.41406924
603579,-0.31114474
603580,-0.748937
603583,-0.08061794
603585,-0.08061794
603586,-0.4476523
603587,-0.08061794
603589,-0.5794611
603590,-0.7491899
603595,-0.4745165
603596,-0.5851273
603598,-1.0875548
603599,-0.08061794
603600,-0.20367868
603601,-0.028629612
603602,-0.2902042
603605,-0.5794611
603606,-0.7500934
603609,-0.027214002
603610,-0.08061797
603611,-0.44665894
603613,-0.6293862
603615,-0.31114474
603616,-0.013449739
603617,-0.014266859
603618,-0.014266859
603619,-0.72021204
603626,-0.54879975
603628,-0.85645556
603629,-0.7179257
603630,-0.22533311
603638,-0.08061794
603639,-0.08061794
603648,-0.4632862
603650,-0.43984228
603656,-0.454611
603657,-0.41307166
603658,-0.5794611
603659,-0.31114474
603660,-1.3224372
603662,-0.6454562
603663,-1.264713
603665,-0.47983092
603666,-0.47581354
603667,-0.7876186
603668,-0.29600084
603669,-0.013076703
603676,-0.077195145
603678,-0.31114474
603679,-0.3748549
603680,-0.006683211
603681,-0.08061794
603683,-0.014267753
603686,-0.10447843
603687,-0.014266859
603688,-0.40493715
603689,-0.014266859
603690,-0.6456477
603696,-0.014266859
603697,-0.014266859
603698,-0.08061794
603699,-0.08061794
603700,-0.02748705
603706,-0.21013433
603707,-0.08061794
603708,-0.014266859
603709,-0.676387
603711,-0.08061794
603712,-0.43984228
603713,-0.4696519
603716,-1.0920532
603717,-0.12505509
603718,-0.29600084
603721,-0.7233043
603722,-0.4745165
603725,-0.3199563
603726,-0.1788172
603727,-0.31114474
603728,-0.47581357
603730,-0.08061794
603733,-0.08061794
603737,-0.31114474
603738,-0.31365165
603739,-0.7410965
603755,-0.31114474
603757,-0.31114474
603758,-0.14193036
603766,-0.014266859
603767,-0.6427891
603768,-0.5200154
603773,-0.60718185
603777,-0.08061794
603786,-0.5794611
603787,-0.32435548
603788,-0.7261485
603789,-1.1544266
603797,-0.013076703
603798,-0.48607203
603799,-0.48067597
603801,-0.45296714
603803,-0.58756644
603806,-0.31114474
603808,-0.027451407
603809,-0.20018272
603810,-1.5332257
603811,-0.014266859
603813,-0.45089996
603817,-0.014266859
603818,-0.99672323
603822,-0.31114474
603823,-0.027488004
603825,-0.8876295
603826,-0.5794611
603829,-0.28176275
603833,-0.5794611
603839,-0.014266859
603843,0.03096335
603848,-0.08061794
603855,-0.30342942
603856,-0.20965993
603858,-0.08061794
603859,-0.48067802
603860,-0.8533037
603861,-0.014266859
603866,-0.014266859
603867,-0.31114474
603868,-0.5794611
603871,-0.31114474
603876,-0.025493156
603877,-0.08061794
603878,-0.20367868
603881,-0.5318459
603882,-0.5794611
603883,-0.31114474
603885,-0.08061794
603886,-0.43984228
603888,-0.4806781
603889,-0.014266859
603890,-0.18938114
603895,-0.8356885
603896,-0.43984228
603897,-0.44665894
603898,-0.08061794
603899,-0.5794611
603901,-0.014266859
603906,-0.027214002
603908,-0.67377675
603912,-0.60540783
603915,-0.08061794
603916,-0.014266859
603917,-0.5631439
603918,-0.5824952
603926,-0.20018272
603927,-0.45381194
603928,-0.31701994
603929,-0.4538141
603933,-0.78674555
603936,-0.5681366
603937,-0.40605327
603938,-0.08061794
603939,-0.5794611
603956,-0.014266859
603966,-0.40218744
603967,-0.3983746
603968,-0.025493156
603969,-0.014266859
603970,-0.4129783
603976,-0.1905602
603977,-0.062082123
603978,-0.027451407
603979,-0.5794611
603980,-0.01318569
603982,-0.514894
603983,-0.31114474
603986,-0.5793853
603987,-0.014266859
603989,-0.08061794
603992,-0.31114474
603993,-0.20018272
603995,-0.08061794
603997,-0.08061794
603998,-0.11783082
603999,-0.094884045
688001,-0.31114474
688002,-0.7435208
688003,-0.7073594
688005,-0.23966558
688006,-0.08061794
688007,-0.08061794
688008,-0.74997103
688009,0.015282323
688010,-0.08061794
688011,-0.08061794
688012,-0.7435208
688015,-0.08061794
688016,-0.48072347
688018,-0.7441794
688019,-0.7500932
688020,-0.43984228
688021,-0.28667304
688022,-0.66364086
688023,-0.47581354
688025,-0.5529383
688030,-0.08061794
688033,-0.4221698
688036,-0.5794611
688037,-0.5793853
688058,-0.43984228
688066,-0.910354
688078,-0.4758135
688088,-0.45098028
688098,-0.013076703
688099,-0.31114474
688101,-0.31114474
688108,-0.10556204
688111,-0.7073594
688116,-0.44748366
688118,-0.4458413
688122,-0.5794611
688123,-0.63626325
688128,-0.08061794
688138,-0.08061794
688139,-0.31114474
688166,-0.44667852
688168,-0.43984228
688188,-0.5794611
688196,-0.08061794
688198,-0.5794611
688199,-0.08061794
688202,-0.45098025
688218,-0.5357276
688258,-0.45381412
688268,-0.5794611
688288,-0.31114474
688299,-0.32056955
688300,-0.47581357
688310,-0.43984228
688321,-0.5493535
688333,-0.5274828
688357,-0.30342942
688358,-0.48067597
688363,-0.45685393
688366,-0.39429328
688369,-0.60727257
688388,-0.027488004
688389,-0.31114474
688399,-0.74997103
