Stock,Prediction
600436,-0.58088785
600438,-0.58088785
600439,-0.30031645
600444,-1.0086527
600448,-0.2977633
600452,-0.418917
600456,-0.58088785
600458,-0.18934795
600467,-0.26865578
600468,-1.4567103
600469,-0.18934795
600475,-0.18934795
600476,-1.1681924
600477,-0.22796723
600478,-0.3311708
600480,-0.5807198
600481,-0.15333521
600483,-0.18934795
600487,-0.15333521
600489,-0.18934795
600490,-0.2133095
600493,-0.21686938
600495,-0.5350493
600496,-0.25397196
600497,-0.3311708
600498,-0.4659688
600499,-0.18934795
600500,-0.26855686
600501,-0.42995635
600502,-0.3311708
600503,-0.308144
600505,-0.7381851
600507,-0.15668872
600508,-0.18934795
600509,-0.45897365
600510,-0.18934593
600511,-0.5649794
600512,-0.32371628
600513,-0.5762066
600516,-0.18934795
600517,-0.095290504
600519,-0.58088785
600521,-0.4659688
600522,-0.42995635
600523,-0.6463189
600525,-0.27117708
600527,-0.27272737
600528,-0.18934795
600529,-0.3235284
600531,-0.29595503
600533,-0.21336728
600536,-0.48715255
600537,-1.0907757
600545,-0.26856947
600546,-0.4659688
600548,-0.4930058
600549,-0.18934795
600550,-0.18436676
600551,-0.418917
600552,-0.4659688
600557,-0.5189628
600558,-0.29595503
600559,-0.58088785
600560,-0.7372635
600561,-0.3571957
600562,-0.18934795
600563,-0.58088785
600566,-0.58088785
600567,-0.27272755
600569,-0.28072712
600570,-0.58088785
600571,-1.6047726
600572,-0.29595503
600573,-0.56741565
600577,-0.28908524
600578,-0.12300154
600579,-0.4243498
600580,-0.14872947
600581,-0.24823281
600582,-0.18436676
600583,-0.18934795
600585,-0.4482746
600586,-0.15333521
600587,-0.58088785
600588,-0.18934795
600590,-0.4737582
600592,-0.82415706
600594,-0.29595503
600597,-0.18934795
600598,-0.18934795
600600,-0.4578593
600602,-0.45434782
600604,-0.24910176
600608,-0.33117068
600609,-0.29595503
600611,-0.31979793
600612,-0.4544476
600613,-0.3311708
600616,-0.18934795
600617,-0.24910176
600618,-0.4930058
600619,-0.45434648
600620,-0.18934795
600621,-1.1950003
600622,-0.24292779
600623,-0.051451873
600624,-0.18934795
600626,-1.4765499
600628,-0.18934795
600629,-0.26531056
600630,-1.7137791
600633,-0.37519652
600635,-0.30916485
600636,-0.6872145
600637,-0.18934795
600638,-0.3310932
600639,-0.37340486
600640,-0.4299564
600642,-0.18925497
600643,-0.18934795
600644,-0.18934795
600645,-0.58088785
600648,-0.22659075
600649,-0.24822184
600650,-0.4930058
600653,-0.2622707
600655,-0.18934795
600657,-0.15588745
600658,-0.23599926
600660,-0.56497926
600661,-1.3699572
600664,-0.22796723
600665,-0.28019994
600667,-0.29595503
600668,-0.15333521
600674,-0.18934795
600675,-0.118703865
600676,-0.2958704
600678,-1.2494454
600681,-0.21983549
600682,-0.35186484
600683,-0.32929745
600684,-0.2921675
600685,-0.47705823
600686,-0.652561
600688,-0.40024167
600689,-0.66644233
600691,-0.17926243
600692,-1.1190841
600693,-0.30721903
600694,-0.18934795
600697,-0.6770057
600699,-0.4659688
600703,-0.18934795
600704,-0.091096096
600705,-0.2686551
600706,-1.0073849
600708,-0.22146623
600710,-0.18934795
600712,-1.0064512
600713,-0.32161474
600714,-0.18934795
600716,-0.2433179
600717,-0.0910966
600722,-0.18934795
600724,-0.15588745
600728,-0.3311708
600730,-0.2722823
600731,-0.3311708
600733,-0.61643237
600735,-0.3311708
600736,-0.33116037
600737,-0.18934795
600739,-0.18934795
600740,-0.18436676
600741,-0.18934795
600742,-0.6318953
600743,0.063644
600744,-0.24394777
600746,-0.18934795
600750,-0.58088785
600751,-0.24720974
600753,-0.55511504
600754,-0.403208
600756,-0.15333521
600757,-0.15333521
600760,-0.4659688
600761,-0.4659688
600763,-0.58088785
600764,-0.58088785
600765,-0.18934795
600768,-0.47709972
600769,-1.3202735
600770,-0.32700008
600771,-0.8469118
600773,-0.18934795
600775,-1.6063004
600776,-0.37340486
600778,-0.29595503
600779,-0.58088785
600780,-0.18934795
600782,-0.2801985
600783,-0.18934795
600784,-0.29991478
600785,-0.18934795
600787,-0.091096155
600789,-0.26753804
600790,-0.24823281
600791,-1.0920103
600792,-0.31751195
600793,-0.32159987
600794,-0.32929295
600795,-0.091096155
600797,-0.29595503
600798,-0.2798036
600800,-0.2484403
600802,-0.29595503
600805,-1.1541348
600808,-0.25355947
600809,-0.58088785
600814,-0.35087794
600818,-0.45434782
600819,-0.35743627
600820,-0.21589547
600822,-0.5336398
600825,-0.3200912
600827,-0.13011442
600828,-0.095290504
600829,-0.18934795
600830,-0.2830787
600833,-0.15333521
600834,-0.18934795
600835,-0.37340486
600838,-0.574211
600839,-0.28727624
600848,-0.18934795
600851,-0.42520943
600853,-0.11857817
600854,-0.29595503
600855,-0.18934795
600857,-0.18934795
600858,-0.29595503
600862,-0.18934795
600863,-0.19038332
600864,-0.29595503
600867,-0.15333521
600868,-0.29430684
600869,-0.0910966
600871,-0.37168655
600872,-0.53145295
600873,-0.18934795
600874,-0.24910176
600875,-0.4930058
600876,-0.4930058
600879,-0.46760154
600880,-0.2959536
600881,-0.29012272
600883,-0.14845368
600884,-0.45434782
600885,-0.58088785
600886,-0.18934795
600887,-0.58088785
600894,-0.18934795
600895,-0.5189633
600897,-0.18934795
600901,-0.18436676
600903,-0.18934795
600908,-0.21308094
600926,-0.18934795
600928,-0.33871856
600933,-0.18934795
600936,-0.29595503
600939,-0.118703865
600959,-0.23057196
600960,-0.46360457
600962,-0.1484105
600963,-0.18934795
600965,-0.18934795
600967,-0.18934795
600968,-0.12300154
600969,-0.18934757
600971,-0.14845368
600973,-0.33116037
600976,-0.58088785
600977,-0.18934795
600979,-0.27980074
600981,-0.13846722
600982,-0.3311602
600984,-0.24823281
600985,-0.4659688
600986,-0.8485584
600987,-0.18934795
600988,-0.15333521
600989,-0.18934795
600990,-0.58088785
600992,-0.6257423
600993,-0.58088785
600996,-0.18934795
600997,-0.18934795
600998,-0.18934795
601000,-0.23057112
601001,-0.18934795
601002,-0.18934795
601003,-0.12300154
601005,-0.10649472
601006,-0.18934795
601007,-0.32159898
601008,-0.3269835
601009,-0.051451873
601010,-0.27272755
601011,-0.2801985
601012,-0.46501896
601018,-0.1610485
601019,-0.18934795
601021,-0.58088785
601028,-0.14872947
601038,-0.3368613
601058,-0.18934795
601066,-0.4544476
601068,-0.051451873
601077,-0.24910176
601086,-0.18934795
601088,-0.49853516
601098,-0.18934795
601099,-0.8249436
601100,-0.58088785
601101,-0.18934795
601106,-0.12300154
601116,-0.14841583
601117,-0.18934795
601118,-0.15588745
601126,-0.18934795
601128,-0.3310932
601137,-0.4659688
601138,-0.18934795
601139,-0.1893479
601155,-0.18934795
601158,-0.05358937
601163,-0.18934795
601166,-0.18934795
601168,-0.4659688
601169,-0.18925497
601179,-0.091096096
601186,-0.051451873
601188,-0.1707272
601198,-0.18934795
601199,-0.30303165
601200,-0.18934795
601208,-0.4659688
601212,-0.12300154
601216,-0.24394777
601218,-0.2913896
601222,-0.18934795
601225,-0.18934795
601226,-0.29595503
601228,-0.1610485
601229,-0.18866307
601233,-0.4659688
601238,-0.4930058
601288,-0.040125575
601311,-0.18934795
601318,-0.4544476
601319,-0.0743703
601326,-0.25355947
601328,-0.7566181
601330,-0.42520943
601333,-0.26882255
601336,-0.4930058
601339,-0.15669066
601360,-0.1484105
601366,-0.18934795
601368,-0.18934795
601369,-0.18934795
601375,-0.24910176
601388,-0.32371628
601390,-0.24910176
601398,-0.0743703
601500,-0.1768874
601512,-0.18934795
601518,-0.24720974
601519,-0.18934795
601566,-0.18934795
601567,-0.4659688
601577,-0.18934795
601579,-0.18934795
601588,-0.22164346
601595,-0.8461841
601598,-0.24910176
601600,-0.24910176
601601,-0.4930058
601606,-0.18934795
601607,-0.47705823
601608,-0.15588745
601611,-0.15669066
601615,-0.42995635
601616,-1.0994499
601618,-0.1610485
601619,-0.24823281
601628,-0.46955928
601633,-0.4930058
601636,-0.18934795
601658,-0.5342204
601666,-0.14872947
601668,-0.091096155
601669,-0.24910176
601677,-0.4659688
601678,-0.29595503
601688,-0.4543478
601689,-0.58088785
601698,-0.18934795
601699,-0.4659688
601718,-0.2445418
601727,-0.0743703
601766,-0.0743703
601788,-0.33481443
601789,-0.29595503
601799,-0.58088785
601800,-0.37340486
601801,-0.18934795
601808,-0.4930058
601811,-0.4930058
601818,-0.25355947
601838,-0.18934795
601857,-0.051451873
601858,-0.53145295
601860,-0.3270547
601865,-0.4930058
601869,-0.45444763
601872,-0.18866307
601877,-0.18934795
601878,-0.15333521
601881,-0.4930058
601882,-0.58088785
601886,-0.18934795
601888,-0.58088785
601890,-0.47729945
601898,-0.4930058
601899,-0.43442622
601900,-0.41868314
601901,-0.18934795
601908,-0.15669066
601918,-0.223679
601919,-0.43442622
601928,-0.18934795
601929,-0.9438639
601933,-0.24454316
601939,-0.77083546
601949,-0.18934795
601952,-0.18934795
601958,-0.18934795
601965,-0.4659688
601975,-0.35464638
601985,-0.18934795
601988,-0.36336964
601990,-0.18934795
601991,-0.21699594
601992,-0.2711317
601996,-1.1444181
601997,-0.3311708
601998,-0.30773044
601999,-0.74516743
603000,-0.46480268
603005,-0.48711216
603008,-0.18934795
603009,-0.93376964
603011,-0.6680746
603012,-0.29595503
603013,-0.18934795
603015,-1.1070101
603016,-0.42038396
603017,-0.18934795
603018,-0.29595503
603019,-0.5192218
603020,-0.18934795
603022,-0.3584028
603026,-0.58088785
603027,-0.4659688
603028,-0.36734915
603033,-0.18934795
603035,-0.55627865
603037,-1.5194793
603040,-0.8831607
603041,-0.4659688
603043,-0.18934795
603053,-0.18934795
603055,-0.18934795
603058,-0.18934795
603059,-0.4659688
603060,-0.18934795
603063,-0.58088785
603068,-0.58088785
603076,-0.58088785
603077,-0.32371628
603079,-1.0381571
603080,-0.14840974
603081,-0.89182144
603083,-0.915528
603085,-0.18934795
603086,-0.18934795
603089,-0.15333521
603090,-0.94978184
603093,-0.18934795
603096,-0.58088785
603098,-0.4659688
603099,-0.41868293
603100,-0.4659688
603101,-0.18934792
603103,-0.42038396
603105,-0.42995635
603106,-0.88227695
603108,-0.8530964
603109,-0.4659688
603111,-0.24394777
603113,-0.18934795
603115,-0.18934795
603116,-0.18934605
603118,-0.47514385
603121,-1.3737794
603126,-0.18934795
603127,-0.33481443
603128,-0.18934792
603129,-0.58088785
603131,-0.42038396
603136,-0.4659688
603138,-0.5066165
603139,-0.58088785
603156,-0.18934795
603158,-0.74808854
603165,-0.38262266
603166,-0.18934795
603167,-0.1484099
603168,-1.5368793
603169,-0.18934795
603177,-0.18934795
603178,-1.3715985
603179,-0.58088785
603180,-0.4669813
603181,-0.18934795
603183,-0.29595503
603185,-0.58088785
603186,-0.53145295
603187,-0.18934795
603189,-1.5018287
603192,-0.18934795
603197,-0.58088785
603198,-0.58088785
603199,-0.58088785
603200,-0.4752505
603203,-0.4659688
603208,-0.58088785
603214,-0.41871488
603217,-0.4659688
603218,-0.4659688
603220,-1.2045493
603222,-0.18934795
603225,-0.18934795
603226,-0.5495997
603228,-0.18934795
603229,-0.18934795
603232,-0.18934795
603233,-0.4659688
603236,-0.58088785
603238,-0.4659688
603239,-0.14841583
603256,-0.18934795
603258,-0.5192218
603259,-0.49853516
603260,-0.660356
603266,-1.0466014
603267,-0.58088785
603277,-0.4659688
603278,-0.39413372
603279,-0.4659688
603283,-0.58088785
603288,-0.4659688
603289,-0.6352883
603297,-0.58088785
603298,-0.4659688
603299,-0.18934795
603301,-0.33481443
603303,-0.18934795
603308,-0.18934795
603309,-0.15333521
603311,-0.18934795
603313,-0.4771244
603316,-0.29139504
603317,-0.18934795
603319,-0.51899785
603320,-0.53145295
603321,-0.18934795
603323,-0.21330914
603326,-0.5226991
603327,-0.1512961
603328,-0.18934795
603330,-0.18934795
603331,-0.18934795
603332,-1.6367638
603335,-0.18933439
603336,-0.35305345
603337,-0.4659688
603338,-0.58088785
603339,-0.18934795
603345,-0.58088785
603348,-0.4472023
603351,-0.4659688
603355,-0.18934795
603357,-0.18934795
603359,-0.18934795
603360,-0.18934795
603365,-0.18934795
603366,-0.21589547
603367,-0.42995635
603368,-0.53145295
603369,-0.58088785
603378,-0.18934795
603379,-0.4659688
603380,-0.87467664
603383,-0.58088785
603385,-0.18934795
603386,-0.62204796
603387,-0.18934795
603390,-0.41868302
603393,-0.4659688
603396,-1.0742887
603398,-0.15333521
603416,-0.58088785
603421,-0.18934795
603429,-0.18934795
603444,-0.4870768
603456,-0.58088785
603466,-1.0700688
603486,-0.58088785
603489,-0.58088785
603496,-1.0967288
603499,-0.1484105
603500,-0.18934795
603501,-0.58088785
603505,-0.5808028
603506,-0.15333521
603508,-0.18934795
603515,-0.18934795
603516,-1.0110152
603517,-0.58088785
603519,-0.18934795
603520,-0.18934795
603527,-0.45434648
603528,-0.47388095
603530,-0.4659688
603533,-0.48710608
603535,-0.41868737
603536,-1.4233823
603538,-0.5192218
603556,-0.58088785
603558,-0.14872947
603566,-0.4659688
603567,-0.18934795
603568,-0.18934795
603569,-0.4186837
603577,-0.45897236
603579,-0.4659688
603580,-0.4659688
603583,-0.42995635
603585,-0.18934795
603586,-0.41871488
603587,-0.18934795
603589,-0.58088785
603590,-0.58088785
603595,-0.58088785
603596,-0.58088785
603598,-1.5833015
603599,-0.18934795
603600,-0.71248823
603601,-0.30721915
603602,-0.4659688
603605,-0.58088785
603606,-0.58088785
603609,-0.18934795
603610,-0.4659688
603611,-0.58088785
603613,-1.1817971
603615,-0.53145295
603616,-0.291395
603617,-0.14841583
603618,-0.15333521
603619,-0.58088785
603626,-1.1306176
603628,-1.2644955
603629,-0.88435
603630,-0.4298876
603638,-0.18934795
603639,-0.18934795
603648,-0.39072612
603650,-0.58088785
603656,-1.3623066
603657,-0.42038396
603658,-0.58088785
603659,-0.4659688
603660,-1.4461305
603662,-0.43355373
603663,-0.47729945
603665,-0.58088785
603666,-0.5208474
603667,-0.5208926
603668,-0.58088785
603669,-0.18388587
603676,-0.18934795
603678,-0.4659688
603679,-0.5192218
603680,-0.18934795
603681,-0.4659688
603683,-0.45434782
603686,-0.14845368
603687,-0.48822844
603688,-0.5563294
603689,-0.18934795
603690,-0.58088785
603696,-0.7579498
603697,-0.32159984
603698,-0.18934795
603699,-0.18934795
603700,-0.18934795
603706,-0.18934795
603707,-0.18934795
603708,-0.4659688
603709,-0.420384
603711,-0.4659688
603712,-0.58088785
603713,-0.58088785
603716,-0.4986142
603717,-0.5071022
603718,-0.18934795
603721,-1.6245327
603722,-0.91616505
603725,-0.6869324
603726,-0.41868302
603727,-0.18934795
603728,-0.58088785
603730,-0.18934795
603733,-0.18934795
603737,-0.58088785
603738,-0.48710698
603739,-1.0375589
603755,-0.53145295
603757,-0.58088785
603758,-0.18934795
603766,-0.18934795
603767,-0.9698566
603768,-0.5208474
603773,-0.58088785
603777,-0.15333521
603786,-0.4659688
603787,-0.15333521
603788,-0.42038396
603789,-1.5070757
603797,-0.18934757
603798,-0.18934795
603799,-0.58088785
603801,-0.4659688
603803,-0.6277607
603806,-0.58088785
603808,-0.18934795
603809,-0.18934795
603810,-0.4659688
603811,-0.18934795
603813,-0.4659688
603817,-0.32700008
603818,-0.18934792
603822,-0.58088785
603823,-0.18934795
603825,-1.6075343
603826,-0.4659688
603829,-0.55627865
603833,-0.58088785
603839,-0.73138845
603843,-0.22796723
603848,-0.18934795
603855,-0.18934795
603856,-0.18934795
603858,-0.18934795
603859,-0.58088785
603860,-0.8523492
603861,-0.5284913
603866,-0.18934795
603867,-0.58088785
603868,-0.4659688
603871,-0.18934795
603876,-0.18934795
603877,-0.4659688
603878,-0.18934795
603881,-0.58088785
603882,-0.58088785
603883,-0.58088785
603885,-0.18934795
603886,-0.18934795
603888,-0.51899785
603889,-0.18934795
603890,-0.36734867
603895,-0.53145295
603896,-0.58088785
603897,-1.35199
603898,-0.18934795
603899,-0.4659688
603901,-0.18934795
603906,-0.41871488
603908,-0.58088785
603912,-0.15333521
603915,-0.18934795
603916,-0.18934795
603917,-0.4659688
603918,-1.0380356
603926,-0.5420618
603927,-0.58088785
603928,-0.36965343
603929,-0.46637866
603933,-0.4659688
603936,-0.14841583
603937,-0.42995635
603938,-0.5192218
603939,-0.58088785
603956,-0.18934795
603966,-0.18934795
603967,-0.7368879
603968,-0.18934795
603969,-0.29595503
603970,-0.18934795
603976,-0.18934795
603977,-0.53884447
603978,-0.18934795
603979,-0.58088785
603980,-0.1886304
603982,-0.57942176
603983,-0.4659688
603986,-0.58088785
603987,-0.18934795
603989,-0.4659688
603992,-0.18934795
603993,-0.24910176
603995,-0.58088785
603997,-0.18934795
603998,-0.37519652
603999,-0.63198096
688001,-0.58088785
688002,-0.58088785
688003,-0.58088785
688005,-0.56462127
688006,-0.4659688
688007,-0.53145295
688008,-0.58088785
688009,-0.0743703
688010,-0.58088785
688011,-0.58088785
688012,-0.58088785
688015,-0.18934795
688016,-0.5244004
688018,-0.58088785
688019,-0.58088785
688020,-0.58088785
688021,-0.58088785
688022,-0.58088785
688023,-0.58088785
688025,-0.57743853
688030,-0.18934795
688033,-0.18934795
688036,-0.58088785
688037,-0.5563294
688058,-0.58088785
688066,-0.51999795
688078,-0.58088785
688088,-0.58088785
688098,-0.18934795
688099,-0.58088785
688101,-0.18934795
688108,-0.36735445
688111,-0.58088785
688116,-0.58088785
688118,-0.5189628
688122,-0.58088785
688123,-0.4472023
688128,-0.18934795
688138,-0.58088785
688139,-0.58088785
688166,-0.4333038
688168,-0.58088785
688188,-0.58088785
688196,-0.58088785
688198,-0.58088785
688199,-0.58088785
688202,-0.5244004
688218,-0.5041283
688258,-0.58088785
688268,-0.58088785
688288,-0.58088785
688299,-0.4659688
688300,-0.58088785
688310,-0.58088785
688321,-0.4659688
688333,-0.49853516
688357,-0.58088785
688358,-0.58088785
688363,-0.4345611
688366,-0.57358086
688369,-0.53145295
688388,-0.4659688
688389,-0.4659688
688399,-0.58088785
