Stock,Prediction
601689,-0.26774856
601698,0.055926938
601699,0.055926938
601718,0.30243966
601727,0.19442204
601766,0.08034083
601788,-0.1308704
601789,0.2680963
601799,-0.26773506
601800,0.079772085
601801,0.25734606
601808,-0.08686638
601811,-0.08686638
601818,0.24371019
601838,0.055926938
601857,0.19442204
601858,-0.08951412
601860,0.18734297
601865,-0.09642461
601869,-0.18400702
601872,0.25734606
601877,0.055926938
601878,0.123391
601881,0.079772085
601882,0.055926938
601886,0.2680963
601888,-0.26774678
601890,0.15132591
601898,-0.09642461
601899,-0.09642461
601900,0.0021108421
601901,0.20682946
601908,0.30243966
601918,0.19311836
601919,0.022128914
601928,0.19950071
601929,-0.69387275
601933,0.2629394
601939,-0.37376204
601949,0.2589679
601952,0.19950092
601958,0.085202456
601965,-0.08497889
601975,0.2288306
601985,0.19761685
601988,0.19442204
601990,0.25734606
601991,0.14471301
601992,0.15641144
601996,0.043331925
601997,0.2680963
601998,0.19442204
601999,0.2589679
603000,-0.26774856
603005,-1.1949536
603008,-0.09023526
603009,-0.22582656
603011,0.20183924
603012,0.2680963
603013,-0.055390637
603015,0.19071963
603016,-0.09023526
603017,0.12104514
603018,-0.26934394
603019,-0.26774856
603020,0.25734606
603022,0.20682946
603026,-0.26774856
603027,0.046134923
603028,0.2573761
603033,0.05592761
603035,0.0021108421
603037,-0.33712736
603040,-0.08497889
603041,0.14440873
603043,0.055926938
603053,0.19950071
603055,0.19923857
603058,0.23323372
603059,-0.055390637
603060,0.25734606
603063,0.0020102295
603068,-0.3825992
603076,-0.09023686
603077,0.17011961
603079,0.14029315
603080,0.0020102295
603081,0.19761685
603083,-0.8636411
603085,0.20427474
603086,0.2680963
603089,0.1906825
603090,-0.13089634
603093,0.2589679
603096,-0.09023687
603098,0.19311836
603099,-0.54305387
603100,-0.09023674
603101,0.25734606
603103,0.055926938
603105,-0.09836286
603106,0.18734297
603108,0.123391
603109,0.055926938
603111,0.20217344
603113,0.25734618
603115,0.19761732
603116,0.25734606
603118,0.20706078
603121,0.19069222
603126,0.20682946
603127,-0.06566808
603128,0.2680963
603129,-0.26774856
603131,-0.2327013
603136,0.002011958
603138,0.19072708
603139,0.00201017
603156,0.055926938
603158,0.20683375
603165,0.037789617
603166,0.04861245
603167,0.1906825
603168,0.08034083
603169,0.25735024
603177,0.051813338
603178,-0.1336511
603179,-0.09023687
603180,-0.08497888
603181,0.19761685
603183,0.21878716
603185,-0.22448803
603186,-0.26774856
603187,-0.007943478
603189,0.123391
603192,0.055926938
603197,-0.26774856
603198,-0.26764795
603199,-0.26774856
603200,-0.2856032
603203,-0.26774856
603208,-0.09023687
603214,0.035552952
603217,0.055926938
603218,0.19761685
603220,-0.74302
603222,0.2680963
603225,-0.055390637
603226,0.30243966
603228,-0.7832365
603229,0.19761685
603232,0.07474944
603233,-0.09013881
603236,-0.26774856
603238,0.25734606
603239,0.055926938
603256,0.25734606
603258,-0.09023686
603259,-0.34508064
603260,-0.21679726
603266,-0.179961
603267,-0.41578326
603277,0.055926938
603278,0.056588266
603279,-0.055390637
603283,-0.86272764
603288,0.055926938
603289,-0.15975696
603297,-0.26774856
603298,-0.09013881
603299,0.25129786
603301,0.055926938
603303,0.19950071
603308,0.00201017
603309,0.12339714
603311,0.25734606
603313,0.20682934
603316,0.21878716
603317,0.055926938
603319,-0.20055193
603320,-0.18737355
603321,0.25734606
603323,0.011323961
603326,0.2680963
603327,-0.26207826
603328,-0.776348
603330,0.2680963
603331,0.25734606
603332,0.11254826
603335,0.2680963
603336,0.30243966
603337,0.055926938
603338,-0.26774856
603339,0.19761685
603345,-0.26774856
603348,-0.09023687
603351,-0.055390637
603355,0.055926938
603357,0.23212454
603359,-0.07696864
603360,0.0021108421
603365,-0.090223595
603366,0.30243966
603367,0.055926938
603368,-0.0767405
603369,-0.055390637
603378,0.25735024
603379,-0.26774678
603380,-0.09023687
603383,-0.28010023
603385,0.25734606
603386,-1.2097144
603387,0.19761685
603390,-0.72662747
603393,-0.22054419
603396,-0.123562425
603398,-0.09642461
603416,-0.26774856
603421,0.2589679
603429,0.2680963
603444,-0.26774856
603456,0.00201017
603466,0.20682946
603486,-0.26774856
603489,-0.09023687
603496,-0.26774856
603499,0.13135585
603500,0.19069222
603501,-0.26774856
603505,-0.08497889
603506,-0.097414255
603508,-0.12035575
603515,0.055926938
603516,-0.3417472
603517,0.00043785895
603519,0.07475498
603520,0.020111058
603527,0.19068626
603528,-0.7673491
603530,-0.26774856
603533,-0.8215748
603535,0.10413137
603536,0.14064386
603538,0.123391
603556,-0.26774856
603558,0.19101402
603566,-0.007958827
603567,0.19950071
603568,0.055926938
603569,0.25734606
603577,0.20427474
603579,-0.09023686
603580,-0.8658986
603583,-0.12035575
603585,0.19950071
603586,-0.06273022
603587,0.055926938
603589,-0.26774856
603590,-0.08497892
603595,-0.26774856
603596,-0.09023686
603598,-0.78413486
603599,0.12821975
603600,0.2680963
603601,0.30243966
603602,0.12339082
603605,-0.26774678
603606,-0.26774856
603609,0.25734606
603610,0.12070027
603611,-0.0902368
603613,-0.26774856
603615,0.12433818
603616,-0.63091904
603617,-0.69812125
603618,0.2680963
603619,-0.26774856
603626,-0.025282051
603628,-0.23257613
603629,-0.26774856
603630,0.19761685
603638,0.055926938
603639,0.055926938
603648,0.25734606
603650,-0.26774856
603656,0.123391
603657,0.123391
603658,-0.08951412
603659,-0.088290915
603660,-0.65908194
603662,-0.26774856
603663,-0.22571066
603665,-0.09023674
603666,-0.09023681
603667,-0.2325755
603668,-0.07673949
603669,0.25735024
603676,0.25734606
603678,-0.26774856
603679,-0.9979445
603680,0.32208493
603681,0.0020102295
603683,0.2319484
603686,0.19761685
603687,0.25734606
603688,-0.26774856
603689,0.25734606
603690,-0.09023687
603696,0.2680963
603697,0.25734606
603698,0.055926938
603699,-0.08497889
603700,0.19761685
603706,-0.090223595
603707,0.055926938
603708,0.25734606
603709,-0.054550108
603711,0.055926938
603712,-0.26774856
603713,-0.26774856
603716,0.056989048
603717,0.19069281
603718,0.19102111
603721,-1.2454519
603722,-0.09023687
603725,0.20183828
603726,-0.036522564
603727,0.00201017
603728,-0.26774856
603730,0.19950071
603733,0.055926938
603737,-0.26774856
603738,-0.13317639
603739,-0.22581297
603755,-0.09023687
603757,0.055926938
603758,0.25734606
603766,0.25734606
603767,-0.015610066
603768,-0.06566808
603773,-0.20242535
603777,0.20682946
603786,-0.11767106
603787,0.19068179
603788,-0.007958946
603789,0.21798572
603797,0.30243966
603798,0.20682946
603799,-0.26774856
603801,0.0021108421
603803,-0.8196702
603806,-0.055390637
603808,0.25734606
603809,0.19091323
603810,0.12393978
603811,0.19312242
603813,0.029682968
603817,0.25735024
603818,0.0664216
603822,-0.09023686
603823,0.19068179
603825,-1.2994363
603826,-0.09023526
603829,0.13919702
603833,0.055926938
603839,0.30243966
603843,-0.09397432
603848,0.19950071
603855,0.055926938
603856,0.19761685
603858,0.055926938
603859,-0.09023687
603860,-0.93548757
603861,0.19311836
603866,0.25734618
603867,-0.09023686
603868,0.055926938
603871,-0.09013881
603876,0.20682946
603877,0.055926938
603878,0.25734618
603881,-0.055390637
603882,-0.26774856
603883,-0.12035575
603885,0.055962984
603886,-0.08497889
603888,-0.26774678
603889,0.25734606
603890,-0.8532532
603895,-0.26774856
603896,-0.09023687
603897,-0.09023687
603898,0.19761685
603899,0.055926938
603901,0.25734606
603906,0.25734606
603908,-0.09023686
603912,0.2589679
603915,0.32208493
603916,0.25735024
603917,0.079772085
603918,0.12339082
603926,0.2680963
603927,-0.09023526
603928,0.25734624
603929,-0.09023687
603933,-0.044086065
603936,-0.710867
603937,0.25734606
603938,0.055926938
603939,-0.26774856
603956,0.25734606
603966,0.25734606
603967,0.19311836
603968,0.19761685
603969,0.2680963
603970,-0.08951412
603976,0.055926938
603977,0.19101682
603978,0.120131224
603979,-0.26774856
603980,0.2680963
603982,0.20682946
603983,0.055926938
603986,-0.26774856
603987,0.2573764
603989,0.05570199
603992,0.055926938
603993,0.19442204
603995,-0.08951412
603997,0.25734606
603998,0.037789617
603999,0.2680963
688001,0.055926938
688002,-0.26774856
688003,-0.055390637
688005,-0.018389191
688006,0.055926938
688007,0.0020102295
688008,-0.26774856
688009,0.19442204
688010,-0.06972231
688011,-0.08951412
688012,-0.26774856
688015,-0.09023687
688016,-0.18032184
688018,-0.8483832
688019,-0.26774856
688020,-0.26774856
688021,0.19068179
688022,0.0020102295
688023,-0.26774856
688025,-0.26774856
688030,0.12821975
688033,0.2018837
688036,-0.26774856
688037,-0.6597773
688058,-0.09023687
688066,-0.07674056
688078,-0.09023687
688088,-0.09023687
688098,0.2680963
688099,-0.26774856
688101,0.055926938
688108,0.19068179
688111,-0.26774856
688116,-0.28010023
688118,-0.23258531
688122,-0.09023687
688123,-0.26774856
688128,-0.055390637
688138,-0.09023687
688139,-0.09023687
688166,-0.26774856
688168,-0.09023674
688188,-0.26774856
688196,0.055926938
688198,-0.11767106
688199,-0.01290178
688202,-0.18032181
688218,-0.0009427038
688258,-0.26774856
688268,-0.26774856
688288,-0.4501186
688299,-0.34841004
688300,-0.26774856
688310,-0.090223595
688321,-0.090223595
688333,-0.2661744
688357,-0.08951412
688358,-0.055390637
688363,-0.2960343
688366,-0.23829906
688369,0.0020102295
688388,0.061275933
688389,-0.08951412
688399,-0.26774856
