Stock,Prediction
600251,-0.2631742
600252,-0.12439283
600256,-0.2631741
600257,-0.9706595
600258,-0.30638704
600259,-0.30638704
600261,-0.15788478
600262,-0.30638704
600266,-0.24477601
600268,-0.23744687
600269,-0.15788478
600271,-0.2631742
600272,-0.5251925
600273,-0.2631742
600276,-0.30638704
600279,-0.20335731
600281,-0.18192518
600285,-0.30638704
600288,-0.39986545
600293,-0.12439283
600295,-0.4941129
600298,-0.30638704
600299,-0.2631742
600302,-0.42555723
600305,-0.30638704
600307,-0.03553423
600308,-0.18193406
600309,-0.30638704
600312,-0.2631731
600313,-0.46485916
600315,-0.30638704
600316,-0.30638704
600320,-0.5467544
600322,0.32552516
600323,-0.30638704
600325,-0.18186659
600326,-0.15788478
600327,-0.103511505
600328,-0.19027635
600330,-0.23023754
600332,-0.23486203
600333,-0.23744687
600335,-0.2631742
600336,-0.26022044
600337,-0.0036351644
600338,-0.4887996
600339,0.12535626
600343,-0.2631742
600346,-0.30638704
600348,-0.30638704
600350,-0.15468642
600351,-0.34869477
600352,-0.2631742
600353,-0.30638704
600355,-0.33762527
600359,-0.4790739
600362,-0.4721627
600363,-0.30638704
600366,-0.14245391
600367,-0.30638704
600368,-0.15788478
600369,-0.40371037
600371,-1.5623674
600376,-0.15788478
600377,-0.37973845
600379,-0.35876858
600380,-0.2631742
600383,-0.18193406
600386,-0.15788478
600390,-0.23465061
600391,-0.30638704
600392,-0.30638704
600395,-0.23744687
600397,-0.0036993586
600398,-0.26317382
600400,-0.15788478
600405,-0.33007187
600406,-0.30638704
600409,-0.2631741
600410,-0.15788478
600415,-0.26384005
600418,-0.26316804
600420,-0.2631731
600425,-0.15788478
600426,-0.30638704
600428,-0.17830533
600429,-0.28075722
600435,-0.30638683
600436,-0.30638704
600438,-0.30638704
600439,-0.12439283
600444,-0.2631742
600448,-0.08429467
600452,-0.30638704
600456,-0.30638704
600458,-0.2631742
600467,-0.67887926
600468,-0.23744687
600469,-0.20335731
600475,-0.2631742
600476,-1.1181809
600477,-0.12510306
600478,-0.2193377
600480,-0.18143553
600481,-0.14245391
600483,-0.29607248
600487,-0.30638704
600489,-0.14245391
600490,-0.15788478
600493,-1.1946965
600495,-0.15788478
600496,-0.15788478
600497,-0.18186659
600498,-0.30638704
600499,-0.23486203
600500,-0.23486203
600501,-0.2631742
600502,-0.15788478
600503,-0.0036352836
600505,-0.2631731
600507,-0.15788478
600508,-0.30638704
600509,-0.17830533
600510,-0.15305638
600511,-0.332061
600512,-0.09105616
600513,-0.25580618
600516,-0.2631232
600517,-0.37834165
600519,-0.30638704
600521,-0.36390385
600522,-0.30638704
600523,-0.30638704
600525,-0.15788478
600527,-0.03553417
600528,-0.2631742
600529,-0.39826316
600531,-0.17830533
600533,-0.1320352
600536,-0.5509556
600537,-0.15788478
600545,-0.0036351644
600546,-0.30638704
600548,-0.4941129
600549,-0.30638704
600550,-0.2631742
600551,-0.2631742
600552,-0.23486203
600557,-0.90030503
600558,-0.15788478
600559,-0.49141604
600560,-0.2631742
600561,-0.57524383
600562,-0.28541175
600563,-0.30638704
600566,-0.30638704
600567,-0.12061521
600569,0.009933446
600570,-0.30638704
600571,-0.25325152
600572,-0.3286509
600573,-0.45165187
600577,-0.15788478
600578,-0.12786579
600579,-0.2631742
600580,-0.30638704
600581,-0.15788478
600582,-0.2631731
600583,-0.18186659
600585,-0.332061
600586,-0.3650616
600587,-0.30638704
600588,-0.30638704
600590,-0.18193406
600592,-0.2631741
600594,-0.34869477
600597,-0.30638683
600598,-0.30638704
600600,-0.5403398
600602,-0.41229036
600604,-0.37958398
600608,-0.35114175
600609,-0.21772206
600611,-0.5467544
600612,-0.28541175
600613,-0.46828216
600616,-0.81895673
600617,-0.20335731
600618,-0.4941129
600619,-0.23486203
600620,-0.30638704
600621,-0.2631742
600622,-0.13001353
600623,-0.20335731
600624,-0.28703186
600626,-0.21772206
600628,-0.2631741
600629,-0.15788478
600630,-0.24477601
600633,-0.47184598
600635,-0.5839426
600636,-0.4644277
600637,-0.2631742
600638,-0.23744687
600639,-0.23486203
600640,-0.2631742
600642,-0.2631742
600643,-0.2631742
600644,-0.44575757
600645,-0.30638704
600648,-0.23486203
600649,-0.18193406
600650,-0.23486203
600653,-0.120615445
600655,-0.2631742
600657,-0.24477601
600658,-0.17830533
600660,-0.332061
600661,-0.62845266
600664,-0.030208822
600665,-0.12510306
600667,-0.18193406
600668,-0.68514794
600674,-0.2631742
600675,-0.07159429
600676,-0.15788478
600678,-0.8527647
600681,-0.15468642
600682,-0.23023754
600683,-0.15788478
600684,-0.028260943
600685,-0.28541175
600686,-0.11229961
600688,-0.5467544
600689,-1.1950272
600691,-0.21022755
600692,-0.34131563
600693,-1.0705513
600694,-0.30638704
600697,-0.26264882
600699,-0.30638704
600703,-0.23486203
600704,-0.15788478
600705,-0.15788478
600706,-2.0184045
600708,-0.09105616
600710,-0.2631741
600712,-0.7998493
600713,-0.30399036
600714,-0.2631742
600716,-0.12603724
600717,-0.15788478
600722,-0.2631232
600724,-0.15305638
600728,-0.15788478
600730,-0.2853375
600731,-0.18193305
600733,-0.15788478
600735,-0.15788478
600736,-0.28075722
600737,-0.15305632
600739,-0.2631742
600740,-0.2631731
600741,-0.30638704
600742,-0.15788478
600743,0.04669154
600744,-0.48360088
600746,-0.41766274
600750,-0.30638704
600751,-0.31368414
600753,-0.6264501
600754,-0.332061
600756,-0.6644496
600757,-0.18143553
600760,-0.30638704
600761,-0.2631742
600763,-0.30638704
600764,-0.30638704
600765,-0.30638704
600768,-0.2631742
600769,-0.18193406
600770,-0.2631742
600771,-0.3785674
600773,-0.30638704
600775,-0.23486203
600776,-0.37973845
600778,-0.22797853
600779,-0.39213234
600780,-0.26022044
600782,-0.15788478
600783,-0.2631742
600784,-0.21772206
600785,-0.30638704
600787,-0.18143344
600789,-1.2099558
600790,-0.15788478
600791,-0.17098892
600792,-0.15063941
600793,-0.36390385
600794,-0.15788478
600795,-0.15788478
600797,-0.15788478
600798,-0.15788478
600800,-0.5467544
600802,-0.15788478
600805,-0.15788478
600808,-0.5467544
600809,-0.30638704
600814,-0.14245391
600818,-0.332061
600819,-0.37958398
600820,-0.18193406
600822,-0.23486203
600825,-0.15788478
600827,-0.28795773
600828,-0.15788478
600829,-0.3355868
600830,-0.24430388
600833,-0.34436092
600834,-0.2631742
600835,-0.37973845
600838,-1.2226917
600839,-0.033858296
600848,-0.2631742
600851,-0.18167335
600853,-1.139901
600854,-0.15788478
600855,-0.23023754
600857,-0.30638704
600858,-0.25489992
600862,-0.30638704
600863,-0.15788478
600864,-0.15182775
600867,-0.2631742
600868,-0.12439283
600869,-0.18193406
600871,-0.5082432
600872,-0.36390385
600873,-0.2631742
600874,-0.37973845
600875,-0.42879367
600876,-0.28541175
600879,-0.17830533
600880,-1.3862761
600881,-0.38291463
600883,-0.2631742
600884,-0.332061
600885,-0.30638704
600886,-0.30638704
600887,-0.30638704
600894,-0.2631742
600895,-0.2631742
600897,-0.30638704
600901,-0.2631742
600903,-0.2631742
600908,-0.15788478
600926,-0.23486203
600928,-0.5467544
600933,-0.30638704
600936,-0.15788478
600939,-0.12786579
600959,-0.0036351644
600960,-0.15788478
600962,-0.47379595
600963,-0.18192518
600965,-1.0386127
600967,-0.2631742
600968,0.099456556
600969,-0.25972313
600971,-0.15305632
600973,-0.15788478
600976,-0.37736225
600977,-0.30638704
600979,-0.15788478
600981,-0.033858296
600982,-0.15788478
600984,-0.15788478
600985,-0.2631742
600986,-0.009336825
600987,-0.15788478
600988,-0.30638704
600989,-0.23248437
600990,-0.30638704
600992,-1.5730319
600993,-0.30638704
600996,-1.6116109
600997,-0.2631742
600998,-0.2631742
601000,-0.12439283
601001,-0.2631742
601002,-0.40371037
601003,-0.10657846
601005,-0.3333358
601006,-0.2631742
601007,-1.4561603
601008,-1.0184921
601009,-0.23486203
601010,0.11918504
601011,-0.15788478
601012,-0.30638704
601018,-0.5467544
601019,-0.2631742
601021,-0.3163626
601028,-1.43511
601038,-0.19020373
601058,-0.2631742
601066,-0.5403399
601068,-0.33659238
601077,-0.5134702
601086,-0.9429205
601088,-0.332061
601098,-0.2631742
601099,0.0039927997
601100,-0.30638704
601101,-0.2631742
601106,0.099456556
601116,-0.68644315
601117,-0.15788478
601118,-0.2631742
601126,-0.30638704
601128,-0.15788478
601137,-0.30638704
601138,-0.2631742
601139,-0.2631742
601155,-0.30638704
601158,-0.15468642
601163,-0.2631742
601166,-0.30638704
601168,-0.2631742
601169,-0.18193406
601179,-0.2631742
601186,-0.23486203
601188,-0.104131185
601198,-0.2631742
601199,-0.2631741
601200,-0.2631742
601208,-0.30638704
601212,0.009930227
601216,-0.2631742
601218,-0.17830533
601222,-0.2941411
601225,-0.30638704
601226,-0.26279938
601228,-0.37630093
601229,-0.36314112
601233,-0.30638704
601238,-0.332061
601288,-0.44063395
601311,-0.2631742
601318,-0.28541175
601319,-0.20335731
601326,-0.3959661
601328,-0.5017348
601330,-0.23486203
601333,-0.37398642
601336,-0.42879367
601339,-0.2631742
601360,-0.2631742
601366,-0.26022044
601368,-0.2631742
601369,-0.30638704
601375,-0.21772206
601388,-0.15788478
601390,-0.20335731
601398,-0.37958398
601500,-0.23744687
601512,-0.2631741
601518,-0.004262086
601519,-0.18193406
601566,-0.2631742
601567,-0.30638704
601577,-0.36661744
601579,-0.86015713
601588,-0.37398642
601595,-0.30638704
601598,-0.20335901
601600,-0.37958398
601601,-0.3629286
601606,-0.2631742
601607,-0.28541175
601608,-0.1546762
601611,-0.2631742
601615,-0.30638704
601616,-0.15788478
601618,-0.21772206
601619,-0.17830491
601628,-0.51330674
601633,-0.3628295
601636,-0.30638704
601658,-0.5023381
601666,-0.30638704
601668,-0.15788466
601669,-0.23486203
601677,-0.5223762
601678,-0.18193418
601688,-0.23486203
601689,-0.30638704
601698,-0.3163626
601699,-0.30638704
601718,-0.0036351644
601727,-0.37958398
601766,-0.37958398
601788,-0.23486203
601789,-0.13273036
601799,-0.30638704
601800,-0.23486203
601801,-0.2631742
601808,-0.39255697
601811,-0.4051957
601818,-0.5467544
601838,-0.30638704
601857,-0.47234914
601858,-0.7075002
601860,-0.12439283
601865,-0.332061
601869,-0.4721627
601872,-0.23744687
601877,-0.30638704
601878,-0.2631742
601881,-0.4051957
601882,-0.30638704
601886,-0.2631742
601888,-0.30638704
601890,-0.1637007
601898,-0.4941129
601899,-0.23486203
601900,-0.2631742
601901,-0.2631742
601908,-0.18193406
601918,-0.17830533
601919,-0.23486203
601928,-0.2631742
601929,-0.27224076
601933,-0.1320352
601939,-0.44838315
601949,-0.2631731
601952,-0.2631742
601958,-0.30638704
601965,-0.30638704
601975,-0.06871294
601985,-0.2631742
601988,-0.5467544
601990,-0.2631742
601991,-0.33044934
601992,-0.5839426
601996,-0.008195516
601997,-0.18193418
601998,-0.37973845
601999,-0.11229961
603000,-1.9889194
603005,-0.6949611
603008,-0.30638704
603009,-0.15788478
603011,-0.18192518
603012,-0.15788478
603013,-0.30638704
603015,-0.23465192
603016,-0.30638704
603017,-0.2631742
603018,-0.18193406
603019,-0.30638704
603020,-0.2631742
603022,-0.2631742
603026,-0.30638704
603027,-0.36390385
603028,-0.30638704
603033,-0.30638704
603035,-0.30638704
603037,-0.30638704
603040,-0.30638704
603041,-0.2631742
603043,-0.30638704
603053,-0.2631742
603055,-0.30638704
603058,-0.2631742
603059,-0.30638704
603060,-0.2631742
603063,-0.3767038
603068,-0.66550237
603076,-0.69540125
603077,-0.0036351644
603079,-0.2631742
603080,-0.30638704
603081,-0.30638704
603083,-0.3639038
603085,-0.30638704
603086,-0.30638704
603089,-0.2631742
603090,-0.30638704
603093,-0.2631742
603096,-0.30638704
603098,-0.30638704
603099,-0.38281876
603100,-0.30638704
603101,-0.2631731
603103,-0.30638704
603105,-0.75092256
603106,-0.28075722
603108,-0.30638704
603109,-0.10749272
603111,-0.40371037
603113,-0.2631742
603115,-0.30638704
603116,-0.26317304
603118,-0.2631742
603121,-0.26316726
603126,-0.18192518
603127,-0.332061
603128,-0.2631742
603129,-0.30638704
603131,-0.2631742
603136,-0.3767038
603138,-0.49141604
603139,-0.36390385
603156,-0.30638704
603158,-0.18193394
603165,-0.2631742
603166,-0.2631742
603167,-0.14245391
603168,-0.14245391
603169,-0.15788466
603177,-0.30638704
603178,-0.2631742
603179,-0.30638704
603180,-0.30638704
603181,-0.30638704
603183,-0.103511505
603185,-0.30638704
603186,-0.6384557
603187,-0.23486203
603189,-0.3767038
603192,-0.3578486
603197,-0.3193792
603198,-0.30638704
603199,-0.77025115
603200,-0.30638704
603203,-0.30638704
603208,-0.30638704
603214,-0.6643622
603217,-0.30638698
603218,-0.30638704
603220,-0.2631742
603222,-0.3552901
603225,-0.2631742
603226,-0.2631742
603228,-0.30638704
603229,-0.70620507
603232,-0.6708245
603233,-0.30638704
603236,-0.30638704
603238,-0.64569724
603239,-0.30638704
603256,-0.2631742
603258,-0.30638704
603259,-0.48791975
603260,-0.30638704
603266,-0.30638704
603267,-0.30638704
603277,-0.30638704
603278,-0.2631742
603279,-0.30638704
603283,-0.36390385
603288,-0.30638704
603289,-0.37044495
603297,-0.30638704
603298,-0.30638704
603299,-0.2631742
603301,-0.47925705
603303,-0.30638704
603308,-0.30638704
603309,-0.30638704
603311,-0.5313237
603313,-0.2631742
603316,-0.18143553
603317,-0.30638704
603319,-0.30638704
603320,-0.2631742
603321,-0.2631742
603323,-0.15788478
603326,-0.2631742
603327,-0.30638704
603328,-0.2631742
603330,-0.76591593
603331,-0.30638704
603332,-0.2631742
603335,-0.18193406
603336,-1.1383494
603337,-0.3163626
603338,-0.30638704
603339,-0.30638704
603345,-0.30638704
603348,-0.3613732
603351,-0.36390385
603355,-0.30638704
603357,-0.2631742
603359,-0.23744687
603360,-0.30638704
603365,-0.2631742
603366,-0.15788478
603367,-0.30638704
603368,-0.30638704
603369,-0.30638704
603378,-0.4076447
603379,-0.30638704
603380,-0.30638704
603383,-0.3613732
603385,-0.2631742
603386,-0.2631742
603387,-0.5762806
603390,-0.2631742
603393,-0.38536978
603396,-0.43769056
603398,-0.36390385
603416,-0.30638704
603421,-0.2631742
603429,-0.2631742
603444,-0.3193792
603456,-0.30638704
603466,-0.62514544
603486,-0.30638704
603489,-0.30638704
603496,-0.30638704
603499,-0.2631742
603500,-0.2631742
603501,-0.30638704
603505,-0.30638704
603506,-0.30638704
603508,-0.30638704
603515,-0.30638704
603516,-0.30638704
603517,-0.30638704
603519,-0.2631742
603520,-0.5273843
603527,-0.26264882
603528,-0.2631232
603530,-0.30638704
603533,-0.30638704
603535,-0.30638704
603536,-0.1121633
603538,-0.7541157
603556,-0.30638704
603558,-0.26312274
603566,-0.30638704
603567,-0.30638704
603568,-0.30638704
603569,-0.2631742
603577,-0.23023754
603579,-0.30638704
603580,-0.51929766
603583,-0.30638704
603585,-0.30638704
603586,-0.3063866
603587,-0.30638704
603589,-0.3785674
603590,-0.30638704
603595,-0.332061
603596,-0.30638704
603598,-1.020058
603599,-0.30638704
603600,-0.2631742
603601,-0.18193394
603602,-0.4254881
603605,-0.30638704
603606,-0.3193792
603609,-0.2631742
603610,-0.28541175
603611,-0.30638704
603613,-0.36390385
603615,-0.2631742
603616,-0.15788478
603617,-0.2631742
603618,-0.18192512
603619,-0.30638704
603626,-0.18193406
603628,-0.47379595
603629,-0.30638704
603630,-0.7825073
603638,-0.3163626
603639,-0.30638704
603648,-0.26022044
603650,-0.30638704
603656,-0.30638704
603657,-0.30638704
603658,-0.30638704
603659,-0.30638704
603660,-0.17830533
603662,-0.30638704
603663,-0.30638704
603665,-0.30638704
603666,-0.30638704
603667,-0.30638704
603668,-0.30638704
603669,-0.15788478
603676,-0.30638704
603678,-0.30638704
603679,-0.23486203
603680,-0.2631742
603681,-0.30638704
603683,-0.2631742
603686,-0.15305632
603687,-0.38531485
603688,-0.30638704
603689,-0.44188493
603690,-0.3767038
603696,-0.53231716
603697,-0.30638704
603698,-0.2631742
603699,-0.2631742
603700,-0.2631742
603706,-0.30638704
603707,-0.30638704
603708,-0.30638704
603709,-0.30638704
603711,-0.30638704
603712,-0.30638704
603713,-0.30638704
603716,-0.3970334
603717,-0.18143553
603718,-0.2631742
603721,-1.925032
603722,-0.30638704
603725,-0.18192518
603726,-0.2631742
603727,-0.26317418
603728,-0.36390385
603730,-0.30638704
603733,-0.30638704
603737,-0.30638704
603738,-0.30638704
603739,-0.2631742
603755,-0.3785674
603757,-0.36390385
603758,-0.2631742
603766,-0.18192518
603767,-0.2631742
603768,-0.30638704
603773,-1.5977373
603777,-0.49109924
603786,-0.30638704
603787,-0.30638704
603788,-0.2631742
603789,-0.3421061
603797,-0.15788478
603798,-0.5077403
603799,-0.30638704
603801,-0.30638704
603803,-0.15788478
603806,-0.30638704
603808,-0.2631742
603809,-0.2631742
603810,-0.70675504
603811,-0.7012879
603813,-0.23486203
603817,-0.20335731
603818,-0.18143553
603822,-0.30638704
603823,-0.30638704
603825,-0.813535
603826,-0.30638704
603829,-0.2631742
603833,-0.30638704
603839,-0.26279938
603843,-0.24477601
603848,-0.30638704
603855,-0.30638704
603856,-0.44370085
603858,-0.49146575
603859,-0.30638704
603860,-0.6854702
603861,-0.2631742
603866,-0.30638704
603867,-0.30638704
603868,-0.30638704
603871,-0.30638704
603876,-0.30638704
603877,-0.30638704
603878,-0.2631742
603881,-0.4887996
603882,-0.30638704
603883,-0.30638704
603885,-0.38536978
603886,-0.30638704
603888,-0.36390385
603889,-0.18193418
603890,-0.2631742
603895,-0.30638704
603896,-0.30638704
603897,-0.30638704
603898,-0.2631742
603899,-0.30638704
603901,-0.30638704
603906,-0.36390385
603908,-0.43769056
603912,-1.4481419
603915,-0.30638704
603916,-0.30638704
603917,-0.30638704
603918,-0.23915896
603926,-0.15788478
603927,-0.30638704
603928,-0.2631742
603929,-0.49878627
603933,-0.6407452
603936,-0.30638704
603937,-0.2631742
603938,-0.30638704
603939,-0.30638704
603956,-0.2631742
603966,-0.30638704
603967,-0.2631742
603968,-0.30638704
603969,-0.18192518
603970,-0.30638704
603976,-0.30638704
603977,-0.2631742
603978,-0.30638704
603979,-0.30638704
603980,-0.18193406
603982,-0.063447855
603983,-0.30638704
603986,-0.3767038
603987,-0.30638704
603989,-0.30638704
603992,-0.30638704
603993,-0.20335731
603995,-0.28541175
603997,-0.30638704
603998,-1.1670085
603999,-0.170753
688001,-0.3163626
688002,-0.30638704
688003,-0.30638704
688005,-0.28541175
688006,-0.30638704
688007,-0.30638704
688008,-0.30638704
688009,-0.3970484
688010,-0.30638704
688011,-0.28541175
688012,-0.30638704
688015,-0.30638704
688016,-0.28541175
688018,-0.30638704
688019,-0.30638704
688020,-0.30638704
688021,-0.30638704
688022,-0.30638704
688023,-0.30638704
688025,-0.28541175
688030,-0.30638704
688033,-0.332061
688036,-0.30638704
688037,-0.39213234
688058,-0.30638704
688066,-0.30638704
688078,-0.28025275
688088,-0.42879367
688098,-0.2631742
688099,-0.30638704
688101,-0.2631742
688108,-0.15788478
688111,-0.30638704
688116,-0.36390385
688118,-0.30638704
688122,-0.30638704
688123,-0.30637985
688128,-0.30638704
688138,-0.30638704
688139,-0.30638704
688166,-0.30638704
688168,-0.30638704
688188,-0.30638704
688196,-0.24661894
688198,-0.30638704
688199,-0.332061
688202,-0.42879367
688218,-0.7027375
688258,-0.30638704
688268,-0.3327848
688288,-0.30638704
688299,-0.30638704
688300,-0.30638704
688310,-0.30638704
688321,-0.30638704
688333,-0.30638704
688357,-0.3193792
688358,-0.30638704
688363,-0.29764253
688366,-0.06239717
688369,-0.30638704
688388,-0.332061
688389,-0.30638704
688399,-0.36390385
