,Date,10 Min Volatility Ret,10 Max Sharpe Ratio Ret,10 Equal Weighted Ret
36,2023-03-01,0.007016311859630156,-0.0007244395979996941,0.00578
37,2023-03-02,-0.0034906824166542547,-0.0006467026310294416,0.0054
38,2023-03-03,-0.0016452779755312924,0.00845782165314456,0.011033099999999999
39,2023-03-06,-0.002297598637556287,0.002771431213225015,-0.004487799999999999
40,2023-03-07,-0.015194128729507934,-0.012659354689325227,-0.0130781
41,2023-03-08,0.003974618126185476,-0.0024565283499210057,0.0010202000000000002
42,2023-03-09,-0.004200216883967652,-0.009175464571408979,-0.0023207
43,2023-03-10,-0.01766135107402693,-0.019192744322414898,-0.021636200000000005
44,2023-03-13,0.00927037773858577,0.010066865017866643,0.0065287999999999995
45,2023-03-14,-0.00527774945535605,-0.02998063466283132,-0.0136415
46,2023-03-15,0.014140203712479354,0.029519727625231452,0.0329756
47,2023-03-16,-0.017459904855933593,-0.03574802205094366,-0.019569700000000002
48,2023-03-17,0.0031597767675061064,0.013340153135555756,0.016198999999999998
49,2023-03-20,0.02114744115243753,-0.00740219112842617,-0.0037075999999999993
50,2023-03-21,0.0022853672384667697,-0.005050339776728493,-0.0012020000000000004
51,2023-03-22,0.005124146426833011,0.0037434190005937538,0.00010590000000000111
52,2023-03-23,-0.002187217325994921,0.001378537875275823,-0.0019805000000000005
53,2023-03-24,-0.010689406637635991,0.016455516670046254,0.0019374
54,2023-03-27,-0.013171545411655015,0.0011809817588214688,-0.0153728
55,2023-03-28,-0.00196332421708995,-0.003999405924156955,0.0011505000000000007
56,2023-03-29,-0.013682895313288554,-0.01920711002951681,-0.0128836
57,2023-03-30,-0.0021161498284578742,0.002514938523440954,-0.0018276000000000004
58,2023-03-31,0.021565754213112177,0.027040784358555173,0.0037708
59,2023-04-03,-0.0010948210588883664,0.000531290049139972,0.009510800000000002
60,2023-04-04,0.014732272619898125,0.02316901357959291,0.015135200000000001
61,2023-04-06,0.005351701281930108,0.004220848742569815,-0.0016745000000000002
62,2023-04-07,-0.0011122974890425048,-0.00643737419676585,0.0021692
63,2023-04-10,-0.0020694845424779162,0.005607560937262832,-0.0036122999999999997
64,2023-04-11,0.00988416116014295,0.00646611785332177,0.010997800000000002
65,2023-04-12,0.007624001781432042,0.009405712299242702,0.0167863
66,2023-04-13,0.0023450197551136464,0.029519731729682988,0.004865300000000001
67,2023-04-14,-0.0017402891864486828,0.010744940160528947,0.0179567
68,2023-04-17,0.01901755302589919,0.019956996883570482,0.011020400000000003
69,2023-04-18,0.012651798985457942,1.2476029625350455e-05,-0.0024107999999999994
70,2023-04-19,0.006057009973018236,0.006784727680330493,-0.0007489000000000002
71,2023-04-20,-0.0006935479315906308,0.001803249539573195,0.0014888999999999998
72,2023-04-21,-0.009455346270351005,-0.019412854778392837,-0.023470599999999998
73,2023-04-24,0.005294063495456258,-0.0008840447278067103,0.006708200000000002
74,2023-04-25,0.014581037867356282,0.029664749229942448,0.0065762
75,2023-04-26,-0.0075717347401625355,-0.01122373930964082,-0.0025473000000000006
76,2023-04-27,0.0075713058890751386,0.0156617063197184,0.00020370000000000034
77,2023-04-28,0.004107721536197228,0.008303529644287008,0.028322
78,2023-05-04,0.042615877641865696,0.04278970241915275,0.037946
79,2023-05-05,0.016382072576396036,0.005927600224382004,0.0113713
80,2023-05-08,0.06030594433929704,0.06626438928430545,0.0301525
81,2023-05-09,-0.013381400138252796,-0.02849850369548524,-0.0164728
82,2023-05-10,-0.04863484344471091,-0.050570732598256604,-0.020562900000000002
83,2023-05-11,-0.0011977687553738543,-0.012366818857015578,-0.008046500000000002
84,2023-05-12,-0.00785647600874646,-0.013461799205411965,-0.020095700000000005
85,2023-05-15,0.005656245549357446,0.008515559159891222,-0.0012342999999999996
86,2023-05-16,0.001232311922088931,-0.014532374876351464,-0.0183515
87,2023-05-17,-0.004352226930238883,-0.0013911466410911355,-0.0009530000000000003
88,2023-05-18,0.022946719347983913,0.02573319549062568,0.0077847
89,2023-05-19,-0.01746898740444788,-0.01906553282505377,-0.017876100000000006
90,2023-05-22,-0.0022272351623178702,-0.005340036942762726,-0.009191000000000001
91,2023-05-23,-0.027148538648153163,-0.03099670040453258,-0.0227749
92,2023-05-24,-0.02272740156988547,-0.018774646713472114,-0.0095568
93,2023-05-25,0.006875248798139319,0.011988094703275883,-0.0017055000000000004
94,2023-05-26,0.011833611640513376,0.011371887474765589,0.006801300000000001
95,2023-05-29,0.017132392238571555,0.02210584930151902,0.0131953
96,2023-05-30,-0.013348924917415341,-0.010321335886793636,0.0040441999999999995
97,2023-05-31,0.0005144157604553426,-0.005020489215144354,0.0016441999999999993
98,2023-06-01,-0.011411448945094407,-0.008366625457409512,0.0013764000000000007
99,2023-06-02,0.0013591307775889503,-0.0013393486179137755,0.0059535000000000005
100,2023-06-05,0.021320381332749428,0.02244840684086362,0.0068304
101,2023-06-06,-0.0006405571667137099,-0.004017775987004302,-0.0085322
102,2023-06-07,0.017166846422116126,0.012985460318799876,0.0116667
103,2023-06-08,0.020060129181718882,0.02289898935186258,0.0063682
104,2023-06-09,-0.00693138812549603,-0.00790276048527818,-0.0025321000000000007
105,2023-06-12,-0.006088011831673269,-0.007996035338304031,-0.0026693000000000008
106,2023-06-13,0.0014730400516037533,-0.003457123756445363,-0.0011809000000000006
107,2023-06-14,-0.02192931255394834,-0.0218842842787155,0.009691000000000003
108,2023-06-15,0.007007997844368761,0.006812614306623641,0.012156799999999999
109,2023-06-16,-0.004407094577962661,0.0057311762934208945,0.0038494000000000002
110,2023-06-19,-0.015516988786764154,-0.0183090350729045,-0.007951100000000001
111,2023-06-20,-0.00735796718041154,-0.010360409760257164,-0.025487400000000004
112,2023-06-21,0.002957369560743633,0.0013126642298185171,-0.003127800000000001
113,2023-06-26,-0.014869408029840733,-0.0152887435520058,-0.019475600000000003
114,2023-06-27,0.017658691390808945,0.027172710324834537,0.03162090000000001
115,2023-06-28,0.0024095440027134232,-0.002068467532833294,-0.006497700000000002
116,2023-06-29,-0.006676391311451764,-0.006913244911171449,-0.004964700000000001
117,2023-06-30,0.010714123990180216,0.02013154840720401,0.020945500000000002
118,2023-07-03,0.019405466720580633,0.025495999999983726,0.0105266
119,2023-07-04,-0.012101274233830594,-0.016574999999993085,-0.0096227
120,2023-07-05,-0.002050828315102873,-0.002808999999995768,0.0005928000000000002
121,2023-07-06,-0.009882188765780512,-0.011267999999975858,0.0066320000000000025
122,2023-07-07,0.002794928528733339,0.0028489999999952876,-0.001078
123,2023-07-10,0.0003780822136448497,-0.0028409999999914177,0.009312
124,2023-07-11,0.007373805544141684,0.0056979999999977075,0.0042472000000000005
125,2023-07-12,0.0015007918152025743,0.005665999999974458,-0.0170211
126,2023-07-13,0.014142012921248736,0.016900999999988106,0.005640200000000001
127,2023-07-14,-0.0006193182072483015,5.695285049506006e-16,0.0018423000000000003
128,2023-07-17,0.003969704424855846,0.0027700000000003455,0.003770500000000001
129,2023-07-18,-0.04452221981308921,-0.06077399999993475,-0.0048457000000000005
130,2023-07-19,0.002476016179464776,1.3455550766195257e-14,0.0106443
131,2023-07-20,0.0003063889131752198,0.005882000000009236,0.0083067
132,2023-07-21,-0.001049292612729427,-0.002923999999957174,0.0294424
133,2023-07-24,0.005760188223407941,0.00586499999999652,0.0021329
134,2023-07-25,0.01469231153793481,0.01749300000005238,0.054191100000000006
135,2023-07-26,-0.0011774601489178765,-0.0028649999999584724,0.0262593
136,2023-07-27,0.014044724789980275,0.01724099999997158,-0.005100499999999999
137,2023-07-28,0.019905989027239182,0.019774000000001644,0.0176082
138,2023-07-31,0.0038017261939298766,0.002770000000047514,0.037394100000000007
139,2023-08-01,0.0036395770200026243,0.002762000000015371,0.012130199999999999
140,2023-08-02,-0.02722110142067067,-0.03305799999994128,0.0136199
141,2023-08-03,0.00839107952450563,0.011396000000013319,0.0171063
142,2023-08-04,-0.0030503000288701005,-1.7142259003422578e-15,-0.005858400000000001
143,2023-08-07,-0.007881774835736112,-0.005634000000032672,-0.031039700000000003
144,2023-08-08,-0.005595710790397746,-0.005666000000010737,-0.012033899999999998
145,2023-08-09,0.0017270026586675567,0.002848999999986925,-0.008234599999999998
146,2023-08-10,0.0030783189215079897,1.1992970683441257e-14,0.0063979
147,2023-08-11,-0.01660848267035748,-0.01704499999999208,-0.0121222
148,2023-08-14,-0.004283955897977477,-0.011560999999996229,-0.004107700000000001
149,2023-08-15,0.013892161531145076,0.020467999999977594,-0.0025650000000000017
150,2023-08-16,-0.0008369310551146357,3.2845807859590834e-14,0.0220809
151,2023-08-17,-0.003195288654836037,-0.005730999999999526,-0.000791
152,2023-08-18,0.006202347125056987,0.005763999999969394,-0.0188342
153,2023-08-21,-0.014819599434794311,-0.017191999999995305,-0.009559200000000002
154,2023-08-22,0.010254964859526315,0.014576999999995075,0.007186699999999999
155,2023-08-23,-0.001929367177638745,-2.124927651394563e-14,-0.015435800000000003
156,2023-08-24,-0.006373300448090245,-0.002874000000001247,-0.0028256
157,2023-08-25,0.004900959036054102,0.002882000000005696,0.005515199999999999
158,2023-08-28,0.01639937652594533,0.01724100000003728,0.045149999999999996
159,2023-08-29,-0.013331016950965337,-0.01694899999996024,0.017425000000000003
160,2023-08-30,-0.00776471796338444,-3.5610148230682396e-14,-0.026750700000000002
161,2023-08-31,-0.004850946176000138,-0.00574700000003232,-0.0240596
162,2023-09-01,-0.0029022401414668404,-0.005780000000020998,-0.020708599999999997
163,2023-09-04,0.013095918585255887,0.011627999999986696,0.0036608
164,2023-09-05,-0.008977098189830512,-0.008621000000017611,-0.023433500000000003
165,2023-09-06,0.0011881491199751614,0.002899000000015782,0.015534300000000001
166,2023-09-07,-0.00036557476733011364,-7.775191177046116e-15,-0.007137900000000003
167,2023-09-08,-0.004618569412069376,-0.0028900000000122213,-0.010785
168,2023-09-11,0.0020025492414746902,-0.0028990000000031807,-0.0023178
169,2023-09-12,-0.0023439988202120106,-6.42782906204896e-15,-0.0039217
170,2023-09-13,0.00354956589897112,0.0029069999999968054,0.0011351999999999998
171,2023-09-14,0.011440660778441483,0.014492999999978022,-0.002111
172,2023-09-15,-0.00298146757105805,-0.008570999999983923,0.004681899999999999
173,2023-09-18,-0.004008915141742639,-8.307411424980196e-15,-0.0090324
174,2023-09-19,0.01520140851091667,0.01729099999997827,-0.00031760000000000035
175,2023-09-20,0.00849082491946371,0.014163999999988866,0.0033333000000000004
176,2023-09-21,-0.003221885315545916,-0.005586999999992188,0.0005855000000000001
177,2023-09-22,0.005524270402445332,0.008427000000005683,0.011946100000000001
178,2023-09-25,0.007514781108099365,0.00835699999996095,-0.0208225
179,2023-09-26,-0.0015532122114746915,4.750239433564612e-16,-0.0018909999999999999
180,2023-09-27,-0.014596091910222958,-0.01657499999998792,-0.006098600000000001
181,2023-09-28,0.0074910350140220145,0.011235999999997472,0.007310400000000002
182,2023-10-09,-0.007181750412274271,-0.015351595108802997,-0.0148925
183,2023-10-10,-0.018178630103836243,-0.011065220074732703,-0.013104100000000002
184,2023-10-11,-0.006083662118940443,-0.006679329640445372,-0.005967500000000001
185,2023-10-12,0.01042608453425107,0.012326503673513034,0.0106224
186,2023-10-13,-0.009955721628023228,-0.014960527491331758,-0.011958400000000001
187,2023-10-16,0.0047666666362145655,0.011439133860923295,0.0030704
188,2023-10-17,-0.002089212356318219,-0.003464527625570213,-0.0017948999999999999
189,2023-10-18,-0.016945446684323743,-0.016045276657864337,-0.017174100000000005
190,2023-10-19,-0.01251629590480849,-0.011931619293527962,-0.0078931
191,2023-10-20,-0.0007217521716107394,-0.0030975052127832797,0.0037423000000000005
192,2023-10-23,-0.020916871492963306,-0.02157165978392607,-0.022164200000000002
193,2023-10-24,0.01690968518534203,0.025140028600300863,0.020391600000000003
194,2023-10-25,0.01838643053660136,0.04189772201369969,0.0242662
195,2023-10-26,0.003121406522773206,0.012856248123888137,-0.0011292000000000003
196,2023-10-27,0.008910292748763572,0.01535063338944176,0.009742
197,2023-10-30,-0.003963050995930553,-0.003921932588164449,0.0025272000000000003
198,2023-10-31,0.022304489431730988,-0.01398591905056091,0.003996100000000001
199,2023-11-01,0.0038473720937962958,-0.015100517142300528,-0.0042591
200,2023-11-02,-0.0025182256648380004,-0.003186849658573524,-0.0032559000000000004
201,2023-11-03,-0.011405076307573368,-0.0060870835164669014,-0.008140900000000001
202,2023-11-06,0.0037528336956854373,0.005420221206898917,0.0101153
203,2023-11-07,-0.001446413674227195,-0.0024982042986688,-0.0039033
204,2023-11-08,-0.004681432108801684,-0.009692635600800132,-0.004563800000000001
205,2023-11-09,0.0022416439876311064,-0.0023450019930523654,-2.9200000000000005e-05
206,2023-11-10,0.0009240434378284902,0.000868944187026181,-0.0037936999999999997
207,2023-11-13,0.009326411396884922,0.018131369165922197,0.013335800000000002
208,2023-11-14,-0.002201467264436198,-0.003312799316273083,0.0017387000000000001
209,2023-11-15,0.0047493658166459065,0.004953184958220902,0.004720299999999999
210,2023-11-16,-0.007751628817349867,-0.006413979961440511,-0.010655000000000001
211,2023-11-17,0.0005263447445800745,0.0031130261067093302,-0.0001451999999999999
212,2023-11-20,0.005336452257323517,0.003753386112847043,0.0038909000000000005
213,2023-11-21,0.00010161306123752943,0.015174553776868724,0.010474100000000002
214,2023-11-22,-0.0039671210068824275,0.004262409792465821,-0.0005398
215,2023-11-23,0.00724492598419989,-0.00030588092793006755,0.011502700000000001
216,2023-11-24,-0.0008502706457824779,-0.0036728081902309756,-0.0022803
217,2023-11-27,-0.0022673095486383794,0.0047271987214489285,-0.011205000000000001
218,2023-11-28,0.001105667576317934,-0.0016167434369308942,-0.0014199
219,2023-11-29,-0.009033280243472237,-0.007758781274813649,-0.0115989
220,2023-11-30,-0.001385503678813787,-0.0005770266323723624,-9.009999999999991e-05
221,2023-12-01,0.01720905095914448,0.01383000690601778,0.0131874
222,2023-12-04,0.005811124857801541,0.018501359283557665,0.005940300000000001
223,2023-12-05,-0.013789925224817319,-0.01533988836863427,-0.014216800000000002
224,2023-12-06,0.005255630309458716,0.00621871789668593,0.0082386
225,2023-12-07,-0.002417655808553599,-0.011797891526386842,-0.0014704000000000002
226,2023-12-08,-0.005264561311206865,-0.014799775693445427,-0.013305200000000001
227,2023-12-11,0.009864435505237017,0.01564620745455874,0.007869600000000001
228,2023-12-12,0.00258193805239568,0.011304546520947879,0.0100229
229,2023-12-13,-0.004167251033105975,-0.006968428233278124,-0.0040547000000000005
230,2023-12-14,0.005563228836972624,0.004558584944649163,0.0007120999999999998
231,2023-12-15,-0.005276833542955438,0.0005232679982820382,0.0023672999999999997
232,2023-12-18,-0.004578487267290975,-0.005693758184274594,-0.011318699999999998
233,2023-12-19,-0.005696152793188308,-0.005882861658864815,-0.008992900000000003
234,2023-12-20,-0.009547984844583066,-0.011843381827678842,-0.011930800000000004
235,2023-12-21,0.00499599696178556,0.003729444712754654,0.0063641
236,2023-12-22,-0.0013641206782887506,-0.007569016475447781,-0.0061706
237,2023-12-25,-0.008423253505820426,-0.009062824600455629,-0.0098496
238,2023-12-26,0.000260221744846664,0.022370265728700493,0.005129100000000003
239,2023-12-27,-0.0034010581382477563,-0.005317040232719323,-0.0031723000000000007
240,2023-12-28,0.005075213741736331,0.006227538879437288,0.0140254
241,2023-12-29,-0.003993819893910327,-0.005485730213223861,-0.0044054
242,2024-01-02,0.013819758615642073,0.006804706199945761,0.0067875999999999995
243,2024-01-03,0.011836824471404555,0.015653168609605434,0.008396
244,2024-01-04,0.005213018702471744,0.013073623599112036,0.0023636
245,2024-01-05,-0.010142224363134646,-0.010063385152754213,-0.0029909000000000003
246,2024-01-08,-0.009923060353057017,-0.0033519609600053913,-0.0113171
247,2024-01-09,0.006881824525803013,0.0013205087472349,0.0021891999999999997
248,2024-01-10,-0.0017286908160442178,-0.002722366109358445,-0.0033447000000000004
249,2024-01-11,-0.004744661777883068,-0.014992866317129172,-0.0008778999999999996
250,2024-01-12,0.005518135220255324,0.012013668624140638,0.0039224
251,2024-01-15,0.0019546119679669277,0.0032376661016267952,0.0062735
252,2024-01-16,0.000156616733742315,0.006828078864564098,-0.0017007999999999997
253,2024-01-17,-0.017343841026319095,-0.011334322602005292,-0.0181394
254,2024-01-18,-0.010258372251933158,-0.0030819129842886736,-0.008148500000000001
255,2024-01-19,-0.005441912452737399,-0.0028593706388077692,-0.004471
256,2024-01-22,-0.032534622522752375,-0.004426972322657755,-0.0312526
257,2024-01-23,0.009411759461443268,0.0008449717593176431,0.006992900000000001
258,2024-01-24,0.023823225235698853,0.01963491101581076,0.030467100000000004
259,2024-01-25,0.029946499053855054,0.014686059138057728,0.0499812
260,2024-01-26,0.018453637160586168,0.016205396489818766,0.03310350000000001
261,2024-01-29,-0.0027806894332707863,0.010280616666693445,-0.0026031999999999995
262,2024-01-30,-0.01176982862089358,-0.0077315588739825325,-0.020315600000000003
263,2024-01-31,-0.014471545010980223,0.0009712824842597148,-0.019293600000000004
264,2024-02-01,-0.015007740583777223,-0.0020527417664704018,-0.024145400000000004
265,2024-02-02,-0.007749219197745118,0.011011086124662502,-0.0094896
266,2024-02-05,-0.02742377369003668,0.01570050005842977,-0.03721990000000001
267,2024-02-06,0.024636415736774633,0.015251161772116054,0.004319299999999999
268,2024-02-07,-0.0005884342137678186,-0.0174434556909289,-0.0008127999999999994
269,2024-02-08,0.016430208495190016,-0.012800031446522534,0.0129063
270,2024-02-19,0.025309472898487343,0.032040534105597714,0.0325588
271,2024-02-20,0.010926938089040621,0.016866339767058224,0.004099299999999998
272,2024-02-21,0.0095195498443813,0.007677873531399126,0.025628800000000004
273,2024-02-22,0.004314348327582494,0.005638821550428412,0.0126727
274,2024-02-23,0.011710303931874864,0.014456885592056936,0.008142199999999999
275,2024-02-26,-0.0197312714807572,-0.027480049571680928,-0.0137851
276,2024-02-27,0.008240350927176331,0.005357920620459782,0.0120322
277,2024-02-28,-0.015003752613883467,-0.0023291131478298125,-0.014926399999999996
278,2024-02-29,0.019440237298536247,0.00853402218384928,0.015398700000000001
279,2024-03-01,-0.002391148409477708,0.009818190473154213,-0.007272700000000001
280,2024-03-04,0.005767102331420665,0.0015945072755834103,0.0003489999999999999
281,2024-03-05,0.002918944960677961,0.02116915335609144,-0.0008757000000000011
282,2024-03-06,-0.005095634159364766,-0.016835703193432562,7.40999999999999e-05
283,2024-03-07,0.00034529205642461636,0.00391817988202935,0.0026813
284,2024-03-08,0.008388570830667394,-0.000696756084009594,0.0040395000000000006
285,2024-03-11,-0.0071003108405972935,-0.006718634650363742,0.0036426000000000015
286,2024-03-12,-0.014255306758657733,-0.022781168113656842,-0.010188
287,2024-03-13,-0.004772095048568105,-0.004657665091700302,-0.006839300000000001
288,2024-03-14,0.010198905260012759,0.010930911343800514,0.0101157
289,2024-03-15,0.01566979404984897,0.0019165845444007888,0.011532200000000003
290,2024-03-18,0.009994830818504895,-0.0030136570362494716,0.0115119
291,2024-03-19,-0.01353549775395241,-0.011554976531325275,-0.009333999999999999
292,2024-03-20,0.007879978970629328,0.009538009582085784,0.005803500000000001
293,2024-03-21,-0.003663500144417057,0.0017537199025702919,-0.0022135
294,2024-03-22,-0.0016558556594841217,0.008024013945431889,-0.006306600000000001
295,2024-03-25,-0.0032420962277944485,0.005889519289923866,-0.0007194000000000002
296,2024-03-26,0.007962749780010875,0.0058266157323393795,0.007838100000000002
297,2024-03-27,-0.007393080314019639,0.009225724088511132,-0.0069537
298,2024-03-28,-0.0022417980873186954,-0.022113281403518065,0.0036595
299,2024-03-29,0.020465830382135387,0.015732848682792344,0.014051300000000001
300,2024-04-01,0.016059963039255044,0.012903000000000008,0.0152628
301,2024-04-02,0.005798350439042566,2.986846764349881e-18,0.008420900000000002
302,2024-04-03,0.013034483677205484,-0.006368999999999998,-0.0011728000000000005
303,2024-04-08,-0.008293598690032144,-0.019231000000000005,-0.021717
304,2024-04-09,0.030208327682386724,1.519106335859656e-17,0.0191253
305,2024-04-10,-0.03339616434697466,-0.03268000000000001,-0.025960100000000003
306,2024-04-11,0.008894942908559706,2.559004093572265e-18,0.006543700000000001
307,2024-04-12,-0.0040931651055496655,-0.027027000000000002,-0.013388800000000001
308,2024-04-15,-0.020602119935259258,-0.01388900000000001,-0.037669100000000004
309,2024-04-16,-0.04130914466879994,-0.04929600000000001,-0.060497300000000004
310,2024-04-17,0.02407695430161825,0.044444,0.04413230000000001
311,2024-04-18,0.0015019530399556008,-0.014183999999999993,-0.010687600000000002
312,2024-04-19,-0.01137257353645249,-8.606483680928105e-19,-0.0040927
313,2024-04-22,-0.014538467273070661,0.06474799999999997,-0.0112113
314,2024-04-23,-0.015104988886030438,-0.006757000000000009,-0.0008165
315,2024-04-24,0.0075400549415207295,0.013605000000000004,0.012176900000000003
316,2024-04-25,0.0039029617520266236,4.234002630051426e-18,0.0049867
317,2024-04-26,0.01483510242057079,0.020134000000000003,0.0142268
318,2024-04-29,0.02368494831142086,0.06578900000000001,0.053160700000000005
319,2024-04-30,-0.0208289598495102,-0.018519000000000025,-0.033179700000000006
320,2024-05-06,0.015298670880908877,0.012578999999999991,0.0107212
321,2024-05-07,0.004808268549517089,1.565984495800758e-18,0.0024535000000000004
322,2024-05-08,-0.016569000445944736,-0.031056000000000004,-0.0216009
323,2024-05-09,0.007254124411108783,0.006410000000000006,0.009785
324,2024-05-10,0.0033756631876424147,0.03821700000000001,0.020547399999999997
325,2024-05-13,-0.01968580564458281,-0.01227000000000001,-0.023174599999999997
326,2024-05-14,0.003165901477079403,-7.220403524019877e-19,0.0024167000000000004
327,2024-05-15,0.012154544467646407,0.012422000000000008,0.020722099999999997
328,2024-05-16,0.006644791112411189,0.049080000000000006,0.029496500000000002
329,2024-05-17,0.018502177014564865,0.05848000000000001,0.0367925
330,2024-05-20,-0.004549662003608871,-0.033149000000000005,-0.027641500000000003
331,2024-05-21,-0.009928371332008242,0.02285699999999998,-0.009792999999999998
332,2024-05-22,0.002320663734675228,0.005587000000000014,0.015091
333,2024-05-23,-0.024243673245387676,-0.022222000000000013,-0.024227500000000003
334,2024-05-24,-0.003951437841472335,-0.01136400000000002,-0.0172894
335,2024-05-27,-0.002755102378718717,-0.005746999999999998,-0.0051945
336,2024-05-28,-0.010182061865882788,-0.034682,-0.022081100000000003
337,2024-05-29,0.0032086748249476344,0.005987999999999995,-0.0028385
338,2024-05-30,-0.013992086106157363,-0.029762,-0.018651
339,2024-05-31,-0.004858316135467583,0.09815999999999996,0.007875599999999998
340,2024-06-03,-0.030506175621155616,-0.027933000000000013,-0.02959590000000001
341,2024-06-04,-0.009607410438188722,0.09770099999999997,0.0051310999999999996
342,2024-06-05,-0.01701402804704818,-0.041885000000000006,-0.030955899999999995
343,2024-06-06,-0.03630183970255957,-0.18032799999999993,-0.05683719999999999
344,2024-06-07,0.03145409485591461,-0.02666699999999996,0.032884699999999996
345,2024-06-11,-0.013901882957647025,-0.020548000000000004,-0.0172221
346,2024-06-12,0.008719392078736976,-0.0069929999999999905,0.010478700000000002
347,2024-06-13,-0.012971091722393607,-0.042253999999999986,-0.0160582
348,2024-06-14,0.008517403621873823,0.02205900000000001,0.021976000000000002
349,2024-06-17,-0.012543138684897908,-0.028777000000000004,-0.0227345
350,2024-06-18,0.004900553647496645,0.014814999999999997,0.0044942
351,2024-06-19,-0.007297789068868072,-0.007298999999999998,-0.005453599999999999
352,2024-06-20,-0.019107399437406452,-0.029412000000000015,-0.0256082
353,2024-06-21,-0.003967619738402373,0.015151999999999968,-0.0049741
354,2024-06-24,-0.02597391013769193,-0.03731300000000003,-0.0388629
355,2024-06-25,0.003101939673323211,0.031007999999999997,0.0112687
356,2024-06-26,0.02288076324644525,0.007519000000000016,0.023236
357,2024-06-27,-0.01716907514692316,-0.014925000000000006,-0.0125172
358,2024-06-28,0.0019613674292383895,0.007575999999999988,-0.0065014
359,2024-07-01,0.01718249241947836,0.018348999999999997,0.015180000000000003
360,2024-07-02,0.013656018606320283,0.018017999999999992,0.0099861
361,2024-07-03,-0.004346091026151459,-0.00663699999999989,0.0090665
362,2024-07-04,0.002468183018964705,0.008908999999999686,-0.027857
363,2024-07-05,-0.010065931600565375,-0.015452999999999715,0.0157125
364,2024-07-08,5.674586836325107e-05,0.008968999999999857,-0.0166526
365,2024-07-09,0.00793567217950019,0.006666999999999832,-0.0029244
366,2024-07-10,0.0006062806733828997,0.0044149999999998635,-0.0118784
367,2024-07-11,0.00038705594356525097,-0.008790999999999717,0.0266927
368,2024-07-12,0.013886045672202526,0.019955999999999866,-0.0007063000000000004
369,2024-07-15,0.01563264290143221,0.026086999999999652,-0.018037300000000003
370,2024-07-16,-0.005518584633053155,-0.0021190000000000423,-0.0037409000000000006
371,2024-07-17,0.00038922169684980706,0.0021230000000000055,-0.00018290000000000016
372,2024-07-18,0.0015000602333666109,-7.57053100763905e-18,-0.0013979000000000005
373,2024-07-19,-0.002987799418959276,-0.0021190000000000154,-0.0039231000000000005
374,2024-07-22,-0.013333602609864194,-0.01486199999999987,0.0003929999999999999
375,2024-07-23,0.014027753274385525,0.02155199999999984,-0.0047174999999999995
