Date,1st_CumRet(%),2nd_CumRet(%),3rd_CumRet(%),4th_CumRet(%),5th_CumRet(%)
2023-03-07,8.833906227554355,10.762317552085765,9.384579488079758,10.850587658180721,7.903632173993569
2023-03-08,9.465152600987214,11.244689917398265,9.733154448551208,11.163183346164619,8.460578698310183
2023-03-09,9.320413769011715,11.17727464205216,9.419284804858052,11.248885694146615,8.093310842479195
2023-03-10,7.57607040484749,9.388810990653296,7.641948283456745,9.767982742765092,6.329277230591135
2023-03-13,7.750037719453107,9.808857676399608,8.391974793508506,10.306962159386268,7.260632458487715
2023-03-14,6.269537289352245,8.635576994123584,7.116707885892537,9.04696808063401,6.0542275929109435
2023-03-15,8.162632789393886,10.24184614623005,8.018168147289394,9.41072053077534,7.110436796112696
2023-03-16,6.4514154366088095,8.762223396552038,6.220374999089473,7.884064880019204,5.625306119976448
2023-03-17,7.368070951081096,9.887243812359836,6.468991373944477,8.170480215390509,6.496816748440004
2023-03-20,6.811429335704888,9.578626959816994,6.309350152231197,7.574669966805203,6.042701009722573
2023-03-21,7.529774344926565,10.6290814319844,8.037124356363101,9.542301446625846,7.381514727025906
2023-03-22,8.214925744477931,11.23005959434864,8.407789601549375,9.69621180335527,7.861814984656457
2023-03-23,7.897926544989287,11.459894663738668,8.407946889636975,9.90134420914277,7.813300762685382
2023-03-24,7.7157495663871645,11.182982507222917,8.165812900618485,9.60864994480879,7.444836293285073
2023-03-27,6.930416637371106,10.875060740816567,8.083643581929124,9.556848603250279,7.147101375607479
2023-03-28,6.303151356545933,10.607385575202555,7.70099274247793,8.85816447407528,6.669257830270903
2023-03-29,5.413276286916946,9.733736845398756,7.287293997033961,9.045197865834131,6.380017470835497
2023-03-30,5.094190770191442,9.432751901714465,7.44245441428808,9.357765215720338,6.32790740924174
2023-03-31,6.067235831519402,10.248500274820138,8.267687769838638,10.048267232443209,7.50677915903275
2023-04-03,6.874479943907419,11.121504500788726,9.243638807642117,10.714918510000304,8.579243270815319
2023-04-04,6.75965381180843,10.52250155038652,8.640588561293484,9.948512280083888,7.93780315080399
2023-04-06,6.2522919020245205,9.805966410290479,8.522421551122727,9.565986189772735,8.31417407868258
2023-04-07,6.801468256894272,10.47936081320049,9.467424624012889,10.265183976312109,9.44709778754862
2023-04-10,5.865043472647757,9.741656582673386,8.520182473599181,9.145064949994453,8.363950675469223
2023-04-11,6.379279613033528,10.176003281229162,8.522784535653027,9.25261474287906,8.377780140906532
2023-04-12,7.390460256875242,10.979762801737913,9.057697700919709,9.653578179538957,8.801069398251249
2023-04-13,7.583101483394961,11.066945827989926,8.72107797161834,9.494932459583595,8.00849877955756
2023-04-14,7.9226534432263795,11.376979786411766,9.110201387641759,9.696276042976892,8.376781240451958
2023-04-17,8.822129980373328,12.245580510302378,9.792844491632401,10.29999782334321,8.58685753526367
2023-04-18,8.438787509872746,11.933100840473898,9.50519704199686,10.089733035974714,8.342972907527745
2023-04-19,7.971767793561146,11.345020319101051,8.925795267197923,9.475551261863435,7.83016385142703
2023-04-20,7.710590353487179,11.103018379425267,8.315288553415389,8.604185010165889,7.818001667990848
2023-04-21,5.656843676166257,9.227938690183123,5.794976021478049,6.101718167199532,4.970131146388446
2023-04-24,5.5573842667269835,9.252888984553476,4.966320813623826,5.3618031518406495,4.054616808778899
2023-04-25,4.624685816682694,7.962260220173367,3.1388173372886685,3.632576075870686,2.4733638312713913
2023-04-26,5.344347185147225,9.393085500794452,4.121755130335059,4.890698219057765,2.962291240862469
2023-04-27,5.77820976017831,10.278988799415023,4.8552110852778,5.687592655701823,3.113192131390763
2023-04-28,7.873818234996777,12.293087327078966,6.676077998208152,6.905838438016576,4.440214262426956
2023-05-04,9.765083205792745,14.464583979155044,7.5638325094492975,7.081250396790439,4.339463491983553
2023-05-05,9.948572693165492,14.306798638160645,6.79609181334766,5.819697503388066,3.601562695337668
2023-05-08,11.111565991873483,15.310300064597882,7.865155496482745,6.356727744124102,4.373993746459215
2023-05-09,10.756254517418995,14.429475569091931,6.389418596274266,5.18415859014294,2.7464793449981206
2023-05-10,10.509780811969872,14.353065286780687,6.408336914673951,5.774978008943754,3.2392496251781644
2023-05-11,10.758706559984986,14.9888024746617,6.9389924406441095,6.050269666664843,3.3342942593643565
2023-05-12,9.699871125777948,14.165535523258544,5.89315296488544,5.1236123525302935,2.069864004153632
2023-05-15,9.938390967888843,14.770623564550789,6.976790218048112,6.278159644698733,3.0201007185236772
2023-05-16,8.69716690200586,13.65921405097643,6.057730644836878,5.653775456786114,1.8840364398045484
2023-05-17,9.252277995567093,14.013763313657135,6.710657071615378,5.949265011638105,2.3740345227177606
2023-05-18,9.253667547977852,14.08983339833798,6.984599525471502,6.205705274855178,2.8920041768703664
2023-05-19,8.099216233811157,13.2136484349898,6.83212927719421,6.470768637927482,3.4847847645234076
2023-05-22,7.888220558710568,13.354054081190192,7.3076371768904025,7.325143796178479,4.071258448994497
2023-05-23,6.441675526500745,11.928705794121196,6.127879288845461,6.527541657893776,2.8939481563557523
2023-05-24,5.352490173489555,11.08383194570315,5.601049125211421,5.913271989545743,2.6184565003868565
2023-05-25,5.113912874961057,11.045227834552218,5.302855334144585,5.642800226646405,2.3644332155642322
2023-05-26,5.589359057684851,11.633244043144098,5.741709214667945,6.286345038730645,3.058877186371234
2023-05-29,5.193050139228794,11.42184307250169,5.50566822839591,5.937204834115883,2.6576574753778726
2023-05-30,5.829209336452257,11.91645159776571,5.729219667133556,6.043212033174616,3.1202645021867648
2023-05-31,5.469767041266604,11.124897512489706,5.273857134179671,5.931974123973394,2.8374479696230415
2023-06-01,5.596591140203522,11.425695742884079,5.362310672801218,5.9158421976282405,3.188202172572674
2023-06-02,6.63761419113249,12.01495511429993,6.116197761098352,6.744252082089619,4.210036703773468
2023-06-05,7.0640184972383,12.383752352411426,6.756736448770506,6.978297908979547,4.365813030157217
2023-06-06,5.600019372734644,10.617085284276516,4.647109907510316,5.1414432825107825,2.4134790393067096
2023-06-07,6.46868843209536,11.34832002037449,4.977568195138105,5.270515669294706,2.5384006235831036
2023-06-08,7.1716916756796145,11.370093587845641,4.754279970287345,4.661311435455229,1.8813281437371376
2023-06-09,7.244318677701855,11.774777207601694,5.281077552932012,5.089429464357953,2.558741188011071
2023-06-12,7.0567383101797,12.069888068151347,5.918437446317215,6.359648682338315,3.6530365465658132
2023-06-13,6.8635290955100015,12.544348447087872,6.252330662011518,6.541374113329157,4.099998620363543
2023-06-14,7.007503370430546,12.352987382188797,6.328804828323986,6.87904035149165,4.510294822961591
2023-06-15,6.985864924570451,12.650634521404358,6.802508672795282,7.525179498490875,5.703056820861563
2023-06-16,7.473870439883568,13.035459649926473,7.480125771414259,8.043789279975133,6.531309638684046
2023-06-19,6.355999688471625,12.157287668528793,7.3277760518871915,7.94533148296368,6.8734958146227765
2023-06-20,5.100400639649427,11.283688546452497,6.782596468020063,7.606692521137592,7.180507584561635
2023-06-21,4.395958635587127,10.222350175071583,5.4551205159915295,6.056726202450147,4.940038790953771
2023-06-26,2.975297417776024,8.89292544131781,3.9588267558441137,4.501245227601913,2.4730760337762225
2023-06-27,5.341134188947705,11.009590501208333,5.795391235427161,6.326678577518652,3.7054565885001
2023-06-28,5.524295615745811,11.496500370601904,5.988662412383539,6.215425271276165,3.298357114895656
2023-06-29,5.6907738537072206,12.002678554212975,6.61463571106411,6.966787973709088,4.088985216424601
2023-06-30,6.713736452318586,12.820248106462916,7.729485918366907,8.24998448369627,5.3500413949574055
2023-07-03,7.886959657291204,13.782875289209384,8.54650441583098,8.809834073091572,5.294433504357521
2023-07-04,7.675430897183855,13.909373400812175,9.045622564769772,9.468675675371374,5.972271590750622
2023-07-05,7.508863254606446,13.664684879219479,8.476168311736387,8.762270890342094,4.75202595717954
2023-07-06,7.296791942880798,13.389341313868886,8.00287952536316,8.253626650872746,4.625849336056276
2023-07-07,7.487636052474955,13.560231200086893,7.831188215661977,7.742257299404143,3.4638176696085266
2023-07-10,7.801540257611683,13.776552794251383,8.146370113810143,8.162039892539209,3.2687860638411115
2023-07-11,8.25047495944573,14.325207712515153,8.617811522895424,9.11822322862923,4.228066414357334
2023-07-12,7.082671735149537,13.297427157461982,7.61561243240767,8.325868557678406,2.5285012288191577
2023-07-13,7.987603491601192,14.24352086348497,8.623133817341921,9.118022266204417,3.6605779140345795
2023-07-14,7.861663913204153,14.278442149721759,8.416568501249477,8.679166630340717,3.7192123167285374
2023-07-17,7.679207722765136,14.243360708668273,8.03107596785193,8.445319629767823,3.281522334106124
2023-07-18,8.111739236732763,14.591671374958892,8.179990054131348,8.445826998941808,2.847617293495097
2023-07-19,8.656685145905962,14.916564341804971,8.175245588853253,8.254203222634683,2.5290793979500625
2023-07-20,8.038113794083547,13.949867733828135,7.223357515294149,7.319754873527673,1.194730256574994
2023-07-21,8.47727329264023,14.064549627721213,7.335977941362937,7.249704299064219,0.6898019829966628
2023-07-24,8.731532882946723,14.177538202378571,7.335721101701442,7.185219456767777,0.623863647939138
2023-07-25,10.77705698052287,16.198097318253836,9.116826577974102,8.971888922881742,2.440607291487207
2023-07-26,11.276205046685405,16.416486454748423,8.87139653005098,8.56455054264309,1.4364583913400786
2023-07-27,11.244193266983583,16.168376416574027,8.26824947930751,7.915741647462604,0.4702439734279862
2023-07-28,12.950065362132701,17.68100432728541,9.561351800304019,8.697505441225207,0.9609527552468133
2023-07-31,14.821846112038962,19.08404979703795,10.469547909110034,9.37917758376381,1.627416737436982
2023-08-01,15.190975280400432,19.227886848810847,10.248602402112695,8.861171959424219,1.4756761155962028
2023-08-02,15.207889326685887,18.828002903528173,9.66097095295304,8.482926527640577,1.5039153466066546
2023-08-03,15.293902302486927,19.06723497182017,9.720041499453735,8.752885321707037,1.3510391215326933
2023-08-04,14.910842944431213,18.98960153996807,9.528683869219346,8.623232947749425,1.915649019458887
2023-08-07,13.717890898455254,17.989846658200626,8.7423217054456,7.929644024944071,1.3744482593892826
2023-08-08,13.165718449123132,17.67541003774118,8.769370387056231,7.842826190216434,1.0799052525361397
2023-08-09,12.275299253711225,16.825220434981404,7.867010949929387,7.247687850826723,-0.2246279434068854
2023-08-10,12.8710695837275,17.409303249239816,8.40380775907763,7.360800646606891,-0.13400339833035124
2023-08-11,10.765663855567965,15.228589499920542,6.41305845583926,5.6851779741686315,-1.7758146490327364
2023-08-14,11.057118481035788,15.256885320429614,6.708632602157749,5.645220956144281,-1.0047179599581235
2023-08-15,10.967101232809128,15.164887686198592,6.299158232415603,4.86003077334487,-1.9347552117334743
2023-08-16,10.753556440430035,14.681186417724179,5.435751861569438,3.7558162630402903,-3.149802419684755
2023-08-17,11.605503946007566,15.609654518414562,6.509765146086854,4.93588350250358,-1.3112791214403563
2023-08-18,10.145152902218069,14.133539095003812,4.916235461514473,3.351177393094984,-2.9341909046826986
2023-08-21,9.295650051229343,13.118173502582597,3.9563643172938923,2.3602195436772666,-3.8870096865785575
2023-08-22,9.3914920898571,13.299045422078448,4.2510044992238205,2.653786368502198,-2.98381017205237
2023-08-23,8.032116249078204,12.14324392477959,2.7743430076196507,0.9454967547182003,-4.681575736613852
2023-08-24,7.132906106616677,11.86868071696956,2.934522326965383,1.396253548392079,-4.2812340994208276
2023-08-25,6.848715507477077,10.99717774811908,1.575629932820366,-0.33761559735773217,-6.534645713568176
2023-08-28,9.298290998945946,12.841765516647818,2.597520221193661,0.23410478950975921,-5.901033228203256
2023-08-29,10.561103447656993,14.789589697207983,4.966880787752559,3.455491543024203,-2.1488348277544977
2023-08-30,9.167038987861865,14.18972031204493,5.16376632256228,4.237116255826678,-0.8227785527892828
2023-08-31,7.841058606145634,13.217139446043792,4.5429540936887225,3.737920983323373,-1.2035969453739304
2023-09-01,8.418326015664768,13.981629082347325,5.4136942251735265,3.9568228163011865,-1.2350543375840406
2023-09-04,10.579829268732954,15.76063195981603,7.213592112142475,5.015508889817277,0.07356046944095862
2023-09-05,9.16365462266624,14.970538773686437,6.546143945722593,4.675720896781077,-0.697070725933846
2023-09-06,9.189346581184331,15.31427656133706,6.490800834381649,4.993493020307427,-0.16048247111830616
2023-09-07,7.9051063323209325,13.681971059266939,5.142106251542877,3.4375194518873498,-2.098978131974494
2023-09-08,7.565309298726652,13.685344470256378,5.063358099651305,3.359650394274971,-1.9032136752379247
2023-09-11,8.46758151919258,14.891929155599492,6.0876029545165355,4.540557932807099,-0.6798854392766951
2023-09-12,8.504094418821474,14.692138245722685,5.907564241011443,4.493852571754942,-0.7105234776518365
2023-09-13,8.09761628343102,14.043900840450242,5.0831428824325675,3.3793206737342096,-1.9776766100898402
2023-09-14,7.991703783248183,14.108881425950548,4.779702171966682,2.504058270705567,-3.067375025627772
2023-09-15,8.62132000370135,14.502184684761499,5.051701859007607,2.606565532228089,-2.812841636288266
2023-09-18,8.842758142193885,15.089430608076903,5.816115726373594,3.4819447428308115,-1.8217040001192841
2023-09-19,8.853702184344048,14.721629963666437,5.143223488175619,2.6030541072112667,-2.8728486113541063
2023-09-20,8.16854102219775,14.18150158024254,4.328009117152365,1.9687624847698482,-3.727311717595072
2023-09-21,7.633909798975913,13.321036920677676,3.580003839534718,0.9484921812793923,-4.606978049237121
2023-09-22,8.636828155226993,14.459740324790182,4.908338316541649,2.490705730804188,-2.3607849647882317
2023-09-25,7.684956631803486,13.832774322636565,4.490583478208476,2.318591349988841,-2.671358744019825
2023-09-26,7.071784066649589,13.218337022310745,4.110795192951633,1.9735301226906588,-3.032141244058406
2023-09-27,7.142229652580845,13.322039459194123,4.458488531249549,2.9180799759669362,-2.7386446433533274
2023-09-28,7.866778023979393,14.181327600785675,4.996440420534709,3.3088176557099613,-1.6040275395560855
2023-10-09,6.873222428629799,13.010819639623229,4.292484754723613,2.584185626268698,-2.0131013275088927
2023-10-10,6.14235462944841,12.224560483820412,3.6337627124094274,2.045922282601653,-2.5991434708085848
2023-10-11,5.718150549124479,11.884406838988948,3.489696052114488,2.1801418263810657,-2.0348285627683427
2023-10-12,6.658660748540046,12.93674911357996,4.257077692431777,2.657318527096786,-1.4387384846217932
2023-10-13,5.659117680120351,11.987755223690266,3.48006737885862,2.146643280001337,-1.9162963970298597
2023-10-16,5.660470494180658,12.057003652045362,3.172939000842767,1.8815741087251592,-2.43453521910012
2023-10-17,5.647867181184529,11.98050173534675,2.9732215235783954,1.769551224536503,-2.3722165851516652
2023-10-18,4.178562865370505,10.215661032872237,1.5957703452459393,0.10941770138046536,-3.8526979009676388
2023-10-19,3.3471411950313,9.157291530162448,0.5282741053129314,-0.8274969536288368,-5.102151407050782
2023-10-20,3.0601438770768707,8.960203654520704,-0.15541330143404863,-1.6837731534474654,-6.328665005957001
2023-10-23,0.6938696310512915,6.443196682909336,-2.245486333146074,-3.6595593104773005,-8.377909038041242
2023-10-24,3.0144052588454207,8.859374564056811,-0.42277400028523093,-1.7587520934829515,-6.699082289006775
2023-10-25,4.651828888035259,10.543507817217579,0.6233625535495779,-0.5858476418420633,-5.500382920880553
2023-10-26,4.885201064868583,10.77411489896496,1.203412215949684,-0.4311272662238075,-5.393870039980242
2023-10-27,6.049794363129868,12.06369966999803,2.611627426271146,1.2815435785529905,-3.4585141287833077
2023-10-30,6.247410579940249,12.57335086785034,3.021197614354487,2.331757224304898,-1.8525771115187273
2023-10-31,6.221346762032365,12.230156936060844,2.869648373587119,1.7666757788538767,-2.5549279565551752
2023-11-01,6.5535184588475515,12.724803336316736,3.0272212536808674,1.9446652404755627,-2.5473803136982442
2023-11-02,6.122085641034425,12.27500973186848,2.1535715748254525,1.013240069634036,-3.8626626469845493
2023-11-03,6.3485425916434135,12.915363733913798,3.0893826583559436,2.121719231433361,-2.4275025865671096
2023-11-06,7.670821023942986,14.515440977434114,4.496080085231835,3.977271325769016,-0.3545661671886191
2023-11-07,7.854100314317836,14.874838998037788,4.716125038373065,4.341106365507752,-0.03781779954689091
2023-11-08,7.982057167052803,14.634263392134361,4.5358356598806715,4.513024641542818,0.2736572200338294
2023-11-09,7.3664553156454815,14.23459922097936,4.318555592072415,3.937617453130726,0.05486547178279455
2023-11-10,7.044463795468392,14.315377871929403,4.050688360996024,3.7555864924070814,-0.3097152510356027
2023-11-13,8.176981319743536,15.166370123652516,4.879505977183518,4.492952896295765,0.3838674438197298
2023-11-14,8.384415510753684,15.287956504774991,5.134526582724064,4.876229315628189,1.0463799062624846
2023-11-15,8.769984843330203,15.800385222841463,5.753181786739359,5.554419411854372,1.7764526318827079
2023-11-16,8.232189134162793,15.236566071341585,5.119305713133193,5.022386026336445,0.9068641703351421
2023-11-17,8.82766862657589,16.010632721396846,5.863932393630611,5.739250548204655,1.5789480324626348
2023-11-20,9.30689709542667,16.8628514905097,6.684092887756088,6.804925646946147,2.774665573174029
2023-11-21,9.701442292401463,16.9511549392489,6.460928339897509,6.636742696014575,2.027943393618936
2023-11-22,9.263582208433064,16.312874171239898,5.584310045066743,5.852035754439822,0.865619199348111
2023-11-23,10.24527695965174,17.57191897457746,6.652018182358721,6.704932389332696,1.6128875427017908
2023-11-24,9.565693573821887,16.962149537678894,5.824138080844232,5.813116382487937,0.2961505483485505
2023-11-27,9.373711978582765,16.650456896514964,5.609437912128978,5.479695946106844,0.18050863901564185
2023-11-28,9.770672635872524,17.512552203750232,6.273003226712581,6.068541999423971,0.5545638744283599
2023-11-29,8.969446205302734,16.98216979157077,5.702876555951253,5.651739507873654,-0.0540960430336912
2023-11-30,8.747755650529921,16.837142191055342,5.357510338542681,5.3910037495761065,-0.23840922935539632
2023-12-01,9.660716847787644,17.445442775202213,5.682821876592148,5.944737022691848,0.2508977690696579
2023-12-04,10.04587710654723,17.843199031281067,5.650713170674138,6.18170229168129,-0.040948706087529096
2023-12-05,8.654931117980835,16.54460748655604,4.083699434651855,4.432584382543192,-1.9016900158898231
2023-12-06,9.472054035187249,17.182353106221537,4.409262559317861,4.727427406136386,-1.8395434226982532
2023-12-07,9.492935829494463,17.114414544466182,4.119633129429445,4.6360041022761145,-1.9239728089791464
2023-12-08,7.87459699900761,15.5101274423187,3.413719679963978,3.5352333391201585,-2.070780362180702
2023-12-11,9.185913376382192,16.692472089701262,4.3250590863327165,4.828836285852134,-0.8048790684357154
2023-12-12,10.5201876599488,17.39641421809701,4.783807109768823,5.288891673468887,-0.7057645435399107
2023-12-13,10.287871265125403,17.128701653204214,4.05772596201095,4.546984779244467,-1.5273738082687172
2023-12-14,10.433282869249073,17.3631640317385,4.001792147045857,4.394700894450865,-1.81665824898396
2023-12-15,10.192808972738288,17.03331957471157,3.3820408247044798,4.0565552731071985,-2.384143938113148
2023-12-18,8.80443467608627,15.871655204135827,2.2246161100042627,2.9994043132649084,-3.3339653921384604
2023-12-19,8.189766851885638,15.351274566045703,2.0568445224126597,2.9998429803707705,-3.1502688551581226
2023-12-20,7.068752786769461,14.239832078094828,0.9000206219219598,1.5010600777124683,-4.530838424924799
2023-12-21,7.5485178303114076,14.881759464521394,1.6180639070683345,2.182751166048491,-3.887348999005491
2023-12-22,6.034914079406728,13.675498938683916,0.9369030541809265,1.1573084833925273,-5.0887803065319925
2023-12-25,5.332559636831435,12.962504895184445,0.7652639060378608,1.042717574661567,-5.209175188713155
2023-12-26,4.315038176281472,11.891397953846594,-0.3962213034127804,-0.17536095628861714,-6.44497248159105
2023-12-27,4.832795623042485,12.573355544253317,0.27890289110668043,0.46563043119371983,-5.676650982783382
2023-12-28,6.128125089877989,13.817392137501528,1.9252658025205927,2.2423781120804787,-3.974823221399404
2023-12-29,7.046727499891436,14.70704019389737,3.1547629824859147,3.60374952625766,-2.5125599744075355
2024-01-02,7.910307858509746,15.529147599307036,4.179670484956088,3.5533777532513744,-2.824556775491238
2024-01-03,8.338273395082352,15.745350083936671,4.52815613360642,3.4596947691071023,-3.8820147428330287
2024-01-04,8.162963689914893,15.488210420878312,4.461011259240766,2.7782759644558785,-4.496001843318764
2024-01-05,7.18770411900842,14.209183646190793,3.2160733740249414,1.0966545196525734,-6.728536986442979
2024-01-08,5.375667748400947,12.125214280685448,1.6451592962254402,-0.9410785336039673,-8.439748544868554
2024-01-09,5.9650936023579515,12.96721207005933,2.4957164599825443,-0.37488294545975354,-7.988501203092147
2024-01-10,5.668835542159267,12.624397431177492,1.7853900301438186,-1.0392045742187883,-9.367508342982866
2024-01-11,6.320228248443649,13.682507667343335,2.8163587961909986,0.02713599037080794,-7.729390793776325
2024-01-12,6.206037475441573,13.57818671117792,2.3996142588859293,-0.5378847027096456,-8.89280248261458
2024-01-15,6.550764255991215,13.732592706693424,2.67964977541586,-0.5360921644977923,-9.266562846044124
2024-01-16,6.210155711124754,13.333663452139778,2.288071304780148,-0.8310426144073069,-9.460673667855424
2024-01-17,4.215358766129196,10.87171982264592,0.22305962897952725,-3.263560626429862,-12.030479256486737
2024-01-18,3.21021140101978,9.81439562626154,-0.6288949904596941,-3.239440863593024,-12.082626724397116
2024-01-19,2.4384049794030638,8.904297546923633,-1.612762977707094,-4.2524392522619525,-13.029012111557526
2024-01-22,-2.53763291996163,2.8338840030962764,-6.938636734617331,-9.157771872823039,-17.973050306998452
2024-01-23,-1.90980819762262,3.355942710150117,-6.697122970675484,-8.483409053323232,-17.731420152323786
2024-01-24,0.7049724113952216,5.465574539770457,-4.103768670583996,-7.319657118135458,-16.66751002326804
2024-01-25,4.887252163519307,9.701223620051035,-0.23952300212128907,-4.18358973963413,-13.596340211821467
2024-01-26,5.650359366634983,10.196830240961363,0.7888387245626349,-4.882148261425778,-14.432268619128408
2024-01-29,4.03783019461017,7.960229623028248,-1.6081038899281586,-7.28607956301196,-17.166926600333277
2024-01-30,1.5461808249103592,5.00357486659595,-4.574369185411187,-10.088021720258332,-19.539422243883877
2024-01-31,-1.663250593086274,1.6224953821044608,-8.420842171253929,-13.51917319442233,-22.795033586609183
2024-02-01,-3.1598103641026665,-0.02508790560473706,-10.32517474783563,-14.388268054531771,-23.506733438224835
2024-02-02,-5.751501559422945,-3.6949750124640857,-13.513656437507947,-17.440814743894084,-26.5108343725888
2024-02-05,-10.508081061466756,-9.403037473581122,-19.60831933867617,-21.676972978926578,-31.530980324199987
2024-02-06,-7.479384474885242,-7.221978695070774,-18.5062778799419,-18.979574432618108,-30.280764146124394
2024-02-07,-6.17673757733016,-6.733191358016388,-19.403534674821522,-18.237596609238604,-30.947738818359085
2024-02-08,-3.023103169148167,-1.9783732577963509,-15.187422033910325,-14.578006701268508,-26.846343389730798
2024-02-19,-1.347707354071881,0.1802397520723531,-12.758917229180744,-12.592454075550963,-24.256901525915886
2024-02-20,-0.9098237387421992,0.9893369609989211,-11.796795305545793,-11.560494053933345,-23.11011652485734
2024-02-21,0.03059777220126847,2.1424796474807772,-10.38124412420568,-10.390444917735998,-21.726482385205337
2024-02-22,1.3184425963498114,3.4681577072598113,-8.92382870878513,-8.696376278905804,-19.595140276584864
2024-02-23,2.2713959220766355,5.088828424038971,-7.065261676648338,-6.946074806824932,-17.401781492443835
2024-02-26,2.2588571749953434,5.741134955368854,-6.496421419762299,-6.425449727109756,-15.731409519311034
2024-02-27,3.9292359769004026,7.792403927957592,-4.456667985769269,-4.256753417679415,-13.376775811701503
2024-02-28,0.966690884126753,3.1405808706468585,-8.873625561468856,-8.497918939324567,-18.414154125406746
2024-02-29,3.486569325588107,6.103289451665961,-6.520669346915097,-5.653445215311958,-15.147089720281592
2024-03-01,3.974735338822266,6.850484447272764,-6.191516104132377,-4.711170792719233,-14.05358268935416
2024-03-04,4.04993831536653,6.719713287630968,-6.045921149247235,-4.478734963696029,-13.51409817896333
2024-03-05,3.3273379707595474,5.3465083347300935,-7.419943347767322,-5.419105144635616,-14.549731718372627
2024-03-06,4.047919761629681,6.086112308370528,-6.521157559115354,-5.004593817028535,-14.193699360833111
2024-03-07,3.961289649436006,5.879283224463894,-6.565615512337475,-5.759569807667697,-15.16061570392625
