,Date,1st Ret,2nd Ret,3rd Ret,4th Ret,5th Ret
47,2023-03-16,-0.015820781250000002,-0.013421607142857143,-0.016643433035714285,-0.0139534375,-0.01386541517857143
48,2023-03-17,0.00861102232142857,0.010343852678571427,0.0023405714285714284,0.00265484375,0.008250964285714287
49,2023-03-20,-0.005184424107142857,-0.002808486607142857,-0.0014994151785714287,-0.0055080669642857145,-0.004264125
50,2023-03-21,0.006725357142857143,0.009586308035714286,0.016252325892857144,0.01829084375,0.012625232142857143
51,2023-03-22,0.006371736607142857,0.005432370535714286,0.00343090625,0.0014050312500000002,0.004472839285714286
52,2023-03-23,-0.0029293482142857146,0.0020663035714285714,1.4508928571427714e-06,0.0018700044642857142,-0.00044978125000000004
53,2023-03-24,-0.0016884196428571428,-0.002484410714285714,-0.002233544642857143,-0.0026632455357142857,-0.003417616071428571
54,2023-03-27,-0.007290790178571429,-0.002769504464285714,-0.0007596607142857143,-0.0004726026785714287,-0.0027710491071428573
55,2023-03-28,-0.005866107142857143,-0.002414205357142857,-0.0035403214285714287,-0.006377366071428572,-0.004459696428571428
56,2023-03-29,-0.008371107142857144,-0.007898647321428571,-0.0038411785714285713,0.001718138392857143,-0.0027115625
57,2023-03-30,-0.0030269955357142856,-0.0027428660714285714,0.0014462142857142857,0.002866401785714286,-0.0004898482142857143
58,2023-03-31,0.009258790178571428,0.007454334821428571,0.007680700892857143,0.00631415625,0.011087133928571429
59,2023-04-03,0.007610683035714286,0.007918513392857143,0.009014241071428572,0.006057808035714285,0.00997578125
60,2023-04-04,-0.0010744017857142857,-0.005390522321428571,-0.005520232142857143,-0.006922339285714286,-0.005907575892857142
61,2023-04-06,-0.0047523750000000005,-0.006483160714285715,-0.0010876875,-0.0034791383928571428,0.003486924107142857
62,2023-04-07,0.005168607142857142,0.006132584821428572,0.00870790625,0.006381522321428572,0.010459607142857142
63,2023-04-10,-0.008767901785714285,-0.006677303571428572,-0.0086531875,-0.010158410714285715,-0.009896535714285714
64,2023-04-11,0.004857468750000001,0.003957901785714286,2.3977678571428598e-05,0.0009853839285714286,0.00012762053571428579
65,2023-04-12,0.009505428571428571,0.007295232142857142,0.004929040178571429,0.0036700580357142856,0.0039056830357142858
66,2023-04-13,0.0017938392857142858,0.0007855758928571428,-0.003086620535714286,-0.0014467901785714286,-0.007284584821428572
67,2023-04-14,0.0031561830357142856,0.0027914151785714283,0.0035790982142857143,0.0018388392857142857,0.0034097544642857146
68,2023-04-17,0.008334455357142858,0.007798745535714286,0.006256455357142857,0.005503575892857143,0.001938388392857143
69,2023-04-18,-0.0035226517857142856,-0.002783892857142857,-0.0026199107142857144,-0.001906299107142857,-0.0022459866071428574
70,2023-04-19,-0.004306758928571428,-0.005253857142857143,-0.005291089285714285,-0.005578919642857143,-0.004733200892857143
71,2023-04-20,-0.002418941964285714,-0.002173441964285714,-0.005604794642857143,-0.007959459821428571,-0.00011279017857142854
72,2023-04-21,-0.019067267857142856,-0.01687694642857143,-0.02326829910714286,-0.023042084821428572,-0.026413683035714286
73,2023-04-24,-0.00094134375,0.00022842410714285724,-0.007832651785714285,-0.0069736383928571425,-0.008721665178571428
74,2023-04-25,-0.0088359375,-0.011813223214285714,-0.017410379464285714,-0.016412276785714285,-0.015196375
75,2023-04-26,0.006878504464285715,0.013253013392857144,0.009530241071428571,0.012140218749999999,0.004771263392857142
76,2023-04-27,0.004118517857142857,0.008098348214285714,0.007044214285714286,0.0075973794642857145,0.0014655937500000005
77,2023-04-28,0.019811343749999998,0.018263665178571427,0.017365535714285712,0.011526857142857143,0.012869566964285714
78,2023-05-04,0.017532196428571428,0.019337758928571428,0.008321964285714285,0.0016408080357142858,-0.0009646741071428572
79,2023-05-05,0.0016716562500000002,-0.0013784642857142856,-0.007137535714285714,-0.011781267857142856,-0.007072116071428572
80,2023-05-08,0.010577611607142856,0.008779017857142857,0.010010325892857141,0.005074955357142857,0.007455785714285714
81,2023-05-09,-0.0031977901785714283,-0.007638732142857143,-0.0136813125,-0.011024870535714286,-0.01559310267857143
82,2023-05-10,-0.002225370535714286,-0.0006677499999999999,0.0001778214285714285,0.005617,0.004795982142857143
83,2023-05-11,0.0022525223214285716,0.005559424107142857,0.004986973214285715,0.0026026160714285713,0.0009206250000000001
84,2023-05-12,-0.009559839285714286,-0.007159540178571428,-0.009779776785714286,-0.00873790625,-0.012236308035714285
85,2023-05-15,0.002174294642857143,0.00530009375,0.010233308035714286,0.010982758928571429,0.009309669642857144
86,2023-05-16,-0.01129017857142857,-0.009683745535714286,-0.008591205357142858,-0.005875,-0.011027598214285714
87,2023-05-17,0.005106950892857143,0.0031194062500000002,0.006156330357142858,0.002796772321428571,0.004809370535714286
88,2023-05-18,1.271875000000008e-05,0.0006672008928571429,0.0025671517857142855,0.00242040625,0.005059580357142857
89,2023-05-19,-0.010566705357142856,-0.007679781250000001,-0.0014251607142857143,0.0024957544642857142,0.005761191964285714
90,2023-05-22,-0.0019518705357142855,0.0012401830357142859,0.004450982142857143,0.008024504464285714,0.005667245535714286
91,2023-05-23,-0.013407812500000001,-0.012574303571428571,-0.010994165178571427,-0.007431642857142857,-0.011312540178571428
92,2023-05-24,-0.010232696428571428,-0.007548321428571428,-0.004964107142857143,-0.005766299107142858,-0.0026774330357142856
93,2023-05-25,-0.0022645625,-0.00034752232142857143,-0.002823776785714286,-0.0025537098214285714,-0.002475415178571429
94,2023-05-26,0.004523151785714286,0.005295285714285715,0.0041675401785714284,0.006091705357142857,0.006784035714285715
95,2023-05-29,-0.0037533035714285715,-0.0018937098214285714,-0.0022322410714285712,-0.0032849017857142855,-0.003893111607142857
96,2023-05-30,0.006047540178571428,0.0044390625,0.002118857142857143,0.0010006607142857141,0.004506308035714286
97,2023-05-31,-0.0033964374999999997,-0.0070727232142857146,-0.004306875,-0.001048986607142857,-0.0027425892857142857
98,2023-06-01,0.00120246875,0.0027068482142857146,0.0008402232142857142,-0.00015228571428571426,0.003410763392857143
99,2023-06-02,0.009858491071428572,0.005288361607142857,0.0071551875,0.00782139732142857,0.009902629464285715
100,2023-06-05,0.003998629464285714,0.0032923928571428574,0.006036200892857143,0.0021925848214285715,0.0014948303571428573
101,2023-06-06,-0.013674053571428571,-0.015719950892857142,-0.019761062500000003,-0.017170348214285713,-0.018706642857142856
102,2023-06-07,0.00822603125,0.006610504464285715,0.0031578348214285714,0.001227607142857143,0.0012197767857142856
103,2023-06-08,0.006602910714285715,0.00019554464285714284,-0.0021270089285714286,-0.005787035714285714,-0.0064080625
104,2023-06-09,0.0006776696428571429,0.0036336830357142857,0.005028888392857143,0.004090508928571429,0.006649040178571429
105,2023-06-12,-0.00174909375,0.002640227678571429,0.006053888392857143,0.012087031250000001,0.0106699375
106,2023-06-13,-0.001804736607142857,0.004233611607142857,0.003152361607142857,0.0017085937499999998,0.004312098214285714
107,2023-06-14,0.0013472723214285715,-0.0017003169642857143,0.0007197410714285715,0.0031693437500000003,0.003941366071428571
108,2023-06-15,-0.00020221428571428568,0.002649214285714286,0.004455084821428572,0.006045517857142857,0.01141286607142857
109,2023-06-16,0.004561401785714286,0.0034160937500000003,0.006344580357142858,0.004823147321428571,0.00783565625
110,2023-06-19,-0.010401325892857142,-0.007768995535714286,-0.00141746875,-0.0009112767857142856,0.0032120714285714287
111,2023-06-20,-0.011805625,-0.007789053571428571,-0.0050795758928571435,-0.0031371339285714284,0.002872665178571429
112,2023-06-21,-0.0067025625,-0.009537232142857144,-0.012431575892857144,-0.014403995535714285,-0.020903696428571428
113,2023-06-26,-0.013608392857142857,-0.012061299107142858,-0.014188915178571428,-0.014666499999999999,-0.023508308035714288
114,2023-06-27,0.022974799107142858,0.01943804017857143,0.017666267857142856,0.017468053571428572,0.012026383928571428
115,2023-06-28,0.0017387455357142857,0.0043861964285714285,0.0018268392857142856,-0.0010463348214285715,-0.003925535714285714
116,2023-06-29,0.0015776294642857144,0.004539857142857143,0.005906040178571429,0.007073950892857143,0.007653830357142857
117,2023-06-30,0.009678825892857143,0.007299553571428571,0.01045682142857143,0.011996214285714287,0.012115174107142856
118,2023-07-03,0.010994116071428571,0.008532397321428572,0.007583982142857143,0.005171821428571428,-0.0005278392857142857
119,2023-07-04,-0.0019606517857142856,0.00111175,0.004598196428571428,0.006054982142857143,0.006437549107142857
120,2023-07-05,-0.001546941964285714,-0.0021480982142857144,-0.0052221651785714284,-0.0064530312499999996,-0.011514763392857143
121,2023-07-06,-0.00197259375,-0.0024224196428571433,-0.004363066964285714,-0.004676660714285714,-0.0012045267857142858
122,2023-07-07,0.00177865625,0.001507107142857143,-0.0015896919642857143,-0.004723808035714286,-0.011106544642857142
123,2023-07-10,0.002920375,0.00190490625,0.002922919642857143,0.003896174107142857,-0.0018850223214285716
124,2023-07-11,0.004164455357142857,0.004822214285714286,0.0043592901785714285,0.008840285714285714,0.009289160714285715
125,2023-07-12,-0.010787973214285715,-0.008989973214285714,-0.009226839285714286,-0.007261433035714285,-0.016306214285714285
126,2023-07-13,0.008450776785714285,0.00835053125,0.009362223214285715,0.007312691964285714,0.011041580357142857
127,2023-07-14,-0.0011662410714285713,0.00030567410714285717,-0.0019016696428571429,-0.00402184375,0.0005656383928571429
128,2023-07-17,-0.0016915758928571429,-0.0003069821428571428,-0.003555660714285714,-0.00215171875,-0.004219950892857143
129,2023-07-18,0.004016852678571429,0.0030488482142857144,0.0013784374999999999,4.678571428571463e-06,-0.0042011875
130,2023-07-19,0.005040580357142857,0.002835223214285714,-4.385714285714286e-05,-0.001767,-0.0030971830357142856
131,2023-07-20,-0.005692897321428572,-0.008412160714285714,-0.0087995,-0.008631982142857143,-0.013014348214285714
132,2023-07-21,0.004064857142857143,0.0010064241071428572,0.0010503348214285714,-0.0006527276785714286,-0.004989669642857143
133,2023-07-24,0.0023438973214285714,0.0009905669642857142,-2.392857142857206e-06,-0.0006012589285714285,-0.0006548660714285718
134,2023-07-25,0.01881261160714286,0.01769664285714286,0.016593781250000002,0.016668991071428572,0.018054799107142857
135,2023-07-26,0.004505879464285714,0.001879455357142857,-0.0022492410714285713,-0.003738013392857143,-0.009802254464285714
136,2023-07-27,-0.00028767857142857143,-0.0021312276785714285,-0.005539995535714285,-0.005976250000000001,-0.009525316964285714
137,2023-07-28,0.015334482142857143,0.013020995535714286,0.011943504464285715,0.007244205357142858,0.004884120535714285
138,2023-07-31,0.016571754464285715,0.01192244642857143,0.008289383928571429,0.006271276785714285,0.006601205357142857
139,2023-08-01,0.003214799107142857,0.0012078616071428572,-0.0020000580357142856,-0.004735870535714286,-0.0014931071428571428
140,2023-08-02,0.0001468348214285715,-0.003353946428571429,-0.005330058035714285,-0.0034745669642857143,0.00027828571428571426
141,2023-08-03,0.0007465892857142856,0.002013263392857143,0.0005386651785714286,0.002488491071428571,-0.0015061116071428571
142,2023-08-04,-0.0033224598214285713,-0.0006520133928571428,-0.0017440535714285715,-0.0011921741071428571,0.005570834821428572
143,2023-08-07,-0.010381544642857144,-0.008402035714285714,-0.007179508928571428,-0.006385272321428571,-0.00531028125
144,2023-08-08,-0.004855633928571428,-0.002664946428571429,0.00024874107142857147,-0.0008043928571428571,-0.002905495535714286
145,2023-08-09,-0.007868276785714286,-0.007224870535714286,-0.008296080357142858,-0.005518571428571428,-0.01290595982142857
146,2023-08-10,0.005306334821428572,0.004999629464285714,0.00497646875,0.0010546874999999999,0.0009082857142857141
147,2023-08-11,-0.018653191964285717,-0.018573602678571426,-0.018364200892857143,-0.015607397321428572,-0.016440142857142858
148,2023-08-14,0.0026312723214285713,0.00024556249999999996,0.002777611607142857,-0.00037807589285714284,0.007850375
149,2023-08-15,-0.0008105491071428571,-0.0007981964285714286,-0.0038373125,-0.007432330357142857,-0.009394763392857141
150,2023-08-16,-0.0019243973214285713,-0.0042000758928571425,-0.008122419642857143,-0.01053036607142857,-0.012390191964285714
151,2023-08-17,0.00769228125,0.008096080357142857,0.010186424107142858,0.011373504464285714,0.018983165178571428
152,2023-08-18,-0.013084937500000001,-0.012768098214285714,-0.014961348214285713,-0.015101660714285715,-0.016444754464285716
153,2023-08-21,-0.0077125758928571425,-0.008896294642857143,-0.009148928571428572,-0.009588258928571429,-0.009816214285714286
154,2023-08-22,0.0008769062500000001,0.0015989642857142856,0.0028342678571428572,0.0028679776785714285,0.009397267857142858
155,2023-08-23,-0.012426705357142857,-0.010201334821428572,-0.014164482142857144,-0.01664127232142857,-0.017499816964285715
156,2023-08-24,-0.008323544642857143,-0.002448325892857143,0.0015585535714285716,0.004465348214285714,0.004200044642857143
157,2023-08-25,-0.0026526919642857146,-0.007790410714285714,-0.013201522321428572,-0.017099933035714287,-0.023542004464285716
158,2023-08-28,0.022925642857142856,0.016618330357142858,0.010060388392857143,0.005736571428571429,0.006779116071428571
159,2023-08-29,0.011553816964285715,0.017261553571428574,0.02309374107142857,0.032138629464285716,0.039875022321428574
160,2023-08-30,-0.012608995535714287,-0.005225816964285714,0.0018756919642857143,0.007555178571428572,0.013551767857142858
161,2023-08-31,-0.01214634375,-0.008517236607142858,-0.005903290178571428,-0.0047890357142857136,-0.0038397767857142853
162,2023-09-01,0.005352946428571428,0.006752419642857143,0.008329017857142856,0.002110142857142857,-0.00031840625
163,2023-09-04,0.01993669642857143,0.015607803571428571,0.017074611607142857,0.010183901785714286,0.01324979017857143
164,2023-09-05,-0.012806808035714285,-0.006825232142857143,-0.00622540625,-0.0032355982142857143,-0.007700647321428571
165,2023-09-06,0.0002353526785714286,0.0029897901785714285,-0.0005194285714285714,0.0030357767857142857,0.005403549107142858
166,2023-09-07,-0.011761589285714287,-0.014155276785714285,-0.012664892857142857,-0.014819714285714285,-0.019416116071428572
167,2023-09-08,-0.0031490357142857145,2.9674107142857175e-05,-0.0007489687499999999,-0.0007528124999999999,0.0019996160714285715
168,2023-09-11,0.008388133928571429,0.010613370535714286,0.009748830357142857,0.01142522767857143,0.012470624999999999
169,2023-09-12,0.00033662499999999996,-0.0017389464285714285,-0.001697075892857143,-0.0004467678571428572,-0.00030847767857142847
170,2023-09-13,-0.003746200892857143,-0.005651977678571429,-0.007784348214285715,-0.010666004464285714,-0.012762209821428571
171,2023-09-14,-0.0009797857142857143,0.0005697857142857144,-0.002887625,-0.008466513392857143,-0.011116839285714285
172,2023-09-15,0.0058302276785714285,0.003446736607142857,0.0025959196428571433,0.00100003125,0.0026258794642857143
173,2023-09-18,0.002038625,0.0051286874999999996,0.007276549107142857,0.008531415178571429,0.010198236607142858
174,2023-09-19,0.00010054910714285714,-0.0031957812500000003,-0.006359071428571428,-0.008493178571428572,-0.010706486607142856
175,2023-09-20,-0.006294330357142857,-0.004708165178571429,-0.007753370535714286,-0.006181995535714286,-0.00879736607142857
176,2023-09-21,-0.004942575892857143,-0.0075359375,-0.007169745535714285,-0.010005714285714286,-0.009137236607142857
177,2023-09-22,0.00931786607142857,0.010048473214285715,0.012824236607142856,0.015277232142857143,0.023546723214285716
178,2023-09-25,-0.008761959821428572,-0.005477611607142857,-0.00398209375,-0.0016793169642857141,-0.003180830357142857
179,2023-09-26,-0.005694133928571428,-0.005397718750000001,-0.0036346651785714285,-0.003372419642857143,-0.003706848214285714
180,2023-09-27,0.0006579285714285715,0.0009159508928571427,0.0033396473214285715,0.00926269642857143,0.0030267410714285713
181,2023-09-28,0.006762491071428572,0.007582709821428572,0.0051499107142857145,0.0037965892857142855,0.011665651785714286
182,2023-10-09,-0.009210950892857143,-0.010251308035714285,-0.006704566964285715,-0.007014232142857143,-0.004157424107142858
183,2023-10-10,-0.0068386428571428565,-0.0069573794642857146,-0.006316102678571428,-0.005247040178571429,-0.005980821428571428
184,2023-10-11,-0.003996558035714286,-0.003031008928571429,-0.0013901517857142858,0.0013152857142857144,0.0057937366071428575
185,2023-10-12,0.008896392857142858,0.009405620535714285,0.007415053571428571,0.004669955357142858,0.006084714285714285
186,2023-10-13,-0.009371419642857143,-0.008402879464285714,-0.0074528303571428575,-0.0049745625,-0.004845290178571429
187,2023-10-16,1.2803571428571381e-05,0.0006183571428571428,-0.0029679955357142856,-0.0025949866071428573,-0.005283638392857143
188,2023-10-17,-0.00011928124999999993,-0.0006827053571428571,-0.0019357544642857143,-0.0010995401785714285,0.0006387366071428571
189,2023-10-18,-0.0139075625,-0.01576025,-0.01337679017857143,-0.016312674107142856,-0.015164549107142858
190,2023-10-19,-0.007980736607142857,-0.009602714285714286,-0.010507290178571427,-0.009358906250000002,-0.012995200892857144
191,2023-10-20,-0.0027770223214285713,-0.0018055401785714285,-0.006800946428571429,-0.008634209821428571,-0.012924566964285716
192,2023-10-23,-0.022960129464285713,-0.023100241071428572,-0.020933263392857143,-0.020096236607142857,-0.021876959821428572
193,2023-10-24,0.023045450892857144,0.022699223214285715,0.0186458125,0.019730107142857143,0.01832338392857143
194,2023-10-25,0.01589509375,0.015470723214285715,0.01050578125,0.011939022321428572,0.012847669642857143
195,2023-10-26,0.002229986607142857,0.0020861205357142853,0.0057645625,0.0015563214285714284,0.0011271249999999999
196,2023-10-27,0.011103504464285712,0.011641571428571428,0.013914700892857143,0.01720086607142857,0.020456982142857145
197,2023-10-30,0.0018634285714285714,0.004547870535714286,0.003991459821428571,0.01036925,0.016634683035714286
198,2023-10-31,-0.00024531249999999987,-0.0030486249999999997,-0.0014710491071428572,-0.005522053571428571,-0.007156080357142857
199,2023-11-01,0.003127165178571429,0.004407428571428572,0.0015317723214285715,0.0017489955357142856,7.74553571428571e-05
200,2023-11-02,-0.004048977678571429,-0.003990191964285714,-0.008479794642857143,-0.009136575892857143,-0.013496633928571427
201,2023-11-03,0.0021339285714285713,0.005703441964285715,0.009160825892857143,0.010973602678571429,0.014928227678571429
202,2023-11-06,0.012433441964285714,0.014170589285714285,0.01364541517857143,0.018170004464285714,0.021245089285714284
203,2023-11-07,0.00170221875,0.0031384241071428574,0.0021057723214285714,0.003499178571428571,0.003178754464285714
204,2023-11-08,0.001186388392857143,-0.0020942410714285715,-0.0017216964285714286,0.00164765625,0.003115928571428571
205,2023-11-09,-0.005700964285714286,-0.0034864285714285713,-0.0020785223214285714,-0.005505602678571428,-0.0021819464285714285
206,2023-11-10,-0.002998995535714286,0.0007071294642857143,-0.00256778125,-0.0017513482142857142,-0.0036438080357142854
207,2023-11-13,0.010579879464285713,0.00744425,0.007965517857142857,0.007106763392857143,0.006957375
208,2023-11-14,0.001917544642857143,0.0010557455357142857,0.0024315580357142856,0.0036679642857142857,0.006599790178571429
209,2023-11-15,0.003557424107142857,0.004444772321428572,0.005884415178571428,0.006466575892857143,0.007225125
210,2023-11-16,-0.004944339285714285,-0.004868888392857143,-0.005993919642857143,-0.005040370535714286,-0.008544102678571428
211,2023-11-17,0.005501870535714285,0.006717196428571429,0.007083633928571429,0.006825825892857143,0.0066604375
212,2023-11-20,0.004403553571428571,0.007346040178571428,0.007747308035714286,0.010078330357142857,0.0117713125
213,2023-11-21,0.003609517857142857,0.0007556160714285714,-0.0020918258928571427,-0.001574674107142857,-0.0072656249999999995
214,2023-11-22,-0.003991379464285715,-0.005457669642857143,-0.008234178571428571,-0.007358691964285714,-0.011392214285714285
215,2023-11-23,0.008984647321428571,0.010824638392857144,0.010112375000000002,0.008057441964285714,0.007408553571428571
216,2023-11-24,-0.006164285714285714,-0.005186352678571428,-0.007762441964285715,-0.008357776785714286,-0.012958366071428572
217,2023-11-27,-0.0017522053571428571,-0.0026649017857142856,-0.0020288392857142857,-0.0031510312499999998,-0.0011530044642857145
218,2023-11-28,0.0036293973214285716,0.0073904151785714285,0.006283200892857143,0.005582553571428571,0.0037338124999999997
219,2023-11-29,-0.00729909375,-0.004513410714285715,-0.005364736607142857,-0.003929558035714286,-0.00605303125
220,2023-11-30,-0.0020344285714285716,-0.0012397410714285715,-0.003267330357142857,-0.002467879464285714,-0.0018441294642857142
221,2023-12-01,0.008395218749999999,0.005206397321428572,0.0030876919642857143,0.005254084821428571,0.004904763392857143
222,2023-12-04,0.003512290178571429,0.0033867321428571427,-0.0003038214285714285,0.0022366875,-0.0029111607142857142
223,2023-12-05,-0.012639691964285715,-0.011019656249999999,-0.014832022321428573,-0.016472875,-0.018615035714285716
224,2023-12-06,0.007520348214285715,0.005472116071428571,0.0031278973214285714,0.0028232857142857144,0.0006335133928571429
225,2023-12-07,0.00019075,-0.0005797678571428574,-0.002773982142857143,-0.0008729642857142857,-0.0008601160714285715
226,2023-12-08,-0.014780303571428571,-0.013698459821428572,-0.0067798303571428575,-0.01052,-0.0014968750000000002
227,2023-12-11,0.012155933035714286,0.010235852678571428,0.008812558035714286,0.012494325892857141,0.012926696428571428
228,2023-12-12,0.012220205357142857,0.006032455357142857,0.004397294642857143,0.004388633928571428,0.0009991875
229,2023-12-13,-0.0021020267857142856,-0.0022804151785714285,-0.0069293258928571425,-0.007046392857142857,-0.008274491071428572
230,2023-12-14,0.0013184732142857143,0.0020017499999999996,-0.0005375267857142857,-0.001456607142857143,-0.0029377142857142857
231,2023-12-15,-0.002177549107142857,-0.0028104598214285714,-0.0059590446428571435,-0.003239107142857143,-0.005779857142857143
232,2023-12-18,-0.0125995,-0.009925928571428572,-0.011195607142857143,-0.010159388392857143,-0.009730196428571428
233,2023-12-19,-0.005649290178571429,-0.004491008928571428,-0.0016412053571428571,4.258928571428517e-06,0.0019003214285714285
234,2023-12-20,-0.01036155357142857,-0.009635285714285713,-0.011335093749999999,-0.0145513125,-0.01425475892857143
235,2023-12-21,0.00448090625,0.0056191205357142854,0.007116383928571429,0.0067160982142857135,0.006740285714285714
236,2023-12-22,-0.014073683035714286,-0.010500017857142857,-0.006703147321428572,-0.010035379464285715,-0.01250024107142857
237,2023-12-25,-0.006623803571428571,-0.0062721875,-0.0017004598214285713,-0.0011327991071428572,-0.0012685
238,2023-12-26,-0.009660084821428572,-0.00948196875,-0.011526642857142857,-0.012055084821428572,-0.013037098214285715
239,2023-12-27,0.004963401785714285,0.006094816964285715,0.006778098214285715,0.006421174107142857,0.008212508928571428
240,2023-12-28,0.012356147321428573,0.011050897321428572,0.016417839285714286,0.017685129464285715,0.018042486607142857
241,2023-12-29,0.008655598214285715,0.007816450892857143,0.012062732142857144,0.013315138392857143,0.015227915178571428
242,2024-01-02,0.008067321428571429,0.007167017857142857,0.009935629464285714,-0.0004861964285714284,-0.003200379464285714
243,2024-01-03,0.0039659375,0.0018714107142857143,0.003345044642857143,-0.0009046830357142857,-0.010881946428571428
