Date,10_MinVolatility_CumRet(%),10_MaxSharpeRatio_CumRet(%),10_Equal_Weighted_CumRet(%)
2023-09-26,14.794681544469167,21.57159353273006,22.59254723156885
2023-09-27,13.119127821841325,19.55654436992653,21.84490432302242
2023-09-28,13.966507169110386,20.899881702466704,22.73563931158542
2023-10-09,13.14802815926317,19.04387566986827,20.907798803137645
2023-10-10,11.091152008377492,17.726628987032058,19.323410916841468
2023-10-11,10.415310975154668,16.94029402456927,18.61134846219521
2023-10-12,11.566510341257242,18.38175898844481,19.871285650100013
2023-10-13,10.455785221289716,16.610705428625995,18.437816867781855
2023-10-16,10.982291127480902,17.944630897640714,18.801468340692672
2023-10-17,10.750425553524877,17.536008465608166,18.588231585167982
2023-10-18,8.873710122041455,15.650110692516407,16.551585437101156
2023-10-19,7.511014549899642,14.27021760047895,15.63163211808758
2023-10-20,7.433418241676182,13.91626500579559,16.064360374963105
2023-10-23,5.1862472382652625,11.458902093235013,13.49188667874035
2023-10-24,6.964913564891884,14.260982079617058,15.806167835138552
2023-10-25,8.931616518006336,19.048256943801167,18.616343465059582
2023-10-26,9.271636376341853,20.578770873787057,18.482401890018842
2023-10-27,10.245278645591483,22.42973138002007,19.636657449231375
2023-10-30,9.808370984258442,21.94957022676054,19.93900320993709
2023-10-31,12.2575906343924,20.24399340931837,20.418291460664317
2023-11-01,12.68948735591595,18.428246925582293,19.9054179155042
2023-11-02,12.405709796698861,18.050833907302042,19.515017865313112
2023-11-03,11.123714099060567,17.332248622119728,18.54205805637339
2023-11-06,11.540742917721246,17.96821536435449,19.741146536231025
2023-11-07,11.379408861931584,17.67350666162497,19.273760918956164
2023-11-08,10.857993721026006,16.532940241685523,18.72941932887422
2023-11-09,11.106497876131606,16.25967026456252,18.725952429829817
2023-11-10,11.209165106394137,16.360693429224504,18.27554178409678
2023-11-13,12.246347531280467,18.47047211819246,19.852840754221134
2023-11-14,11.999240871637816,18.078003219160756,20.061228888440507
2023-11-15,12.531166237723879,18.66286540860267,20.62795390716259
2023-11-16,11.658866406665558,17.90176416770477,19.34266305828176
2023-11-17,11.71763746418446,18.26879543758593,19.325334503605717
2023-11-20,12.31381330281307,18.71270389196451,19.789617447625794
2023-11-21,12.325225853202015,20.51411620117061,21.044305879733983
2023-11-22,11.879618090116972,21.027796750196835,20.978966163420097
2023-11-23,12.69017764232041,20.99077665542155,22.37055091750808
2023-11-24,12.59436049220315,20.54640073997913,22.09150935025088
2023-11-27,12.33907422353635,21.11624753143242,20.72347398798131
2023-11-28,12.463283895458899,20.920433633130298,20.552058727265777
2023-11-29,11.44737153493005,19.982238436915246,19.1537874532941
2023-11-30,11.292960791674279,19.913005489925496,19.143051697044555
2023-12-01,13.208207025332275,21.571403183972528,20.714238776994186
2023-12-04,13.866074051284304,23.820639392885457,21.43131756960115
2023-12-05,12.295869404473603,21.921244606865663,19.704952813977638
2023-12-06,12.886054979342765,22.679438432688602,20.6911540382309
2023-12-07,12.61313535281725,21.23207972554171,20.513689765333076
2023-12-08,12.020276597305134,19.43787213875381,18.910231020267364
2023-12-11,13.125293391078063,21.30662186416781,19.846006974304476
2023-12-12,13.41737589077292,22.677938214330307,21.047211517607224
2023-12-13,12.944737213919932,21.823065806077224,20.556401389066803
2023-12-14,13.573074632972727,22.378406599771793,20.642249602495944
2023-12-15,12.97376842317286,22.44244330362619,20.927845999979922
2023-12-18,12.456519462909487,21.74528563996361,19.559099989459973
2023-12-19,11.815949945458627,21.02907496692472,18.48391695916476
2023-12-20,10.74833294999673,19.595681419840673,17.07030904270834
2023-12-21,11.301631284937708,20.04170690158016,17.815356196487066
2023-12-22,11.14980242817467,19.133109244301227,17.088364759541008
2023-12-25,10.213559465200305,18.053426771113212,15.935091202005447
2023-12-26,10.242239429950084,20.69431329816669,16.529733878289644
2023-12-27,9.8672991643582,20.05257677849992,16.160066603507552
2023-12-28,10.424899190844616,20.800208867964653,17.789258001648367
2023-12-29,9.983882031673176,20.137531512413908,17.27034920444792
2024-01-02,11.50383273296216,20.955032117942586,18.066333426708027
2024-01-03,12.823684028911075,22.848361629864968,19.057618362158667
2024-01-04,13.411836003835532,24.454434869581434,19.33902294891947
2024-01-05,12.261587717649602,23.20200195752047,18.982091865181538
2024-01-08,11.14760920739737,22.789033656764346,17.635559633334097
2024-01-09,11.912507550425211,22.951177649772635,17.893087400483388
2024-01-10,11.719045426422326,22.616459530633204,17.498770391054986
2024-01-11,11.188976341725997,20.778087344610753,17.395618220528707
2024-01-12,11.80253214818141,22.2290752630264,17.856090793436906
2024-01-15,12.021062715567265,22.62481219663868,18.595460979029532
2024-01-16,12.038607088520115,23.46210408506968,18.393753818996395
2024-01-17,10.09542729836661,22.062744768247168,16.246162160972098
2024-01-18,8.966027421904332,21.686558010247992,15.29893030860341
2024-01-19,8.373043840351757,21.338611039135923,14.783428791193653
2024-01-22,4.847167767364224,20.801448366395945,11.19614820455399
2024-01-23,5.833964090604238,20.9035221787502,11.973731749333627
2024-01-24,8.355270454721575,23.277452078228066,15.385246631913741
2024-01-25,11.600131458874085,25.087912029838,21.15233972087276
2024-01-26,13.659559791889864,27.115011240365085,25.162906198822643
2024-01-29,13.343507854986347,28.42183194350969,24.837082121405896
2024-01-30,12.009474192242253,27.42893098913377,22.300941895860248
2024-01-31,10.388524044813007,27.552700477791436,19.941316443298284
2024-02-01,8.731841712522392,27.290867722094593,17.045285381248277
2024-02-02,7.88925483731755,28.692478429465584,15.934572441094375
2024-02-05,4.930524329072261,30.713014694566844,11.619499248294108
2024-02-06,7.515636349921029,32.70654002739468,12.101617351397254
2024-02-07,7.452370470977732,30.391679376530334,12.010501156814035
2024-02-08,9.217835321118283,28.722661780145863,13.456142287894224
2024-02-19,11.982081164209578,32.847004615075946,17.150138133417304
2024-02-20,13.205702432172828,35.08764733194975,17.63037169466759
2024-02-21,14.283369759144083,36.12483320381872,20.645096964755894
2024-02-22,14.776428024334919,36.89241684683688,22.173996085061166
2024-02-23,16.12049488071485,38.871454855611745,23.168761195984942
2024-02-26,13.829289871743589,35.05526039208809,21.470867506022163
2024-02-27,14.767283166078027,35.7788757566444,22.93242927802812
2024-02-28,13.0453432412867,35.46263139192207,21.097490665652586
2024-02-29,15.242971539391782,36.61867249330333,22.962234595165775
2024-03-01,14.967408491291877,37.960020642032056,22.06796715162551
2024-03-04,15.630437300839395,38.17999889868542,22.11056887216141
2024-03-05,15.967956183099652,41.10515248611621,22.003636647000047
2024-03-06,15.377025904181352,38.729548019795935,22.012677116475587
2024-03-07,15.416864674719966,39.27311534389011,22.339829707628024
2024-03-08,16.385047219097395,39.17607595343531,22.834021449731967
2024-03-11,15.558677206644234,38.2410027470329,23.281456656264776
2024-03-12,13.911352814438803,35.091711223252254,22.025465175850755
2024-03-13,13.367757011697323,34.46249927570966,21.19089641187355
2024-03-14,14.52398402499977,35.93229693435829,22.416827162707143
2024-03-15,16.318551268439684,36.19282267374757,23.82856249691292
2024-03-18,17.48113550942132,35.782384215410154,25.254064525521123
2024-03-19,15.890969863601768,34.213421952433706,24.084943087239918
2024-03-20,16.804188269012776,35.49355085706052,24.80507005444672
2024-03-21,16.37627610842074,35.731168593868446,24.528814031881208
2024-03-22,16.18357379299693,36.8202773834954,23.743460613307743
2024-03-25,15.806895466670978,37.62608304639821,23.654439567742514
2024-03-26,16.729036798071938,38.42797734705656,24.623655430518454
2024-03-27,15.866049654045655,39.70507567219119,23.757059917751256
2024-03-28,15.606301365546038,36.615738020352275,24.209948878520258
2024-03-29,17.972280320399324,38.76509275431446,25.955260133197022
2024-04-01,19.86691078200158,40.55557874612339,27.877690077557958
2024-04-02,20.561941136761043,40.55557874612339,28.954535317932063
2024-04-03,22.133403790600358,39.66038026508936,28.803297438911212
2024-04-08,21.120478352913462,36.97457149221142,26.006076228430363
2024-04-09,24.779325452045732,36.97457149221142,28.415980238121975
2024-04-10,20.612174592144573,32.49824249584594,25.082288549542287
2024-04-11,21.685012999218923,32.49824249584594,25.900789521123933
2024-04-12,21.186936150142177,28.917212495910725,24.215129030383498
2024-04-15,18.690228356990346,27.126681331555,19.53605691342508
2024-04-16,13.787236543018544,20.859844448634668,12.304448217516528
2024-04-17,16.52688663737223,26.231339375309794,17.260701817586433
2024-04-18,16.701904548993785,24.44087405761042,16.007466340840804
2024-04-19,15.374703557666303,24.44087405761042,15.532682583347658
2024-04-22,13.697332205852941,32.49817177109253,14.237411019100964
2024-04-23,11.979935266512221,31.602881624435277,14.144136173003874
2024-04-24,12.824270130769676,33.39333882893571,15.534057904768916
2024-04-25,13.264618941790385,33.39333882893571,16.110191591322632
2024-04-26,14.94491116441874,36.07908031291753,17.76206806505407
2024-04-29,17.667375444008847,45.031586927624076,24.022382036839996
2024-04-30,15.216486405288343,42.34574696931139,19.907356607572236
2024-05-06,16.979145510857574,44.13631412043835,21.19290735923336
2024-05-07,17.541612657166805,44.13631412043835,21.49025415743926
2024-05-08,15.594065624633146,39.660016749114035,18.86595532640982
2024-05-09,16.432599357860077,40.555237456475844,20.029058699278735
2024-05-10,16.82563659735394,45.92683696634998,22.49534377999627
2024-05-13,14.525829820993774,44.136314676772855,19.656563186032372
2024-05-14,14.888407314787798,44.136314676772855,19.945737202284054
2024-05-15,16.284823570312447,45.926775977687726,22.431264763163504
2024-05-16,17.05751193248073,53.08886214267265,26.04255856425015
2024-05-17,19.22333073914002,62.04149880077616,30.67997940022533
2024-05-20,18.680904881332474,56.66998515702923,27.067788749634005
2024-05-21,17.502596787651846,60.25099100776343,25.82341389440885
2024-05-22,17.775280802747105,61.1463132945238,27.722215033489373
2024-05-23,14.91997537858154,57.5653199204929,24.627825068765507
2024-05-24,14.465876239129539,55.77474762491641,22.473084750021588
2024-05-27,14.150511031221003,54.87951015031602,21.836898311287612
2024-05-28,12.988223465878978,49.50797897928278,19.146605575986243
2024-05-29,13.350765934029507,50.4032327574107,18.808407936058803
2024-05-30,11.764752256881671,45.92693174408464,16.592512319643383
2024-05-31,11.221763757615545,60.25111936408396,17.510748309667967
2024-06-03,7.828813099531029,55.77482484688701,14.032911953769855
2024-06-04,6.7928574350210935,70.9941810092527,14.618026228295822
2024-06-05,4.975880763397256,63.83208973768015,11.069922070175341
2024-06-06,1.165063167289393,34.288576659463786,4.757018695488369
2024-06-07,4.347118660257898,30.70750318568587,8.201921828183888
2024-06-11,2.8964972296752878,28.021725410226406,6.338457510266715
2024-06-12,3.7936921325494977,27.12646948443269,7.452746304979541
2024-06-13,2.4473746316923117,21.754867642837496,5.727248614264924
2024-06-14,3.3199602714317544,24.440658268170836,8.050710629811997
2024-06-17,2.024003680829045,20.85962944518769,5.594231748998557
2024-06-18,2.5239777841993494,22.650164855418108,6.0687933453248855
2024-06-19,1.7757794198289378,21.75494130213842,5.490336573936827
2024-06-20,-0.16889105059908482,18.17388496855994,2.7889189368841327
2024-06-21,-0.5649829289733233,19.964455673603542,2.2776365752001926
2024-06-24,-3.147699126916026,15.48822193905437,-1.6971689872581686
2024-06-25,-2.8472691323851773,19.06928072494054,-0.5894238754248771
2024-06-26,-0.6243404986576717,19.964562646711382,1.7204802714057443
2024-06-27,-2.330528664411269,18.174091549209216,0.4472246757525111
2024-06-28,-2.1389629445027203,19.069378466786002,-0.20582291075442738
2024-07-01,-0.45746641713435565,21.254182492273067,1.3090526974603112
2024-07-02,0.9018882735934985,23.438940352418825,2.3207350286024386
2024-07-03,0.4633594824459131,22.619676105299845,3.248425972739266
2024-07-04,0.7113214403486445,23.712094799721918,0.37223457041666297
2024-07-05,-0.3024318326724562,21.800371798781846,1.9493333061043394
2024-07-08,-0.29677440759308116,22.8927993334451,0.25161183829112144
2024-07-09,0.4944377059469929,23.712125626601143,-0.04156397536879686
2024-07-10,0.5553655413105929,24.25831466124255,-1.228910261843763
2024-07-11,0.5942860932007354,23.165959817055626,1.4075568052098975
2024-07-12,1.9911429442535322,25.623859711164766,1.3359326478383782
2024-07-15,3.585534061009965,28.901009339449857,-0.49189397011047964
2024-07-16,3.0138885245342806,28.627868100659583,-0.8641438439576987
2024-07-17,3.0539837650248813,28.900945064637273,-0.8822757920486368
2024-07-18,3.2085709479608093,28.900945064637273,-1.0208324587189233
2024-07-19,2.9002044396508664,28.627803962045316,-1.4091376309001147
2024-07-22,1.528174005178795,26.716137539561437,-1.3703914219890811
2024-07-23,2.9523861805223373,29.447123735814017,-1.8356766004558378
2024-07-24,3.1047458855707477,30.26639458193796,-3.289529495732446
2024-07-25,2.2544789687935163,28.900942233930117,-3.2799358170584214
2024-07-26,1.0846957609740748,26.17004687176212,-1.3073301080473332
2024-07-29,2.4086546166065537,28.354807403393533,-0.9281923473904219
2024-07-30,2.488885505066296,28.354807403393558,0.4153402505481463
2024-07-31,1.4404304218486708,25.350791490924586,2.4773090133890063
2024-08-01,2.052215730458995,26.443223638767964,2.2875620280198294
2024-08-02,2.0667602032421906,26.98945836488742,1.5178378950027716
2024-08-05,1.2877897754710377,26.44327670446005,0.48567558177292636
2024-08-06,0.4890657479790228,24.804698281646974,1.6831633776809074
2024-08-07,0.024778957234428134,24.25855292196648,1.005800984840488
2024-08-08,0.4951185504022515,24.80479352061147,1.908621135783295
2024-08-09,0.9571895284594234,25.897209878297378,1.4294875626512882
2024-08-12,1.3167708113817955,26.71654892018529,-0.12789121823192362
2024-08-13,1.789866440844623,27.262697246031276,0.13533171167330327
2024-08-14,1.7049064902477928,27.262697246031276,-0.39785888909184
2024-08-15,2.1480438047859707,27.808908742611237,0.6175152180351029
2024-08-16,3.402906487662305,29.993674228657397,0.027554479305691437
2024-08-19,5.497921708572995,33.54393146551624,0.039057648070794926
2024-08-20,5.676186442793685,34.36322348505716,-1.5132284016427966
2024-08-21,4.842669300477143,32.99769004477853,-1.6950546793676802
2024-08-22,5.113097322486437,34.0901330708063,-2.915127186236588
2024-08-23,5.341277620443297,34.36327467187152,-3.241837200229458
2024-08-26,5.621174884715208,34.363274671871544,-1.5451054090052319
2024-08-27,6.25892403387498,36.00183480649499,-2.895581661641533
2024-08-28,5.6243516253565495,34.90946806932922,-2.859983181878689
2024-08-29,1.9868324378998992,28.62821814548937,-2.5432193010364923
2024-08-30,-1.0655207182532989,23.439355825500385,-1.275443023635947
2024-09-02,1.5037499874766658,28.082033437453234,-2.1323326883679994
2024-09-03,-1.9881035962929894,22.347032308257873,-2.450911519000809
2024-09-04,-1.426470650111722,23.439468959738274,-3.279220339110678
2024-09-05,-1.7574699009783812,22.893249309591447,-2.4925418777388297
2024-09-06,-1.9516646876264754,23.166318109557317,-3.75452240374039
2024-09-09,-2.0143288291597394,23.43937783680621,-3.3742853954008334
2024-09-10,-0.6584022003524037,25.624131385139858,-2.0726597191052076
2024-09-11,-3.2246607998330123,21.80076094643315,-2.910261638729783
2024-09-12,-2.8483886229103805,22.346915558516955,-2.2778190830444855
2024-09-13,-3.21900976414623,21.254479949494964,-1.901764586439858
2024-09-18,-2.317077873979112,22.893112991532426,-2.7584074271887693
2024-09-19,-1.7413346473735158,22.893112991532448,-0.4926491477644901
2024-09-20,-1.2478619672593227,23.985509872914147,-0.7872307092274489
2024-09-23,0.5365503633762536,26.17025854238475,-0.2610756298476957
2024-09-24,5.350652932788957,31.085977985454626,5.833411500435837
2024-09-25,6.551828241965896,32.17831744000743,7.422203840562669
2024-09-26,8.370922621884858,33.543851637480174,11.455434937078923
2024-09-27,5.775975907163944,28.355005282105928,14.102111422812257
2024-09-30,9.44598351189292,31.08601472949337,23.725768755490794
2024-10-08,9.616414903429815,30.641105122228684,26.57853855083989
2024-10-09,6.468942436325342,27.827886256246927,18.34966775964979
2024-10-10,9.037095963731169,31.22269192511662,18.41123325681835
2024-10-11,8.409640107056827,30.230997863890853,15.38922464950112
2024-10-14,11.80371849042745,34.47893286237929,18.13821138186098
2024-10-15,8.650641655693892,31.133203163239642,15.678715586744296
2024-10-16,11.525291971716278,32.83760344012734,17.4295013792781
2024-10-17,9.13085260564619,31.240406017864153,14.031244267713605
2024-10-18,9.388487027333925,32.02545354722972,15.41348539822911
2024-10-21,7.103637994349454,29.174064500424013,14.070395585952845
2024-10-22,7.683829097183392,29.96953970754599,17.216730865162823
2024-10-23,8.360244425306785,30.571823640014763,18.423113737553987
2024-10-24,8.682063295555253,31.158338341415792,19.753798739688744
2024-10-25,8.193006034970708,30.21391755782148,19.856248114510542
2024-10-28,8.5079498979044,30.003606569521544,22.914955595143248
